"plh0193","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","(Married) couple without C. ","688","0.0933422721274527","0.0866638328155607","0.100020711439345","4"
"Disagree fully","2003","Couple + C. LE 16 ","408","0.0877490423166415","0.079359554932482","0.0961385297008011","4"
"Disagree fully","2003","1-pers.-HH","311","0.106635260012667","0.0955256052824751","0.117744914742859","4"
"Disagree fully","2003","Single parent ","102","0.101539972219568","0.0838032487178878","0.119276695721248","4"
"Disagree fully","2003","Couple + C. GT 16 ","360","0.0902812210471324","0.0813326792260516","0.0992297628682132","4"
"Disagree fully","2003","Couple + C. LE and GT 16","202","0.0982440531751616","0.084636721185451","0.111851385164872","4"
"Fully agree","2003","1-pers.-HH","263","0.0882324297752221","0.0780232245915807","0.0984416349588635","1"
"Fully agree","2003","(Married) couple without C. ","640","0.0970103038033277","0.0902156951859417","0.103804912420714","1"
"Fully agree","2003","Single parent ","102","0.100414820421158","0.0827655990862818","0.118064041756033","1"
"Fully agree","2003","Couple + C. LE 16 ","344","0.0847138613634919","0.076457042632394","0.0929706800945899","1"
"Fully agree","2003","Couple + C. GT 16 ","281","0.0764129574634534","0.0681178426752887","0.0847080722516182","1"
"Fully agree","2003","Couple + C. LE and GT 16","128","0.0760023713921007","0.063887345758253","0.0881173970259484","1"
"Rather agree","2003","Couple + C. LE 16 ","1426","0.337203909866595","0.323185674795043","0.351222144938148","2"
"Rather agree","2003","(Married) couple without C. ","2479","0.35393479445658","0.342957029658699","0.364912559254461","2"
"Rather agree","2003","1-pers.-HH","933","0.311590292634251","0.294919694032786","0.328260891235716","2"
"Rather agree","2003","Single parent ","408","0.36291279926524","0.334676610391779","0.391148988138701","2"
"Rather agree","2003","Couple + C. GT 16 ","1324","0.344465516884703","0.329627678804905","0.3593033549645","2"
"Rather agree","2003","Couple + C. LE and GT 16","592","0.347893630857955","0.326118649221256","0.369668612494655","2"
"Rather disagree","2003","1-pers.-HH","1458","0.49354201757786","0.475546285508696","0.511537749647023","3"
"Rather disagree","2003","(Married) couple without C. ","3482","0.45571262961264","0.444279272282467","0.467145986942813","3"
"Rather disagree","2003","Couple + C. LE 16 ","2191","0.490333186453271","0.475509852580008","0.505156520326534","3"
"Rather disagree","2003","Single parent ","502","0.435132408094034","0.406019235164816","0.464245581023252","3"
"Rather disagree","2003","Couple + C. GT 16 ","1975","0.488840304604712","0.473231782475111","0.504448826734312","3"
"Rather disagree","2003","Couple + C. LE and GT 16","916","0.477859944574782","0.455023990698412","0.500695898451153","3"
"Disagree fully","2004","(Married) couple without C. ","","","","","4"
"Disagree fully","2004","Couple + C. LE 16 ","","","","","4"
"Disagree fully","2004","1-pers.-HH","","","","","4"
"Disagree fully","2004","Single parent ","","","","","4"
"Disagree fully","2004","Couple + C. GT 16 ","","","","","4"
"Disagree fully","2004","Couple + C. LE and GT 16","","","","","4"
"Fully agree","2004","1-pers.-HH","","","","","1"
"Fully agree","2004","(Married) couple without C. ","","","","","1"
"Fully agree","2004","Single parent ","","","","","1"
"Fully agree","2004","Couple + C. LE 16 ","","","","","1"
"Fully agree","2004","Couple + C. GT 16 ","","","","","1"
"Fully agree","2004","Couple + C. LE and GT 16","","","","","1"
"Rather agree","2004","(Married) couple without C. ","","","","","2"
"Rather agree","2004","1-pers.-HH","","","","","2"
"Rather agree","2004","Couple + C. LE 16 ","","","","","2"
"Rather agree","2004","Single parent ","","","","","2"
"Rather agree","2004","Couple + C. GT 16 ","","","","","2"
"Rather agree","2004","Couple + C. LE and GT 16","","","","","2"
"Rather disagree","2004","(Married) couple without C. ","","","","","3"
"Rather disagree","2004","1-pers.-HH","","","","","3"
"Rather disagree","2004","Couple + C. LE 16 ","","","","","3"
"Rather disagree","2004","Single parent ","","","","","3"
"Rather disagree","2004","Couple + C. GT 16 ","","","","","3"
"Rather disagree","2004","Couple + C. LE and GT 16","","","","","3"
"Disagree fully","2005","(Married) couple without C. ","","","","","4"
"Disagree fully","2005","1-pers.-HH","","","","","4"
"Disagree fully","2005","Couple + C. LE 16 ","","","","","4"
"Disagree fully","2005","Single parent ","","","","","4"
"Disagree fully","2005","Couple + C. GT 16 ","","","","","4"
"Disagree fully","2005","Couple + C. LE and GT 16","","","","","4"
"Fully agree","2005","1-pers.-HH","","","","","1"
"Fully agree","2005","(Married) couple without C. ","","","","","1"
"Fully agree","2005","Single parent ","","","","","1"
"Fully agree","2005","Couple + C. LE 16 ","","","","","1"
"Fully agree","2005","Couple + C. GT 16 ","","","","","1"
"Fully agree","2005","Couple + C. LE and GT 16","","","","","1"
"Rather agree","2005","(Married) couple without C. ","","","","","2"
"Rather agree","2005","1-pers.-HH","","","","","2"
"Rather agree","2005","Couple + C. LE 16 ","","","","","2"
"Rather agree","2005","Single parent ","","","","","2"
"Rather agree","2005","Couple + C. GT 16 ","","","","","2"
"Rather agree","2005","Couple + C. LE and GT 16","","","","","2"
"Rather disagree","2005","(Married) couple without C. ","","","","","3"
"Rather disagree","2005","1-pers.-HH","","","","","3"
"Rather disagree","2005","Couple + C. LE 16 ","","","","","3"
"Rather disagree","2005","Single parent ","","","","","3"
"Rather disagree","2005","Couple + C. GT 16 ","","","","","3"
"Rather disagree","2005","Couple + C. LE and GT 16","","","","","3"
"Disagree fully","2006","Couple + C. LE 16 ","","","","","4"
"Disagree fully","2006","1-pers.-HH","","","","","4"
"Disagree fully","2006","(Married) couple without C. ","","","","","4"
"Disagree fully","2006","Single parent ","","","","","4"
