"plh0193","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","Full Time","Male","417","0.0724859008820639","0.0659003177168732","0.0790714840472546"
"Fully agree","2003","Full Time","Female","197","0.0762414574789442","0.0666354938750065","0.0858474210828818"
"Fully agree","2003","Part Time","Male","131","0.0919645687736417","0.0774894491158395","0.106439688431444"
"Fully agree","2003","Part Time","Female","228","0.0682965158535059","0.0600402991681286","0.0765527325388832"
"Fully agree","2003","Not Working","Male","354","0.116057252385018","0.104935495022885","0.127179009747151"
"Fully agree","2003","Not Working","Female","502","0.107881531194843","0.0992470578533979","0.116516004536289"
"Rather agree","2003","Full Time","Male","1943","0.339053646266784","0.327030323020223","0.351076969513345"
"Rather agree","2003","Full Time","Female","1015","0.363563587039861","0.346152182443051","0.38097499163667"
"Rather agree","2003","Part Time","Male","487","0.315121821805062","0.291851285125903","0.33839235848422"
"Rather agree","2003","Part Time","Female","1148","0.338677326786891","0.32318763713928","0.354167016434502"
"Rather agree","2003","Not Working","Male","1089","0.351099676724982","0.334525597313825","0.367673756136139"
"Rather agree","2003","Not Working","Female","1690","0.335506152440947","0.322364597250929","0.348647707630965"
"Rather disagree","2003","Full Time","Male","3002","0.491906612576736","0.479209051518532","0.504604173634941"
"Rather disagree","2003","Full Time","Female","1492","0.47609526833786","0.458017733752892","0.494172802922828"
"Rather disagree","2003","Part Time","Male","745","0.475736235537119","0.450720197283844","0.500752273790393"
"Rather disagree","2003","Part Time","Female","1851","0.498924272358269","0.482559425422014","0.515289119294525"
"Rather disagree","2003","Not Working","Male","1443","0.446900133094727","0.429636498929686","0.464163767259767"
"Rather disagree","2003","Not Working","Female","2273","0.456524827883634","0.442661321333187","0.470388334434081"
"Disagree fully","2003","Full Time","Male","593","0.0965538402744157","0.0890524264911554","0.104055254057676"
"Disagree fully","2003","Full Time","Female","228","0.0840996871433353","0.0740538206591884","0.0941455536274823"
"Disagree fully","2003","Part Time","Male","168","0.117177373884178","0.101066499791863","0.133288247976493"
"Disagree fully","2003","Part Time","Female","359","0.0941018850013337","0.0845457607498806","0.103658009252787"
"Disagree fully","2003","Not Working","Male","300","0.0859429377952729","0.0762106048666701","0.0956752707238758"
"Disagree fully","2003","Not Working","Female","494","0.100087488480575","0.0917345154810918","0.108440461480059"
"Fully agree","2004","Full Time","Male","","","",""
"Fully agree","2004","Full Time","Female","","","",""
"Fully agree","2004","Part Time","Male","","","",""
"Fully agree","2004","Part Time","Female","","","",""
"Fully agree","2004","Not Working","Male","","","",""
"Fully agree","2004","Not Working","Female","","","",""
"Rather agree","2004","Full Time","Male","","","",""
"Rather agree","2004","Full Time","Female","","","",""
"Rather agree","2004","Part Time","Male","","","",""
"Rather agree","2004","Part Time","Female","","","",""
"Rather agree","2004","Not Working","Male","","","",""
"Rather agree","2004","Not Working","Female","","","",""
"Rather disagree","2004","Full Time","Male","","","",""
"Rather disagree","2004","Full Time","Female","","","",""
"Rather disagree","2004","Part Time","Male","","","",""
"Rather disagree","2004","Part Time","Female","","","",""
"Rather disagree","2004","Not Working","Male","","","",""
"Rather disagree","2004","Not Working","Female","","","",""
"Disagree fully","2004","Full Time","Male","","","",""
"Disagree fully","2004","Full Time","Female","","","",""
"Disagree fully","2004","Part Time","Male","","","",""
"Disagree fully","2004","Part Time","Female","","","",""
"Disagree fully","2004","Not Working","Male","","","",""
"Disagree fully","2004","Not Working","Female","","","",""
"Fully agree","2005","Full Time","Male","","","",""
"Fully agree","2005","Full Time","Female","","","",""
"Fully agree","2005","Part Time","Male","","","",""
"Fully agree","2005","Part Time","Female","","","",""
"Fully agree","2005","Not Working","Male","","","",""
"Fully agree","2005","Not Working","Female","","","",""
"Rather agree","2005","Full Time","Male","","","",""
"Rather agree","2005","Full Time","Female","","","",""
"Rather agree","2005","Part Time","Male","","","",""
"Rather agree","2005","Part Time","Female","","","",""
"Rather agree","2005","Not Working","Male","","","",""
"Rather agree","2005","Not Working","Female","","","",""
"Rather disagree","2005","Full Time","Male","","","",""
"Rather disagree","2005","Full Time","Female","","","",""
"Rather disagree","2005","Part Time","Male","","","",""
"Rather disagree","2005","Part Time","Female","","","",""
"Rather disagree","2005","Not Working","Male","","","",""
"Rather disagree","2005","Not Working","Female","","","",""
"Disagree fully","2005","Full Time","Male","","","",""
"Disagree fully","2005","Full Time","Female","","","",""
"Disagree fully","2005","Part Time","Male","","","",""
"Disagree fully","2005","Part Time","Female","","","",""
"Disagree fully","2005","Not Working","Male","","","",""
"Disagree fully","2005","Not Working","Female","","","",""
"Fully agree","2006","Full Time","Male","","","",""
"Fully agree","2006","Full Time","Female","","","",""
"Fully agree","2006","Part Time","Male","","","",""
"Fully agree","2006","Part Time","Female","","","",""
"Fully agree","2006","Not Working","Male","","","",""
"Fully agree","2006","Not Working","Female","","","",""
"Rather agree","2006","Full Time","Male","","","",""
"Rather agree","2006","Full Time","Female","","","",""
"Rather agree","2006","Part Time","Male","","","",""
"Rather agree","2006","Part Time","Female","","","",""
"Rather agree","2006","Not Working","Male","","","",""
"Rather agree","2006","Not Working","Female","","","",""
"Rather disagree","2006","Full Time","Male","","","",""
"Rather disagree","2006","Full Time","Female","","","",""
"Rather disagree","2006","Part Time","Male","","","",""
"Rather disagree","2006","Part Time","Female","","","",""
"Rather disagree","2006","Not Working","Male","","","",""
"Rather disagree","2006","Not Working","Female","","","",""
"Disagree fully","2006","Full Time","Male","","","",""
