"plh0193","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","(0) in school","in school","27","","",""
"Fully agree","2003","(0) in school","inadequately","","","",""
"Fully agree","2003","(0) in school","general elemantary","","","",""
"Fully agree","2003","(0) in school","middle vocational","","","",""
"Fully agree","2003","(0) in school","vocational + Abi","","","",""
"Fully agree","2003","(0) in school","higher vocational","","","",""
"Fully agree","2003","(0) in school","higher education","","","",""
"Fully agree","2003","(1a) inadequately completed","in school","","","",""
"Fully agree","2003","(1a) inadequately completed","inadequately","38","0.174923391916803","0.125173153749975","0.224673630083631"
"Fully agree","2003","(1a) inadequately completed","general elemantary","","","",""
"Fully agree","2003","(1a) inadequately completed","middle vocational","7","","",""
"Fully agree","2003","(1a) inadequately completed","vocational + Abi","","","",""
"Fully agree","2003","(1a) inadequately completed","higher vocational","","","",""
"Fully agree","2003","(1a) inadequately completed","higher education","","","",""
"Fully agree","2003","(1b) general elementary school","in school","","","",""
"Fully agree","2003","(1b) general elementary school","inadequately","4","","",""
"Fully agree","2003","(1b) general elementary school","general elemantary","316","0.141901351279092","0.127005179825875","0.156797522732308"
"Fully agree","2003","(1b) general elementary school","middle vocational","","","",""
"Fully agree","2003","(1b) general elementary school","vocational + Abi","","","",""
"Fully agree","2003","(1b) general elementary school","higher vocational","","","",""
"Fully agree","2003","(1b) general elementary school","higher education","","","",""
"Fully agree","2003","(1c) basic vocational qualification","in school","","","",""
"Fully agree","2003","(1c) basic vocational qualification","inadequately","","","",""
"Fully agree","2003","(1c) basic vocational qualification","general elemantary","","","",""
"Fully agree","2003","(1c) basic vocational qualification","middle vocational","688","0.11835444648456","0.110022451471176","0.126686441497943"
"Fully agree","2003","(1c) basic vocational qualification","vocational + Abi","","","",""
"Fully agree","2003","(1c) basic vocational qualification","higher vocational","50","0.110232488187051","0.0832627774463024","0.1372021989278"
"Fully agree","2003","(1c) basic vocational qualification","higher education","","","",""
"Fully agree","2003","(2b) intermediate general qualification","in school","","","",""
"Fully agree","2003","(2b) intermediate general qualification","inadequately","","","",""
"Fully agree","2003","(2b) intermediate general qualification","general elemantary","48","0.104156435863956","0.0803226762058515","0.127990195522061"
"Fully agree","2003","(2b) intermediate general qualification","middle vocational","","","",""
"Fully agree","2003","(2b) intermediate general qualification","vocational + Abi","","","",""
"Fully agree","2003","(2b) intermediate general qualification","higher vocational","","","",""
"Fully agree","2003","(2b) intermediate general qualification","higher education","","","",""
"Fully agree","2003","(2a) intermediate vocational","in school","","","",""
"Fully agree","2003","(2a) intermediate vocational","inadequately","","","",""
"Fully agree","2003","(2a) intermediate vocational","general elemantary","","","",""
"Fully agree","2003","(2a) intermediate vocational","middle vocational","301","0.0729739700973965","0.0652905775234569","0.0806573626713361"
"Fully agree","2003","(2a) intermediate vocational","vocational + Abi","","","",""
"Fully agree","2003","(2a) intermediate vocational","higher vocational","53","0.0667685534340797","0.0489037548066324","0.084633352061527"
"Fully agree","2003","(2a) intermediate vocational","higher education","","","",""
"Fully agree","2003","(2c_gen) general maturity certificate","in school","","","",""
"Fully agree","2003","(2c_gen) general maturity certificate","inadequately","","","",""
"Fully agree","2003","(2c_gen) general maturity certificate","general elemantary","","","",""
"Fully agree","2003","(2c_gen) general maturity certificate","middle vocational","34","0.0374603605769701","0.0247988212477121","0.0501218999062282"
"Fully agree","2003","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Fully agree","2003","(2c_gen) general maturity certificate","higher vocational","","","",""
"Fully agree","2003","(2c_gen) general maturity certificate","higher education","","","",""
"Fully agree","2003","(2c_voc) vocational maturity certificate","in school","","","",""
"Fully agree","2003","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Fully agree","2003","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Fully agree","2003","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Fully agree","2003","(2c_voc) vocational maturity certificate","vocational + Abi","59","0.0405167598577324","0.029175324250148","0.0518581954653168"
"Fully agree","2003","(2c_voc) vocational maturity certificate","higher vocational","15","","",""
"Fully agree","2003","(2c_voc) vocational maturity certificate","higher education","","","",""
"Fully agree","2003","(3a) lower tertiary education","in school","","","",""
"Fully agree","2003","(3a) lower tertiary education","inadequately","","","",""
"Fully agree","2003","(3a) lower tertiary education","general elemantary","","","",""
"Fully agree","2003","(3a) lower tertiary education","middle vocational","","","",""
"Fully agree","2003","(3a) lower tertiary education","vocational + Abi","","","",""
"Fully agree","2003","(3a) lower tertiary education","higher vocational","","","",""
"Fully agree","2003","(3a) lower tertiary education","higher education","81","0.0598709143399728","0.0486653635777161","0.0710764651022294"
"Fully agree","2003","(3b) higher tertiary education","in school","","","",""
"Fully agree","2003","(3b) higher tertiary education","inadequately","","","",""
"Fully agree","2003","(3b) higher tertiary education","general elemantary","","","",""
"Fully agree","2003","(3b) higher tertiary education","middle vocational","","","",""
"Fully agree","2003","(3b) higher tertiary education","vocational + Abi","","","",""
"Fully agree","2003","(3b) higher tertiary education","higher vocational","","","",""
"Fully agree","2003","(3b) higher tertiary education","higher education","84","0.0421790500228707","0.0344885117344716","0.0498695883112697"
"Rather agree","2003","(0) in school","in school","146","0.230651914686497","0.197386135099057","0.263917694273937"
"Rather agree","2003","(0) in school","inadequately","","","",""
"Rather agree","2003","(0) in school","general elemantary","","","",""
"Rather agree","2003","(0) in school","middle vocational","","","",""
"Rather agree","2003","(0) in school","vocational + Abi","","","",""
"Rather agree","2003","(0) in school","higher vocational","","","",""
"Rather agree","2003","(0) in school","higher education","","","",""
"Rather agree","2003","(1a) inadequately completed","in school","","","",""
"Rather agree","2003","(1a) inadequately completed","inadequately","86","0.402715350554405","0.338488910499918","0.466941790608892"
"Rather agree","2003","(1a) inadequately completed","general elemantary","","","",""
"Rather agree","2003","(1a) inadequately completed","middle vocational","12","","",""
"Rather agree","2003","(1a) inadequately completed","vocational + Abi","","","",""
"Rather agree","2003","(1a) inadequately completed","higher vocational","4","","",""
"Rather agree","2003","(1a) inadequately completed","higher education","","","",""
"Rather agree","2003","(1b) general elementary school","in school","","","",""
"Rather agree","2003","(1b) general elementary school","inadequately","10","","",""
"Rather agree","2003","(1b) general elementary school","general elemantary","763","0.351254434059982","0.330876465087285","0.371632403032679"
"Rather agree","2003","(1b) general elementary school","middle vocational","","","",""
"Rather agree","2003","(1b) general elementary school","vocational + Abi","","","",""
"Rather agree","2003","(1b) general elementary school","higher vocational","","","",""
"Rather agree","2003","(1b) general elementary school","higher education","","","",""
"Rather agree","2003","(1c) basic vocational qualification","in school","","","",""
"Rather agree","2003","(1c) basic vocational qualification","inadequately","","","",""
"Rather agree","2003","(1c) basic vocational qualification","general elemantary","","","",""
"Rather agree","2003","(1c) basic vocational qualification","middle vocational","2152","0.375004330210619","0.362517093431776","0.387491566989463"
"Rather agree","2003","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rather agree","2003","(1c) basic vocational qualification","higher vocational","191","0.347990483941503","0.306970653363255","0.389010314519751"
"Rather agree","2003","(1c) basic vocational qualification","higher education","","","",""
"Rather agree","2003","(2b) intermediate general qualification","in school","","","",""
"Rather agree","2003","(2b) intermediate general qualification","inadequately","","","",""
"Rather agree","2003","(2b) intermediate general qualification","general elemantary","226","0.372261010741377","0.334543177212316","0.409978844270439"
"Rather agree","2003","(2b) intermediate general qualification","middle vocational","","","",""
"Rather agree","2003","(2b) intermediate general qualification","vocational + Abi","","","",""
"Rather agree","2003","(2b) intermediate general qualification","higher vocational","","","",""
"Rather agree","2003","(2b) intermediate general qualification","higher education","","","",""
"Rather agree","2003","(2a) intermediate vocational","in school","","","",""
"Rather agree","2003","(2a) intermediate vocational","inadequately","","","",""
"Rather agree","2003","(2a) intermediate vocational","general elemantary","","","",""
"Rather agree","2003","(2a) intermediate vocational","middle vocational","1623","0.367303841641342","0.353063073815181","0.381544609467504"
"Rather agree","2003","(2a) intermediate vocational","vocational + Abi","","","",""
"Rather agree","2003","(2a) intermediate vocational","higher vocational","268","0.347678246780853","0.313595298974789","0.381761194586917"
"Rather agree","2003","(2a) intermediate vocational","higher education","","","",""
"Rather agree","2003","(2c_gen) general maturity certificate","in school","","","",""
"Rather agree","2003","(2c_gen) general maturity certificate","inadequately","","","",""
"Rather agree","2003","(2c_gen) general maturity certificate","general elemantary","","","",""
"Rather agree","2003","(2c_gen) general maturity certificate","middle vocational","211","0.253622070516778","0.224610974526665","0.282633166506891"
"Rather agree","2003","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Rather agree","2003","(2c_gen) general maturity certificate","higher vocational","","","",""
"Rather agree","2003","(2c_gen) general maturity certificate","higher education","","","",""
"Rather agree","2003","(2c_voc) vocational maturity certificate","in school","","","",""
"Rather agree","2003","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Rather agree","2003","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Rather agree","2003","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Rather agree","2003","(2c_voc) vocational maturity certificate","vocational + Abi","360","0.304651655308499","0.278176716511445","0.331126594105553"
"Rather agree","2003","(2c_voc) vocational maturity certificate","higher vocational","127","0.325852638799693","0.280485206138504","0.371220071460882"
"Rather agree","2003","(2c_voc) vocational maturity certificate","higher education","","","",""
"Rather agree","2003","(3a) lower tertiary education","in school","","","",""
"Rather agree","2003","(3a) lower tertiary education","inadequately","","","",""
"Rather agree","2003","(3a) lower tertiary education","general elemantary","","","",""
"Rather agree","2003","(3a) lower tertiary education","middle vocational","","","",""
"Rather agree","2003","(3a) lower tertiary education","vocational + Abi","","","",""
"Rather agree","2003","(3a) lower tertiary education","higher vocational","","","",""
"Rather agree","2003","(3a) lower tertiary education","higher education","536","0.329495300939874","0.307295092962859","0.35169550891689"
"Rather agree","2003","(3b) higher tertiary education","in school","","","",""
"Rather agree","2003","(3b) higher tertiary education","inadequately","","","",""
"Rather agree","2003","(3b) higher tertiary education","general elemantary","","","",""
"Rather agree","2003","(3b) higher tertiary education","middle vocational","","","",""
"Rather agree","2003","(3b) higher tertiary education","vocational + Abi","","","",""
"Rather agree","2003","(3b) higher tertiary education","higher vocational","","","",""
"Rather agree","2003","(3b) higher tertiary education","higher education","576","0.231338035021438","0.215203465126397","0.24747260491648"
"Rather disagree","2003","(0) in school","in school","339","0.570453998962247","0.531363349180836","0.609544648743658"
"Rather disagree","2003","(0) in school","inadequately","","","",""
"Rather disagree","2003","(0) in school","general elemantary","","","",""
"Rather disagree","2003","(0) in school","middle vocational","","","",""
"Rather disagree","2003","(0) in school","vocational + Abi","","","",""
"Rather disagree","2003","(0) in school","higher vocational","","","",""
"Rather disagree","2003","(0) in school","higher education","","","",""
