"plh0193","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","Not Employed","lower secondary degree","547","0.134401595377566","0.123916358369968","0.144886832385163"
"Fully agree","2003","Not Employed","secondary school degree","127","0.0877768341000351","0.0737573696090088","0.101796298591061"
"Fully agree","2003","Not Employed","college entrance qualification","58","0.0502527348064547","0.0381175249270758","0.0623879446858336"
"Fully agree","2003","Not Employed","Other degree","72","0.157301667291957","0.125420665599259","0.189182668984654"
"Fully agree","2003","Not Employed","no degree/no degree yet","45","0.078593902022473","0.0581100658635953","0.0990777381813508"
"Fully agree","2003","Employed","lower secondary degree","410","0.103699625458083","0.0940342632784167","0.113364987637749"
"Fully agree","2003","Employed","secondary school degree","307","0.0695441497325113","0.0624107921780716","0.076677507286951"
"Fully agree","2003","Employed","college entrance qualification","118","0.0309710569572771","0.0257167646012396","0.0362253493133147"
"Fully agree","2003","Employed","Other degree","94","0.109341031401839","0.086687723250972","0.131994339552706"
"Fully agree","2003","Employed","no degree/no degree yet","27","","",""
"Rather agree","2003","Not Employed","lower secondary degree","1491","0.357875335394635","0.343138868390581","0.372611802398688"
"Rather agree","2003","Not Employed","secondary school degree","561","0.349868938522537","0.326240007650651","0.373497869394422"
"Rather agree","2003","Not Employed","college entrance qualification","329","0.279454922087222","0.254529077958247","0.304380766216197"
"Rather agree","2003","Not Employed","Other degree","179","0.362047036947979","0.319964098558004","0.404129975337954"
"Rather agree","2003","Not Employed","no degree/no degree yet","187","0.307866639138859","0.272729408159637","0.343003870118082"
"Rather agree","2003","Employed","lower secondary degree","1446","0.382957530583063","0.367546361515358","0.398368699650767"
"Rather agree","2003","Employed","secondary school degree","1778","0.370697980238694","0.357153714074544","0.384242246402844"
"Rather agree","2003","Employed","college entrance qualification","1020","0.25027734392759","0.23713935376741","0.26341533408777"
"Rather agree","2003","Employed","Other degree","237","0.350385865726927","0.315753245615722","0.385018485838131"
"Rather agree","2003","Employed","no degree/no degree yet","61","0.309241308491998","0.248984544933648","0.369498072050347"
"Rather disagree","2003","Not Employed","lower secondary degree","1712","0.427658496694923","0.41244973032573","0.442867263064117"
"Rather disagree","2003","Not Employed","secondary school degree","743","0.469398753943439","0.444673200633547","0.494124307253331"
"Rather disagree","2003","Not Employed","college entrance qualification","681","0.540641173119493","0.512959393505785","0.568322952733201"
"Rather disagree","2003","Not Employed","Other degree","195","0.37281557340134","0.33047332809498","0.4151578187077"
"Rather disagree","2003","Not Employed","no degree/no degree yet","334","0.489510452178508","0.451459481617461","0.527561422739554"
"Rather disagree","2003","Employed","lower secondary degree","1685","0.437843657003636","0.422115029091326","0.453572284915946"
"Rather disagree","2003","Employed","secondary school degree","2463","0.485090959984871","0.471075974382365","0.499105945587377"
"Rather disagree","2003","Employed","college entrance qualification","2448","0.574812609116359","0.559818482372141","0.589806735860578"
"Rather disagree","2003","Employed","Other degree","307","0.431194977389024","0.395244647087615","0.467145307690433"
"Rather disagree","2003","Employed","no degree/no degree yet","106","0.407310297807901","0.343252757673557","0.471367837942244"
"Disagree fully","2003","Not Employed","lower secondary degree","315","0.0800645725328761","0.0717216793573857","0.0884074657083666"
"Disagree fully","2003","Not Employed","secondary school degree","134","0.0929554734339889","0.0785693856138109","0.107341561254167"
"Disagree fully","2003","Not Employed","college entrance qualification","177","0.12965116998683","0.110991742677649","0.148310597296011"
"Disagree fully","2003","Not Employed","Other degree","55","0.107835722358724","0.0806755220201639","0.134995922697285"
"Disagree fully","2003","Not Employed","no degree/no degree yet","97","0.12402900666016","0.0989391706801624","0.149118842640157"
"Disagree fully","2003","Employed","lower secondary degree","281","0.0754991869552186","0.0671233630947724","0.0838750108156648"
"Disagree fully","2003","Employed","secondary school degree","337","0.0746669100439238","0.067295867072977","0.0820379530148707"
"Disagree fully","2003","Employed","college entrance qualification","590","0.143938989998773","0.133292426955185","0.154585553042361"
"Disagree fully","2003","Employed","Other degree","91","0.10907812548221","0.0864487290375822","0.131707521926838"
"Disagree fully","2003","Employed","no degree/no degree yet","32","0.136130306451667","0.091421260589047","0.180839352314287"
"Fully agree","2004","Not Employed","lower secondary degree","","","",""
"Fully agree","2004","Not Employed","secondary school degree","","","",""
"Fully agree","2004","Not Employed","college entrance qualification","","","",""
"Fully agree","2004","Not Employed","Other degree","","","",""
"Fully agree","2004","Not Employed","no degree/no degree yet","","","",""
"Fully agree","2004","Employed","lower secondary degree","","","",""
"Fully agree","2004","Employed","secondary school degree","","","",""
"Fully agree","2004","Employed","college entrance qualification","","","",""
"Fully agree","2004","Employed","Other degree","","","",""
"Fully agree","2004","Employed","no degree/no degree yet","","","",""
"Rather agree","2004","Not Employed","lower secondary degree","","","",""
"Rather agree","2004","Not Employed","secondary school degree","","","",""
"Rather agree","2004","Not Employed","college entrance qualification","","","",""
"Rather agree","2004","Not Employed","Other degree","","","",""
"Rather agree","2004","Not Employed","no degree/no degree yet","","","",""
"Rather agree","2004","Employed","lower secondary degree","","","",""
"Rather agree","2004","Employed","secondary school degree","","","",""
"Rather agree","2004","Employed","college entrance qualification","","","",""
"Rather agree","2004","Employed","Other degree","","","",""
"Rather agree","2004","Employed","no degree/no degree yet","","","",""
"Rather disagree","2004","Not Employed","lower secondary degree","","","",""
"Rather disagree","2004","Not Employed","secondary school degree","","","",""
"Rather disagree","2004","Not Employed","college entrance qualification","","","",""
"Rather disagree","2004","Not Employed","Other degree","","","",""
"Rather disagree","2004","Not Employed","no degree/no degree yet","","","",""
"Rather disagree","2004","Employed","lower secondary degree","","","",""
"Rather disagree","2004","Employed","secondary school degree","","","",""
