"plh0193","year","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","West Germany","1860","0.104758812504487","0.100127431940439","0.109390193068536","4"
"Disagree fully","2003","East Germany","282","0.0550753044018568","0.0489641040485355","0.0611865047551781","4"
"Fully agree","2003","West Germany","1334","0.0843846826545032","0.0801809654374014","0.0885883998716049","1"
"Fully agree","2003","East Germany","495","0.111788675361558","0.103347429935818","0.120229920787299","1"
"Rather agree","2003","West Germany","5314","0.330673347371526","0.323558529072402","0.33778816567065","2"
"Rather agree","2003","East Germany","2058","0.386577278049128","0.373532173604039","0.399622382494217","2"
"Rather disagree","2003","West Germany","8288","0.480183157469484","0.472627473351273","0.487738841587694","3"
"Rather disagree","2003","East Germany","2518","0.446558742187457","0.433241186142751","0.459876298232163","3"
"Disagree fully","2004","East Germany","","","","","4"
"Disagree fully","2004","West Germany","","","","","4"
"Fully agree","2004","West Germany","","","","","1"
"Fully agree","2004","East Germany","","","","","1"
"Rather agree","2004","West Germany","","","","","2"
"Rather agree","2004","East Germany","","","","","2"
"Rather disagree","2004","East Germany","","","","","3"
"Rather disagree","2004","West Germany","","","","","3"
"Disagree fully","2005","West Germany","","","","","4"
"Disagree fully","2005","East Germany","","","","","4"
"Fully agree","2005","West Germany","","","","","1"
"Fully agree","2005","East Germany","","","","","1"
"Rather agree","2005","East Germany","","","","","2"
"Rather agree","2005","West Germany","","","","","2"
"Rather disagree","2005","West Germany","","","","","3"
"Rather disagree","2005","East Germany","","","","","3"
"Disagree fully","2006","West Germany","","","","","4"
"Disagree fully","2006","East Germany","","","","","4"
"Fully agree","2006","West Germany","","","","","1"
"Fully agree","2006","East Germany","","","","","1"
"Rather agree","2006","West Germany","","","","","2"
"Rather agree","2006","East Germany","","","","","2"
"Rather disagree","2006","West Germany","","","","","3"
"Rather disagree","2006","East Germany","","","","","3"
"Disagree fully","2007","West Germany","","","","","4"
"Disagree fully","2007","East Germany","","","","","4"
"Fully agree","2007","West Germany","","","","","1"
"Fully agree","2007","East Germany","","","","","1"
"Rather agree","2007","West Germany","","","","","2"
"Rather agree","2007","East Germany","","","","","2"
"Rather disagree","2007","West Germany","","","","","3"
"Rather disagree","2007","East Germany","","","","","3"
"Disagree fully","2008","West Germany","1764","0.104566389892333","0.099595776489494","0.109537003295172","4"
"Disagree fully","2008","East Germany","295","0.0654820284007389","0.0584751285384202","0.0724889282630577","4"
"Fully agree","2008","East Germany","392","0.0925469177345309","0.0843384123046359","0.100755423164426","1"
"Fully agree","2008","West Germany","1001","0.0778007162209256","0.0734495926100498","0.0821518398318014","1"
"Rather agree","2008","East Germany","1777","0.386442754127579","0.372650312674411","0.400235195580747","2"
"Rather agree","2008","West Germany","4591","0.337272427399612","0.32959253434264","0.344952320456584","2"
"Rather disagree","2008","East Germany","2324","0.455528299737151","0.441421894449263","0.469634705025039","3"
"Rather disagree","2008","West Germany","7202","0.48036046648713","0.472244654928725","0.488476278045534","3"
"Disagree fully","2009","West Germany","","","","","4"
"Disagree fully","2009","East Germany","","","","","4"
"Fully agree","2009","East Germany","","","","","1"
"Fully agree","2009","West Germany","","","","","1"
"Rather agree","2009","East Germany","","","","","2"
"Rather agree","2009","West Germany","","","","","2"
"Rather disagree","2009","East Germany","","","","","3"
"Rather disagree","2009","West Germany","","","","","3"
"Disagree fully","2010","East Germany","","","","","4"
"Disagree fully","2010","West Germany","","","","","4"
"Fully agree","2010","East Germany","","","","","1"
"Fully agree","2010","West Germany","","","","","1"
"Rather agree","2010","East Germany","","","","","2"
"Rather agree","2010","West Germany","","","","","2"
"Rather disagree","2010","East Germany","","","","","3"
"Rather disagree","2010","West Germany","","","","","3"
"Disagree fully","2011","East Germany","","","","","4"
"Disagree fully","2011","West Germany","","","","","4"
"Fully agree","2011","East Germany","","","","","1"
"Fully agree","2011","West Germany","","","","","1"
"Rather agree","2011","East Germany","","","","","2"
"Rather agree","2011","West Germany","","","","","2"
"Rather disagree","2011","East Germany","","","","","3"
"Rather disagree","2011","West Germany","","","","","3"
"Disagree fully","2012","East Germany","","","","","4"
"Disagree fully","2012","West Germany","","","","","4"
"Fully agree","2012","West Germany","","","","","1"
"Fully agree","2012","East Germany","","","","","1"
"Rather agree","2012","East Germany","","","","","2"
"Rather agree","2012","West Germany","","","","","2"
"Rather disagree","2012","East Germany","","","","","3"
"Rather disagree","2012","West Germany","","","","","3"
"Disagree fully","2013","East Germany","393","0.0620018915093908","0.0557577285203561","0.0682460544984255","4"
"Disagree fully","2013","West Germany","2466","0.115485496845626","0.111030811545754","0.119940182145497","4"
"Fully agree","2013","West Germany","1191","0.0653259151331736","0.0618818315867232","0.0687699986796239","1"
"Fully agree","2013","East Germany","498","0.0856232376988832","0.0783783911163767","0.0928680842813898","1"
"Rather agree","2013","East Germany","1992","0.365404491974421","0.352936221415736","0.377872762533107","2"
"Rather agree","2013","West Germany","5664","0.304526631966537","0.298112266248725","0.31094099768435","2"
"Rather disagree","2013","East Germany","2847","0.486970378817305","0.474028620864423","0.499912136770186","3"
"Rather disagree","2013","West Germany","10453","0.514661956054664","0.507695947122723","0.521627964986604","3"
"Disagree fully","2014","West Germany","","","","","4"
"Disagree fully","2014","East Germany","","","","","4"
"Fully agree","2014","West Germany","","","","","1"
"Fully agree","2014","East Germany","","","","","1"
"Rather agree","2014","West Germany","","","","","2"
"Rather agree","2014","East Germany","","","","","2"
"Rather disagree","2014","West Germany","","","","","3"
"Rather disagree","2014","East Germany","","","","","3"
"Disagree fully","2015","West Germany","","","","","4"
"Disagree fully","2015","East Germany","","","","","4"
"Fully agree","2015","West Germany","","","","","1"
"Fully agree","2015","East Germany","","","","","1"
"Rather agree","2015","West Germany","","","","","2"
"Rather agree","2015","East Germany","","","","","2"
"Rather disagree","2015","West Germany","","","","","3"
"Rather disagree","2015","East Germany","","","","","3"
"Disagree fully","2016","West Germany","","","","","4"
"Disagree fully","2016","East Germany","","","","","4"
"Fully agree","2016","West Germany","","","","","1"
"Fully agree","2016","East Germany","","","","","1"
"Rather agree","2016","West Germany","","","","","2"
"Rather agree","2016","East Germany","","","","","2"
"Rather disagree","2016","East Germany","","","","","3"
"Rather disagree","2016","West Germany","","","","","3"
"Disagree fully","2017","West Germany","","","","","4"
"Disagree fully","2017","East Germany","","","","","4"
"Fully agree","2017","East Germany","","","","","1"
"Fully agree","2017","West Germany","","","","","1"
"Rather agree","2017","East Germany","","","","","2"
"Rather agree","2017","West Germany","","","","","2"
"Rather disagree","2017","West Germany","","","","","3"
"Rather disagree","2017","East Germany","","","","","3"
"Disagree fully","2018","West Germany","3332","0.132642641052533","0.128294779169243","0.136990502935823","4"
"Disagree fully","2018","East Germany","515","0.0879843937951722","0.0808452495349178","0.0951235380554265","4"
"Fully agree","2018","West Germany","1968","0.0635747836875183","0.0604471626829461","0.0667024046920905","1"
"Fully agree","2018","East Germany","520","0.0724753057566532","0.0659409922357375","0.0790096192775688","1"
"Rather agree","2018","West Germany","6752","0.285684156246731","0.279893559195987","0.291474753297474","2"
"Rather agree","2018","East Germany","2003","0.329101081839372","0.317258799790022","0.340943363888723","2"
"Rather disagree","2018","West Germany","11327","0.518098419013218","0.511693399832926","0.524503438193509","3"
"Rather disagree","2018","East Germany","3010","0.510439218608802","0.497840756706717","0.523037680510889","3"
