"ple0181","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Daily","2016","16-34 y.","lower secondary degree","57","0.0426486264342296","0.0285224370404327","0.0567748158280266"
"Daily","2016","16-34 y.","secondary school degree","55","0.0440949503110453","0.0326353793188406","0.0555545213032499"
"Daily","2016","16-34 y.","college entrance qualification","42","0.0195495496686655","0.0129914590276168","0.0261076403097142"
"Daily","2016","16-34 y.","Other degree","28","","",""
"Daily","2016","16-34 y.","no degree/no degree yet","34","0.103269552808247","0.074540152410813","0.131998953205681"
"Daily","2016","35-65 y.","lower secondary degree","57","0.0150772079186966","0.0104635833647796","0.0196908324726135"
"Daily","2016","35-65 y.","secondary school degree","66","0.0156054406517914","0.0118961344260395","0.0193147468775433"
"Daily","2016","35-65 y.","college entrance qualification","47","0.0189022736130594","0.0147097748180018","0.023094772408117"
"Daily","2016","35-65 y.","Other degree","86","0.0330125275747074","0.0256381625626379","0.040386892586777"
"Daily","2016","35-65 y.","no degree/no degree yet","18","","",""
"Daily","2016","66 and older","lower secondary degree","24","","",""
"Daily","2016","66 and older","secondary school degree","18","","",""
"Daily","2016","66 and older","college entrance qualification","11","","",""
"Daily","2016","66 and older","Other degree","4","","",""
"Daily","2016","66 and older","no degree/no degree yet","","","",""
"Four to six days a week","2016","16-34 y.","lower secondary degree","128","0.165494554725129","0.139514308675804","0.191474800774454"
"Four to six days a week","2016","16-34 y.","secondary school degree","179","0.145010582081862","0.125356771305517","0.164664392858206"
"Four to six days a week","2016","16-34 y.","college entrance qualification","198","0.117530804022197","0.102275465765164","0.13278614227923"
"Four to six days a week","2016","16-34 y.","Other degree","90","0.147130557842675","0.120718527641056","0.173542588044295"
"Four to six days a week","2016","16-34 y.","no degree/no degree yet","62","0.127219959065039","0.0957613523000564","0.158678565830022"
"Four to six days a week","2016","35-65 y.","lower secondary degree","264","0.103935215254513","0.0923812313318115","0.115489199177214"
"Four to six days a week","2016","35-65 y.","secondary school degree","350","0.0878073683020962","0.0793374576638226","0.0962772789403698"
"Four to six days a week","2016","35-65 y.","college entrance qualification","251","0.0655533803315221","0.0579337380412219","0.0731730226218224"
"Four to six days a week","2016","35-65 y.","Other degree","297","0.115596757267808","0.102399830499298","0.128793684036318"
"Four to six days a week","2016","35-65 y.","no degree/no degree yet","50","0.147677922086153","0.108866886559889","0.186488957612417"
"Four to six days a week","2016","66 and older","lower secondary degree","130","0.0551537150021182","0.0457855741115023","0.064521855892734"
"Four to six days a week","2016","66 and older","secondary school degree","60","0.0607946822174952","0.0461519088067156","0.0754374556282747"
"Four to six days a week","2016","66 and older","college entrance qualification","40","0.0500175950733878","0.0361708147970339","0.0638643753497417"
"Four to six days a week","2016","66 and older","Other degree","22","","",""
"Four to six days a week","2016","66 and older","no degree/no degree yet","5","","",""
"Two to three days a week","2016","16-34 y.","lower secondary degree","331","0.445336685827867","0.410591409053189","0.480081962602546"
"Two to three days a week","2016","16-34 y.","secondary school degree","544","0.429828274884565","0.402195984671318","0.457460565097811"
"Two to three days a week","2016","16-34 y.","college entrance qualification","782","0.443447148735652","0.41991452503439","0.466979772436914"
"Two to three days a week","2016","16-34 y.","Other degree","328","0.480566807030719","0.443314703444322","0.517818910617117"
"Two to three days a week","2016","16-34 y.","no degree/no degree yet","193","0.444957887452094","0.398040709837808","0.49187506506638"
"Two to three days a week","2016","35-65 y.","lower secondary degree","1135","0.392142728841186","0.373658404288054","0.410627053394319"
"Two to three days a week","2016","35-65 y.","secondary school degree","1838","0.400794866095687","0.386128622106699","0.415461110084675"
"Two to three days a week","2016","35-65 y.","college entrance qualification","1665","0.394308527090534","0.379263131768618","0.409353922412451"
"Two to three days a week","2016","35-65 y.","Other degree","1093","0.450284884111011","0.429750232380581","0.470819535841442"
"Two to three days a week","2016","35-65 y.","no degree/no degree yet","161","0.465907518582737","0.411337554687745","0.520477482477728"
"Two to three days a week","2016","66 and older","lower secondary degree","786","0.335545381172056","0.316168059747322","0.354922702596791"
"Two to three days a week","2016","66 and older","secondary school degree","305","0.292165337114711","0.264298316938672","0.32003235729075"
"Two to three days a week","2016","66 and older","college entrance qualification","283","0.291972481704122","0.263090589272711","0.320854374135534"
"Two to three days a week","2016","66 and older","Other degree","148","0.466837625768176","0.410002750926811","0.523672500609542"
"Two to three days a week","2016","66 and older","no degree/no degree yet","24","","",""
"Two to four days a month","2016","16-34 y.","lower secondary degree","181","0.23541825964283","0.205758416397011","0.265078102888649"
"Two to four days a month","2016","16-34 y.","secondary school degree","319","0.255988829469699","0.23162941819083","0.280348240748568"
"Two to four days a month","2016","16-34 y.","college entrance qualification","417","0.240359823026084","0.220118862786001","0.260600783266168"
"Two to four days a month","2016","16-34 y.","Other degree","160","0.207855305961889","0.1776006733371","0.238109938586678"
"Two to four days a month","2016","16-34 y.","no degree/no degree yet","89","0.212459655217148","0.173842160319352","0.251077150114945"
"Two to four days a month","2016","35-65 y.","lower secondary degree","834","0.330642190187418","0.312831161792689","0.348453218582147"
