"ple0181","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Daily","2016","Not Employed","lower secondary degree","62","0.0162932978694871","0.0117076588032628","0.0208789369357114"
"Daily","2016","Not Employed","secondary school degree","46","0.0266385575015176","0.0191852272066958","0.0340918877963394"
"Daily","2016","Not Employed","college entrance qualification","27","","",""
"Daily","2016","Not Employed","Other degree","32","0.0329973173708352","0.021504480052443","0.0444901546892273"
"Daily","2016","Not Employed","no degree/no degree yet","28","","",""
"Daily","2016","Employed","lower secondary degree","76","0.0171083354410223","0.0123214034488348","0.0218952674332099"
"Daily","2016","Employed","secondary school degree","93","0.0202207123284716","0.0162187570829324","0.0242226675740108"
"Daily","2016","Employed","college entrance qualification","73","0.0171926737729919","0.0136572226820165","0.0207281248639673"
"Daily","2016","Employed","Other degree","86","0.0314101600259324","0.0243034034043975","0.0385169166474673"
"Daily","2016","Employed","no degree/no degree yet","24","","",""
"Four to six days a week","2016","Not Employed","lower secondary degree","218","0.0697307299947786","0.0605054618539054","0.0789559981356518"
"Four to six days a week","2016","Not Employed","secondary school degree","139","0.0774850627687934","0.0651098223673383","0.0898603031702485"
"Four to six days a week","2016","Not Employed","college entrance qualification","98","0.0656712155502565","0.0532348637373991","0.0781075673631139"
"Four to six days a week","2016","Not Employed","Other degree","104","0.0806202760074423","0.0631039223920504","0.0981366296228343"
"Four to six days a week","2016","Not Employed","no degree/no degree yet","69","0.113408839833645","0.0856427720001788","0.141174907667112"
"Four to six days a week","2016","Employed","lower secondary degree","304","0.111921445018022","0.10028332319409","0.123559566841954"
"Four to six days a week","2016","Employed","secondary school degree","450","0.101568042210358","0.0929792714466618","0.110156812974055"
"Four to six days a week","2016","Employed","college entrance qualification","391","0.0836123503859418","0.0760837584294208","0.0911409423424627"
"Four to six days a week","2016","Employed","Other degree","305","0.127223044401917","0.113646134341141","0.140799954462694"
"Four to six days a week","2016","Employed","no degree/no degree yet","48","0.142590581489984","0.103541369188014","0.181639793791954"
"Two to three days a week","2016","Not Employed","lower secondary degree","1078","0.365089435933334","0.347650560932781","0.382528310933887"
"Two to three days a week","2016","Not Employed","secondary school degree","677","0.352602659134209","0.330487697338396","0.374717620930022"
"Two to three days a week","2016","Not Employed","college entrance qualification","553","0.353026413351481","0.329032422828386","0.377020403874576"
"Two to three days a week","2016","Not Employed","Other degree","462","0.501329603751434","0.469160232575099","0.533498974927769"
"Two to three days a week","2016","Not Employed","no degree/no degree yet","237","0.439625324963601","0.396163312773659","0.483087337153542"
"Two to three days a week","2016","Employed","lower secondary degree","1174","0.382826606471521","0.364883187099519","0.400770025843522"
"Two to three days a week","2016","Employed","secondary school degree","2010","0.40072281323427","0.386789776519947","0.414655849948593"
"Two to three days a week","2016","Employed","college entrance qualification","2177","0.406780850059804","0.393420225490071","0.420141474629537"
"Two to three days a week","2016","Employed","Other degree","1107","0.436884453380891","0.416675283819497","0.457093622942286"
"Two to three days a week","2016","Employed","no degree/no degree yet","141","0.478581022463146","0.4227926250191","0.534369419907193"
"Two to four days a month","2016","Not Employed","lower secondary degree","1060","0.365004495078109","0.347566482493283","0.382442507662935"
"Two to four days a month","2016","Not Employed","secondary school degree","636","0.350391473055748","0.328308346103773","0.372474600007723"
"Two to four days a month","2016","Not Employed","college entrance qualification","522","0.342792185142876","0.318962273983652","0.366622096302099"
"Two to four days a month","2016","Not Employed","Other degree","240","0.28975239356719","0.26056518856793","0.31893959856645"
"Two to four days a month","2016","Not Employed","no degree/no degree yet","117","0.275942824524327","0.236802428849946","0.315083220198707"
"Two to four days a month","2016","Employed","lower secondary degree","856","0.329193515686292","0.311846498245017","0.346540533127566"
"Two to four days a month","2016","Employed","secondary school degree","1599","0.345264867148255","0.331746666383191","0.35878306791332"
"Two to four days a month","2016","Employed","college entrance qualification","1743","0.327048408407547","0.314288814222309","0.339808002592785"
"Two to four days a month","2016","Employed","Other degree","584","0.286211574619749","0.267795597749152","0.304627551490347"
"Two to four days a month","2016","Employed","no degree/no degree yet","55","0.154208888601068","0.113876030844938","0.194541746357199"
"Once a month or less","2016","Not Employed","lower secondary degree","399","0.145454067818133","0.132684000222658","0.158224135413608"
"Once a month or less","2016","Not Employed","secondary school degree","210","0.12349411548812","0.108265567498059","0.138722663478182"
"Once a month or less","2016","Not Employed","college entrance qualification","215","0.149916441646044","0.131993427462484","0.167839455829605"
"Once a month or less","2016","Not Employed","Other degree","59","0.0564666848724534","0.0416159184241506","0.0713174513207562"
"Once a month or less","2016","Not Employed","no degree/no degree yet","29","","",""
"Once a month or less","2016","Employed","lower secondary degree","327","0.128941206664953","0.116569769524736","0.141312643805171"
"Once a month or less","2016","Employed","secondary school degree","452","0.0991922065582439","0.0906932674409378","0.10769114567555"
"Once a month or less","2016","Employed","college entrance qualification","508","0.100318948564627","0.0921479581236161","0.108489939005638"
"Once a month or less","2016","Employed","Other degree","143","0.0739484417564358","0.0632862003659174","0.0846106831469541"
