"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","direct migration background","(0) in school","4.32","4","45","3","4","5","5","6","4.06","4.58","3","6","4","5"
"2016","direct migration background","(1a) inadequately completed","3.79","4","300","3","3","4","5","6","3.66","3.92","1","6","4","4"
"2016","direct migration background","(1b) general elementary school","3.8","4","708","3","3","4","5","6","3.73","3.87","1","6","4","4"
"2016","direct migration background","(1c) basic vocational qualification","3.93","4","893","3","3","5","5","6","3.87","3.99","1","6","4","4"
"2016","direct migration background","(2a) intermediate vocational","3.95","4","242","3","4","4","5","6","3.84","4.06","1","6","4","4"
"2016","direct migration background","(2b) intermediate general qualification","3.73","4","71","2","3","4","5","5","3.47","3.99","1","6","4","4"
"2016","direct migration background","(2c_gen) general maturity certificate","3.7","4","387","3","3","4","5","6","3.6","3.8","1","6","4","4"
"2016","direct migration background","(2c_voc) vocational maturity certificate","3.78","4","763","3","3","4","5","6","3.71","3.85","1","6","4","4"
"2016","direct migration background","(3a) lower tertiary education","3.94","4","107","2","3","5","5","6","3.77","4.11","2","6","4","4"
"2016","direct migration background","(3b) higher tertiary education","3.83","4","1113","3","3","4","5","6","3.77","3.89","1","6","4","4"
"2016","indirect migration background","(0) in school","4.58","5","76","3","4","5","6","6","4.32","4.84","2","6","4","5"
"2016","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2016","indirect migration background","(1b) general elementary school","4.15","4","166","3","3","5","6","6","3.97","4.33","1","6","4","5"
"2016","indirect migration background","(1c) basic vocational qualification","4.14","4","208","3","3","5","6","6","3.99","4.29","1","6","4","4"
"2016","indirect migration background","(2a) intermediate vocational","4.18","4","239","3","4","5","6","6","4.06","4.3","2","6","4","4"
"2016","indirect migration background","(2b) intermediate general qualification","4.25","4","138","3","4","5","6","6","4.06","4.44","1","6","4","4"
"2016","indirect migration background","(2c_gen) general maturity certificate","4.15","4","189","3","4","5","5","6","4","4.3","1","6","4","4"
"2016","indirect migration background","(2c_voc) vocational maturity certificate","4.16","4","135","3","3","5","6","6","3.99","4.33","1","6","4","4"
"2016","indirect migration background","(3a) lower tertiary education","4.13","4","65","3","4","4","5","6","3.91","4.35","2","6","4","4"
"2016","indirect migration background","(3b) higher tertiary education","3.84","4","172","3","3","4","5","6","3.71","3.97","1","6","4","4"
"2016","no migration background","(0) in school","4.44","4","211","3","4","5","6","6","4.31","4.57","2","6","4","4"
"2016","no migration background","(1a) inadequately completed","4.27","4","152","3","4","5","6","6","4.1","4.44","1","6","4","5"
"2016","no migration background","(1b) general elementary school","4.06","4","1037","3","3","5","5","6","4","4.12","1","6","4","4"
