"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","(Married) couple without C.","general elemantary","3.82","4","567","3","3","4","5","6","3.74","3.9","1","6","4","4"
"2016","(Married) couple without C.","higher education","3.89","4","2039","3","3","4","5","6","3.85","3.93","1","6","4","4"
"2016","(Married) couple without C.","higher vocational","3.87","4","529","3","3","4","5","6","3.79","3.95","1","6","4","4"
"2016","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"2016","(Married) couple without C.","inadequately","3.95","4","53","3","4","4","5","6","3.72","4.18","1","6","4","4"
"2016","(Married) couple without C.","middle vocational","3.89","4","3548","3","3","4","5","6","3.86","3.92","1","6","4","4"
"2016","(Married) couple without C.","vocational + Abi","3.86","4","466","3","3","4","5","6","3.78","3.94","1","6","4","4"
"2016","1-pers.-HH","general elemantary","4.08","4","413","3","3","5","6","6","3.99","4.17","1","6","4","4"
"2016","1-pers.-HH","higher education","4.02","4","852","3","3","5","5","6","3.95","4.09","1","6","4","4"
"2016","1-pers.-HH","higher vocational","3.78","4","180","3","3","4","5","6","3.62","3.94","1","6","4","4"
"2016","1-pers.-HH","in school","","","","","","","","","","","","","",""
"2016","1-pers.-HH","inadequately","4.13","4","36","3","4","5","5","6","3.79","4.47","2","6","4","5"
"2016","1-pers.-HH","middle vocational","3.97","4","1626","3","3","5","5","6","3.92","4.02","1","6","4","4"
"2016","1-pers.-HH","vocational + Abi","3.91","4","249","3","3","5","5","6","3.78","4.04","1","6","4","4"
"2016","Couple + C. GT 16 ","general elemantary","4.22","4","308","3","4","5","5","6","4.1","4.34","1","6","4","4"
"2016","Couple + C. GT 16 ","higher education","3.89","4","481","3","3","4","5","6","3.81","3.97","1","6","4","4"
"2016","Couple + C. GT 16 ","higher vocational","3.89","4","168","3","3","4","5","6","3.76","4.02","2","6","4","4"
"2016","Couple + C. GT 16 ","in school","4.56","4","101","4","4","5","6","6","4.36","4.76","2","6","4","5"
"2016","Couple + C. GT 16 ","inadequately","3.94","4","37","3","3","5","5","6","3.57","4.31","2","6","3","4"
"2016","Couple + C. GT 16 ","middle vocational","4.07","4","1279","3","4","5","5","6","4.02","4.12","1","6","4","4"
"2016","Couple + C. GT 16 ","vocational + Abi","3.94","4","197","3","3","4","5","6","3.82","4.06","1","6","4","4"
"2016","Couple + C. LE 16","general elemantary","4.05","4","480","3","3","5","5","6","3.96","4.14","1","6","4","4"
"2016","Couple + C. LE 16","higher education","3.98","4","1750","3","4","4","5","6","3.94","4.02","1","6","4","4"
"2016","Couple + C. LE 16","higher vocational","4.03","4","311","3","3","5","5","6","3.93","4.13","2","6","4","4"
"2016","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"2016","Couple + C. LE 16","inadequately","4.08","4","129","3","3","5","5","6","3.87","4.29","1","6","4","4"
"2016","Couple + C. LE 16","middle vocational","4.02","4","2338","3","3","5","5","6","3.98","4.06","1","6","4","4"
