"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","16-34 y.","direct migration background","4.03","4","1336","3","3","5","5","6","3.97","4.09","1","6","4","4"
"2016","16-34 y.","indirect migration background","4.16","4","888","3","4","5","6","6","4.09","4.23","1","6","4","4"
"2016","16-34 y.","no migration background","4.33","4","3329","3","4","5","6","6","4.3","4.36","1","6","4","4"
"2016","35-65 y.","direct migration background","3.8","4","3051","3","3","4","5","6","3.77","3.83","1","6","4","4"
"2016","35-65 y.","indirect migration background","4.02","4","649","3","3","5","5","6","3.95","4.09","1","6","4","4"
"2016","35-65 y.","no migration background","4","4","10042","3","3","4","5","6","3.98","4.02","1","6","4","4"
"2016","66 and older","direct migration background","3.68","4","399","3","3","4","5","6","3.59","3.77","1","6","4","4"
"2016","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2016","66 and older","no migration background","3.75","4","4285","3","3","4","5","6","3.72","3.78","1","6","4","4"
"2017","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2017","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2017","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2017","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2017","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2017","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2017","66 and older","direct migration background","","","","","","","","","","","","","",""
"2017","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2017","66 and older","no migration background","","","","","","","","","","","","","",""
"2018","16-34 y.","direct migration background","4.08","4","1069","3","3","5","5","6","4.02","4.14","1","6","4","4"
"2018","16-34 y.","indirect migration background","4.23","4","974","3","4","5","6","6","4.16","4.3","1","6","4","4"
"2018","16-34 y.","no migration background","4.34","4","3954","3","4","5","6","6","4.31","4.37","1","6","4","4"
"2018","35-65 y.","direct migration background","3.95","4","2911","3","3","5","5","6","3.92","3.98","1","6","4","4"
"2018","35-65 y.","indirect migration background","4.09","4","708","3","4","5","5","6","4.02","4.16","1","6","4","4"
"2018","35-65 y.","no migration background","4.03","4","10902","3","4","5","5","6","4.01","4.05","1","6","4","4"
"2018","66 and older","direct migration background","3.68","4","441","3","3","4","5","6","3.6","3.76","1","6","4","4"
"2018","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2018","66 and older","no migration background","3.8","4","4508","3","3","4","5","6","3.77","3.83","1","6","4","4"
