"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","Full Time","general elemantary","4.16","4","626","3","4","5","6","6","4.08","4.24","1","6","4","4"
"2016","Full Time","higher education","4","4","2690","3","4","4","5","6","3.97","4.03","1","6","4","4"
"2016","Full Time","higher vocational","3.94","4","698","3","3","4","5","6","3.87","4.01","1","6","4","4"
"2016","Full Time","in school","","","","","","","","","","","","","",""
"2016","Full Time","inadequately","3.87","4","73","3","3","5","5","6","3.6","4.14","1","6","4","4"
"2016","Full Time","middle vocational","4.06","4","3905","3","4","5","5","6","4.03","4.09","1","6","4","4"
"2016","Full Time","vocational + Abi","3.99","4","928","3","3","5","5","6","3.93","4.05","1","6","4","4"
"2016","Not Working","general elemantary","3.92","4","1232","3","3","4","5","6","3.86","3.98","1","6","4","4"
"2016","Not Working","higher education","3.81","4","1483","3","3","4","5","6","3.76","3.86","1","6","4","4"
"2016","Not Working","higher vocational","3.79","4","399","3","3","4","5","6","3.7","3.88","1","6","4","4"
"2016","Not Working","in school","4.42","4","262","3","4","5","6","6","4.3","4.54","2","6","4","4"
"2016","Not Working","inadequately","4.04","4","216","3","3","5","5","6","3.89","4.19","1","6","4","4"
"2016","Not Working","middle vocational","3.83","4","3790","3","3","4","5","6","3.8","3.86","1","6","4","4"
"2016","Not Working","vocational + Abi","3.68","4","374","3","3","4","5","6","3.59","3.77","1","6","4","4"
"2016","Part Time","general elemantary","4.17","4","693","3","4","5","6","6","4.09","4.25","1","6","4","4"
"2016","Part Time","higher education","4.01","4","1674","3","3","4","5","6","3.97","4.05","1","6","4","4"
"2016","Part Time","higher vocational","3.87","4","287","3","3","4","5","6","3.76","3.98","1","6","4","4"
"2016","Part Time","in school","4.67","5","68","3","4","6","6","6","4.42","4.92","3","6","4","5"
"2016","Part Time","inadequately","4","4","111","2","3","5","5","6","3.79","4.21","1","6","4","5"
"2016","Part Time","middle vocational","4.06","4","3163","3","3","5","5","6","4.03","4.09","1","6","4","4"
"2016","Part Time","vocational + Abi","3.98","4","715","3","3","4","5","6","3.92","4.04","1","6","4","4"
"2017","Full Time","general elemantary","","","","","","","","","","","","","",""
"2017","Full Time","higher education","","","","","","","","","","","","","",""
"2017","Full Time","higher vocational","","","","","","","","","","","","","",""
"2017","Full Time","in school","","","","","","","","","","","","","",""
"2017","Full Time","inadequately","","","","","","","","","","","","","",""
"2017","Full Time","middle vocational","","","","","","","","","","","","","",""
"2017","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2017","Not Working","general elemantary","","","","","","","","","","","","","",""
"2017","Not Working","higher education","","","","","","","","","","","","","",""
"2017","Not Working","higher vocational","","","","","","","","","","","","","",""
"2017","Not Working","in school","","","","","","","","","","","","","",""
"2017","Not Working","inadequately","","","","","","","","","","","","","",""
"2017","Not Working","middle vocational","","","","","","","","","","","","","",""
"2017","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2017","Part Time","general elemantary","","","","","","","","","","","","","",""
"2017","Part Time","higher education","","","","","","","","","","","","","",""
"2017","Part Time","higher vocational","","","","","","","","","","","","","",""
"2017","Part Time","in school","","","","","","","","","","","","","",""
"2017","Part Time","inadequately","","","","","","","","","","","","","",""
"2017","Part Time","middle vocational","","","","","","","","","","","","","",""
"2017","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2018","Full Time","general elemantary","4.21","4","652","3","4","5","6","6","4.13","4.29","1","6","4","4"
"2018","Full Time","higher education","4.03","4","2989","3","4","4","5","6","4","4.06","1","6","4","4"
"2018","Full Time","higher vocational","4.02","4","737","3","3","5","5","6","3.96","4.08","1","6","4","4"
"2018","Full Time","in school","","","","","","","","","","","","","",""
"2018","Full Time","inadequately","3.91","4","87","3","3","5","5","6","3.69","4.13","1","6","4","4"
"2018","Full Time","middle vocational","4.1","4","4151","3","4","5","5","6","4.07","4.13","1","6","4","4"
"2018","Full Time","vocational + Abi","4.05","4","955","3","4","5","5","6","3.99","4.11","1","6","4","4"
"2018","Not Working","general elemantary","3.93","4","1237","3","3","5","5","6","3.87","3.99","1","6","4","4"
"2018","Not Working","higher education","3.77","4","1516","3","3","4","5","6","3.72","3.82","1","6","4","4"
"2018","Not Working","higher vocational","3.83","4","396","3","3","4","5","6","3.74","3.92","1","6","4","4"
"2018","Not Working","in school","4.31","4","273","3","4","5","6","6","4.19","4.43","1","6","4","4"
"2018","Not Working","inadequately","4.24","4","270","3","4","5","6","6","4.11","4.37","1","6","4","4"
"2018","Not Working","middle vocational","3.87","4","3821","3","3","4","5","6","3.84","3.9","1","6","4","4"
"2018","Not Working","vocational + Abi","3.96","4","377","3","3","4","5","6","3.87","4.05","1","6","4","4"
"2018","Part Time","general elemantary","4.33","4","764","3","4","5","6","6","4.26","4.4","1","6","4","4"
"2018","Part Time","higher education","4.07","4","1781","3","4","5","5","6","4.03","4.11","1","6","4","4"
"2018","Part Time","higher vocational","3.99","4","303","3","3","5","5","6","3.88","4.1","1","6","4","4"
"2018","Part Time","in school","4.68","5","65","4","4","5","6","6","4.44","4.92","2","6","4","5"
"2018","Part Time","inadequately","4.12","4","128","3","3","5","5","6","3.93","4.31","1","6","4","4"
"2018","Part Time","middle vocational","4.06","4","3372","3","4","5","5","6","4.03","4.09","1","6","4","4"
"2018","Part Time","vocational + Abi","4.06","4","773","3","4","5","5","6","4","4.12","1","6","4","4"
