"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","16-34 y.","Female","4.31","4","3006","3","4","5","6","6","4.27","4.35","1","6","4","4"
"2016","16-34 y.","Male","4.2","4","2547","3","4","5","5","6","4.16","4.24","1","6","4","4"
"2016","35-65 y.","Female","3.96","4","7618","3","3","4","5","6","3.94","3.98","1","6","4","4"
"2016","35-65 y.","Male","3.96","4","6124","3","3","4","5","6","3.94","3.98","1","6","4","4"
"2016","66 and older","Female","3.75","4","2402","3","3","4","5","6","3.71","3.79","1","6","4","4"
"2016","66 and older","Male","3.74","4","2286","3","3","4","5","6","3.7","3.78","1","6","4","4"
"2017","16-34 y.","Female","","","","","","","","","","","","","",""
"2017","16-34 y.","Male","","","","","","","","","","","","","",""
"2017","35-65 y.","Female","","","","","","","","","","","","","",""
"2017","35-65 y.","Male","","","","","","","","","","","","","",""
"2017","66 and older","Female","","","","","","","","","","","","","",""
"2017","66 and older","Male","","","","","","","","","","","","","",""
"2018","16-34 y.","Female","4.38","4","3170","3","4","5","6","6","4.34","4.42","1","6","4","4"
"2018","16-34 y.","Male","4.19","4","2827","3","4","5","5","6","4.15","4.23","1","6","4","4"
"2018","35-65 y.","Female","4.04","4","8046","3","4","5","5","6","4.02","4.06","1","6","4","4"
"2018","35-65 y.","Male","4","4","6475","3","3","5","5","6","3.98","4.02","1","6","4","4"
"2018","66 and older","Female","3.79","4","2539","3","3","4","5","6","3.76","3.82","1","6","4","4"
"2018","66 and older","Male","3.78","4","2430","3","3","4","5","6","3.75","3.81","1","6","4","4"
