"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","16-34 y.","general elemantary","4.3","4","936","3","4","5","6","6","4.23","4.37","1","6","4","4"
"2016","16-34 y.","higher education","4.21","4","936","3","4","5","6","6","4.15","4.27","1","6","4","4"
"2016","16-34 y.","higher vocational","4.22","4","111","3","4","5","5","6","4.03","4.41","1","6","4","4"
"2016","16-34 y.","in school","4.46","4","331","3","4","5","6","6","4.35","4.57","2","6","4","4"
"2016","16-34 y.","inadequately","3.91","4","118","2","3","5","6","6","3.68","4.14","1","6","4","4"
"2016","16-34 y.","middle vocational","4.28","4","2150","3","4","5","6","6","4.24","4.32","1","6","4","4"
"2016","16-34 y.","vocational + Abi","4.1","4","477","3","3","5","6","6","4.01","4.19","1","6","4","4"
"2016","35-65 y.","general elemantary","4.04","4","997","3","3","5","5","6","3.98","4.1","1","6","4","4"
"2016","35-65 y.","higher education","3.95","4","3728","3","3","4","5","6","3.92","3.98","1","6","4","4"
"2016","35-65 y.","higher vocational","3.89","4","955","3","3","4","5","6","3.83","3.95","1","6","4","4"
"2016","35-65 y.","in school","","","","","","","","","","","","","",""
"2016","35-65 y.","inadequately","4.06","4","244","3","3","5","5","6","3.92","4.2","1","6","4","4"
"2016","35-65 y.","middle vocational","3.97","4","6329","3","3","5","5","6","3.95","3.99","1","6","4","4"
"2016","35-65 y.","vocational + Abi","3.94","4","1411","3","3","4","5","6","3.89","3.99","1","6","4","4"
"2016","66 and older","general elemantary","3.8","4","618","3","3","4","5","6","3.73","3.87","1","6","4","4"
"2016","66 and older","higher education","3.72","4","1183","3","3","4","5","6","3.67","3.77","1","6","4","4"
"2016","66 and older","higher vocational","3.72","4","318","3","3","4","5","6","3.62","3.82","1","6","4","4"
"2016","66 and older","in school","","","","","","","","","","","","","",""
"2016","66 and older","inadequately","3.91","4","38","3","3","4","5","5","3.59","4.23","2","6","4","4"
"2016","66 and older","middle vocational","3.76","4","2379","3","3","4","5","6","3.72","3.8","1","6","4","4"
"2016","66 and older","vocational + Abi","3.37","3","129","3","3","4","4","5","3.22","3.52","1","6","3","4"
"2017","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2017","16-34 y.","higher education","","","","","","","","","","","","","",""
"2017","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2017","16-34 y.","in school","","","","","","","","","","","","","",""
"2017","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2017","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2017","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2017","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2017","35-65 y.","higher education","","","","","","","","","","","","","",""
"2017","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2017","35-65 y.","in school","","","","","","","","","","","","","",""
"2017","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2017","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2017","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2017","66 and older","general elemantary","","","","","","","","","","","","","",""
"2017","66 and older","higher education","","","","","","","","","","","","","",""
"2017","66 and older","higher vocational","","","","","","","","","","","","","",""
"2017","66 and older","in school","","","","","","","","","","","","","",""
"2017","66 and older","inadequately","","","","","","","","","","","","","",""
"2017","66 and older","middle vocational","","","","","","","","","","","","","",""
"2017","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2018","16-34 y.","general elemantary","4.33","4","964","3","4","5","6","6","4.26","4.4","1","6","4","4"
"2018","16-34 y.","higher education","4.22","4","1054","3","4","5","6","6","4.16","4.28","1","6","4","4"
"2018","16-34 y.","higher vocational","4.21","4","124","3","4","5","5","6","4.05","4.37","1","6","4","4"
"2018","16-34 y.","in school","4.39","4","338","3","4","5","6","6","4.28","4.5","1","6","4","4"
"2018","16-34 y.","inadequately","4.23","4","152","3","4","5","5","6","4.04","4.42","1","6","4","5"
"2018","16-34 y.","middle vocational","4.3","4","2288","3","4","5","6","6","4.26","4.34","1","6","4","4"
"2018","16-34 y.","vocational + Abi","4.2","4","504","3","4","5","6","6","4.12","4.28","1","6","4","4"
"2018","35-65 y.","general elemantary","4.13","4","1095","3","4","5","5","6","4.07","4.19","1","6","4","4"
"2018","35-65 y.","higher education","3.99","4","3957","3","4","4","5","6","3.96","4.02","1","6","4","4"
"2018","35-65 y.","higher vocational","4","4","965","3","3","5","5","6","3.94","4.06","1","6","4","4"
"2018","35-65 y.","in school","","","","","","","","","","","","","",""
"2018","35-65 y.","inadequately","4.14","4","296","3","3","5","6","6","4.01","4.27","1","6","4","4"
"2018","35-65 y.","middle vocational","4.01","4","6537","3","3","5","5","6","3.99","4.03","1","6","4","4"
"2018","35-65 y.","vocational + Abi","4.03","4","1448","3","4","5","5","6","3.98","4.08","1","6","4","4"
"2018","66 and older","general elemantary","3.87","4","594","3","3","4","5","6","3.8","3.94","1","6","4","4"
"2018","66 and older","higher education","3.7","4","1275","3","3","4","5","6","3.65","3.75","1","6","4","4"
"2018","66 and older","higher vocational","3.77","4","347","3","3","4","5","6","3.68","3.86","1","6","4","4"
"2018","66 and older","in school","","","","","","","","","","","","","",""
"2018","66 and older","inadequately","4.08","4","37","3","4","5","5","6","3.78","4.38","2","6","4","4"
"2018","66 and older","middle vocational","3.8","4","2519","3","3","4","5","6","3.77","3.83","1","6","4","4"
"2018","66 and older","vocational + Abi","3.67","4","153","3","3","4","5","5","3.54","3.8","1","6","4","4"
