"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","16-34 y.","(Married) couple without C.","4.2","4","904","3","4","5","5","6","4.14","4.26","1","6","4","4"
"2016","16-34 y.","1-pers.-HH","4.36","4","678","3","4","5","6","6","4.28","4.44","1","6","4","4"
"2016","16-34 y.","Couple + C. GT 16 ","4.34","4","882","3","4","5","6","6","4.27","4.41","1","6","4","4"
"2016","16-34 y.","Couple + C. LE 16","4.1","4","1414","3","4","5","6","6","4.05","4.15","1","6","4","4"
"2016","16-34 y.","Couple + C. LE and GT 16","4.3","4","669","3","4","5","6","6","4.22","4.38","1","6","4","4"
"2016","16-34 y.","Single parent","4.18","4","736","3","4","5","5","6","4.1","4.26","1","6","4","4"
"2016","35-65 y.","(Married) couple without C.","3.93","4","3327","3","3","4","5","6","3.9","3.96","1","6","4","4"
"2016","35-65 y.","1-pers.-HH","3.99","4","1432","3","3","5","5","6","3.94","4.04","1","6","4","4"
"2016","35-65 y.","Couple + C. GT 16 ","3.94","4","1624","3","3","4","5","6","3.9","3.98","1","6","4","4"
"2016","35-65 y.","Couple + C. LE 16","3.98","4","4338","3","3","4","5","6","3.95","4.01","1","6","4","4"
"2016","35-65 y.","Couple + C. LE and GT 16","4","4","1406","3","4","4","5","6","3.96","4.04","1","6","4","4"
"2016","35-65 y.","Single parent","4.06","4","1325","3","4","5","5","6","4.01","4.11","1","6","4","4"
"2016","66 and older","(Married) couple without C.","3.7","4","3017","3","3","4","5","6","3.67","3.73","1","6","4","4"
"2016","66 and older","1-pers.-HH","3.79","4","1310","3","3","4","5","6","3.74","3.84","1","6","4","4"
"2016","66 and older","Couple + C. GT 16 ","3.68","4","195","3","3","4","5","6","3.56","3.8","2","6","4","4"
"2016","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2016","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2016","66 and older","Single parent","4.02","4","71","3","3","5","5","6","3.77","4.27","1","6","4","4"
"2017","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2017","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2017","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2017","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2017","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2017","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2017","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2017","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2017","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2017","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2017","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2017","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2017","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2017","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2017","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2017","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2017","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2017","66 and older","Single parent","","","","","","","","","","","","","",""
"2018","16-34 y.","(Married) couple without C.","4.26","4","1055","3","4","5","6","6","4.2","4.32","1","6","4","4"
"2018","16-34 y.","1-pers.-HH","4.29","4","902","3","4","5","6","6","4.22","4.36","1","6","4","4"
"2018","16-34 y.","Couple + C. GT 16 ","4.27","4","987","3","4","5","6","6","4.21","4.33","1","6","4","4"
"2018","16-34 y.","Couple + C. LE 16","4.18","4","1210","3","4","5","5","6","4.12","4.24","1","6","4","4"
"2018","16-34 y.","Couple + C. LE and GT 16","4.45","4","721","3","4","5","6","6","4.37","4.53","1","6","4","4"
"2018","16-34 y.","Single parent","4.35","4","814","3","4","5","6","6","4.28","4.42","1","6","4","4"
"2018","35-65 y.","(Married) couple without C.","3.98","4","3647","3","3","4","5","6","3.95","4.01","1","6","4","4"
"2018","35-65 y.","1-pers.-HH","4.01","4","1787","3","3","5","5","6","3.96","4.06","1","6","4","4"
"2018","35-65 y.","Couple + C. GT 16 ","3.97","4","1796","3","3","4","5","6","3.93","4.01","1","6","4","4"
"2018","35-65 y.","Couple + C. LE 16","4.05","4","4210","3","4","5","5","6","4.02","4.08","1","6","4","4"
"2018","35-65 y.","Couple + C. LE and GT 16","4.13","4","1453","3","4","5","5","6","4.08","4.18","1","6","4","4"
"2018","35-65 y.","Single parent","4.11","4","1309","3","4","5","5","6","4.06","4.16","1","6","4","4"
"2018","66 and older","(Married) couple without C.","3.71","4","3205","3","3","4","5","6","3.68","3.74","1","6","4","4"
"2018","66 and older","1-pers.-HH","3.88","4","1388","3","3","4","5","6","3.83","3.93","1","6","4","4"
"2018","66 and older","Couple + C. GT 16 ","3.73","4","192","3","3","4","4","6","3.62","3.84","2","6","4","4"
"2018","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2018","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2018","66 and older","Single parent","4.15","4","79","3","3","5","6","6","3.95","4.35","2","6","4","4"
