"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","East Germany","2.2","2","142","1","2","3","3","4","2.08","2.32","1","4","2","2"
"1990","direct migration background","West Germany","","","","","","","","","","","","","",""
"1990","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1990","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1990","no migration background","East Germany","2.27","2","4287","1","2","3","3","4","2.24","2.3","1","4","2","2"
"1990","no migration background","West Germany","","","","","","","","","","","","","",""
"1991","direct migration background","East Germany","2.25","2","142","1","2","3","3","4","2.1","2.4","1","4","2","2"
"1991","direct migration background","West Germany","","","","","","","","","","","","","",""
"1991","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1991","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1991","no migration background","East Germany","2.4","2","3996","1","2","3","4","4","2.37","2.43","1","4","2","2"
"1991","no migration background","West Germany","1.96","2","37","1","1","3","3","4","1.69","2.23","1","4","2","2"
"1992","direct migration background","East Germany","2.37","2","145","1","2","3","4","4","2.23","2.51","1","4","2","3"
"1992","direct migration background","West Germany","2.27","2","429","1","2","3","3","4","2.2","2.34","1","4","2","2"
"1992","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1992","indirect migration background","West Germany","2.35","2","71","1","2","3","3","4","2.14","2.56","1","4","2","2"
"1992","no migration background","East Germany","2.37","2","3822","1","2","3","3","4","2.34","2.4","1","4","2","2"
"1992","no migration background","West Germany","2.34","2","6521","1","2","3","3","4","2.32","2.36","1","4","2","2"
"1993","direct migration background","East Germany","2.6","3","135","1","2","3","4","4","2.44","2.76","1","4","2","3"
"1993","direct migration background","West Germany","2.43","2","2341","1","2","3","4","4","2.4","2.46","1","4","2","2"
"1993","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1993","indirect migration background","West Germany","2.36","2","459","1","2","3","3","4","2.28","2.44","1","4","2","2"
"1993","no migration background","East Germany","2.51","2","3678","2","2","3","4","4","2.48","2.54","1","4","2","2"
"1993","no migration background","West Germany","2.51","2","6478","1","2","3","4","4","2.49","2.53","1","4","2","2"
"1994","direct migration background","East Germany","","","","","","","","","","","","","",""
"1994","direct migration background","West Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1994","no migration background","East Germany","","","","","","","","","","","","","",""
"1994","no migration background","West Germany","","","","","","","","","","","","","",""
"1995","direct migration background","East Germany","2.34","2","142","1","2","3","3","4","2.21","2.47","1","4","2","3"
"1995","direct migration background","West Germany","2.2","2","2652","1","2","3","3","4","2.17","2.23","1","4","2","2"
"1995","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1995","indirect migration background","West Germany","2.07","2","488","1","2","3","3","3","2","2.14","1","4","2","2"
"1995","no migration background","East Germany","2.35","2","3536","1","2","3","3","4","2.33","2.37","1","4","2","2"
"1995","no migration background","West Germany","2.26","2","6469","1","2","3","3","4","2.24","2.28","1","4","2","2"
"1996","direct migration background","East Germany","2.55","2","141","2","2","3","4","4","2.42","2.68","1","4","2","3"
"1996","direct migration background","West Germany","2.26","2","2466","1","2","3","3","4","2.23","2.29","1","4","2","2"
"1996","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1996","indirect migration background","West Germany","2.15","2","525","1","2","3","3","4","2.08","2.22","1","4","2","2"
"1996","no migration background","East Germany","2.42","2","3528","1","2","3","3","4","2.4","2.44","1","4","2","2"
"1996","no migration background","West Germany","2.31","2","6399","1","2","3","3","4","2.29","2.33","1","4","2","2"
"1997","direct migration background","East Germany","2.73","3","132","2","2","3","4","4","2.59","2.87","1","4","3","3"
"1997","direct migration background","West Germany","2.45","2","2344","2","2","3","3","4","2.42","2.48","1","4","2","2"
"1997","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1997","indirect migration background","West Germany","2.25","2","547","1","2","3","3","4","2.18","2.32","1","4","2","2"
"1997","no migration background","East Germany","2.68","3","3491","2","2","3","4","4","2.66","2.7","1","4","3","3"
"1997","no migration background","West Germany","2.52","2","6323","2","2","3","4","4","2.5","2.54","1","4","2","2"
"1998","direct migration background","East Germany","","","","","","","","","","","","","",""
"1998","direct migration background","West Germany","","","","","","","","","","","","","",""
"1998","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1998","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1998","no migration background","East Germany","","","","","","","","","","","","","",""
"1998","no migration background","West Germany","","","","","","","","","","","","","",""
"1999","direct migration background","East Germany","","","","","","","","","","","","","",""
"1999","direct migration background","West Germany","","","","","","","","","","","","","",""
"1999","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1999","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1999","no migration background","East Germany","","","","","","","","","","","","","",""
"1999","no migration background","West Germany","","","","","","","","","","","","","",""
"2000","direct migration background","East Germany","","","","","","","","","","","","","",""
"2000","direct migration background","West Germany","","","","","","","","","","","","","",""
"2000","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2000","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2000","no migration background","East Germany","","","","","","","","","","","","","",""
"2000","no migration background","West Germany","","","","","","","","","","","","","",""
"2001","direct migration background","East Germany","","","","","","","","","","","","","",""
"2001","direct migration background","West Germany","","","","","","","","","","","","","",""
"2001","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2001","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2001","no migration background","East Germany","","","","","","","","","","","","","",""
"2001","no migration background","West Germany","","","","","","","","","","","","","",""
"2002","direct migration background","East Germany","","","","","","","","","","","","","",""
"2002","direct migration background","West Germany","","","","","","","","","","","","","",""
"2002","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2002","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2002","no migration background","East Germany","","","","","","","","","","","","","",""
"2002","no migration background","West Germany","","","","","","","","","","","","","",""
"2003","direct migration background","East Germany","","","","","","","","","","","","","",""
"2003","direct migration background","West Germany","","","","","","","","","","","","","",""
"2003","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2003","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2003","no migration background","East Germany","","","","","","","","","","","","","",""
"2003","no migration background","West Germany","","","","","","","","","","","","","",""
"2004","direct migration background","East Germany","","","","","","","","","","","","","",""
"2004","direct migration background","West Germany","","","","","","","","","","","","","",""
"2004","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2004","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2004","no migration background","East Germany","","","","","","","","","","","","","",""
"2004","no migration background","West Germany","","","","","","","","","","","","","",""
"2005","direct migration background","East Germany","","","","","","","","","","","","","",""
"2005","direct migration background","West Germany","","","","","","","","","","","","","",""
"2005","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2005","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2005","no migration background","East Germany","","","","","","","","","","","","","",""
"2005","no migration background","West Germany","","","","","","","","","","","","","",""
"2006","direct migration background","East Germany","","","","","","","","","","","","","",""
"2006","direct migration background","West Germany","","","","","","","","","","","","","",""
"2006","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2006","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2006","no migration background","East Germany","","","","","","","","","","","","","",""
"2006","no migration background","West Germany","","","","","","","","","","","","","",""
"2007","direct migration background","East Germany","","","","","","","","","","","","","",""
"2007","direct migration background","West Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2007","no migration background","East Germany","","","","","","","","","","","","","",""
"2007","no migration background","West Germany","","","","","","","","","","","","","",""
"2008","direct migration background","East Germany","2.73","3","81","2","2","3","3","4","2.59","2.87","1","4","3","3"
"2008","direct migration background","West Germany","2.42","2","1818","1","2","3","3","4","2.38","2.46","1","4","2","2"
"2008","indirect migration background","East Germany","2.19","2","43","1","2","3","3","4","1.95","2.43","1","4","2","3"
"2008","indirect migration background","West Germany","2.14","2","728","1","2","3","3","4","2.09","2.19","1","4","2","2"
"2008","no migration background","East Germany","2.56","3","4659","2","2","3","3","4","2.54","2.58","1","4","3","3"
"2008","no migration background","West Germany","2.38","2","12032","1","2","3","3","4","2.37","2.39","1","4","2","2"
"2009","direct migration background","East Germany","","","","","","","","","","","","","",""
"2009","direct migration background","West Germany","","","","","","","","","","","","","",""
"2009","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2009","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2009","no migration background","East Germany","","","","","","","","","","","","","",""
"2009","no migration background","West Germany","","","","","","","","","","","","","",""
"2010","direct migration background","East Germany","","","","","","","","","","","","","",""
"2010","direct migration background","West Germany","","","","","","","","","","","","","",""
"2010","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2010","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2010","no migration background","East Germany","","","","","","","","","","","","","",""
"2010","no migration background","West Germany","","","","","","","","","","","","","",""
"2011","direct migration background","East Germany","","","","","","","","","","","","","",""
"2011","direct migration background","West Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2011","no migration background","East Germany","","","","","","","","","","","","","",""
"2011","no migration background","West Germany","","","","","","","","","","","","","",""
"2012","direct migration background","East Germany","","","","","","","","","","","","","",""
"2012","direct migration background","West Germany","","","","","","","","","","","","","",""
"2012","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2012","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2012","no migration background","East Germany","","","","","","","","","","","","","",""
"2012","no migration background","West Germany","","","","","","","","","","","","","",""
"2013","direct migration background","East Germany","2.27","2","80","1","2","3","3","4","2.11","2.43","1","4","2","2"
"2013","direct migration background","West Germany","2.11","2","1604","1","2","3","3","4","2.08","2.14","1","4","2","2"
"2013","indirect migration background","East Germany","2.22","2","45","1","2","3","3","4","2.02","2.42","1","4","2","2"
"2013","indirect migration background","West Germany","1.98","2","670","1","2","2","3","4","1.93","2.03","1","4","2","2"
"2013","no migration background","East Germany","2.3","2","4340","1","2","3","3","4","2.28","2.32","1","4","2","2"
"2013","no migration background","West Germany","2.13","2","12152","1","2","3","3","4","2.12","2.14","1","4","2","2"
"2014","direct migration background","East Germany","","","","","","","","","","","","","",""
"2014","direct migration background","West Germany","","","","","","","","","","","","","",""
"2014","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2014","indirect migration background","West Germany","","","","","","","","","","","","","",""
