"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-Württemberg","Female","","","","","","","","","","","","","",""
"1990","Baden-Württemberg","Male","","","","","","","","","","","","","",""
"1990","Bavaria","Female","","","","","","","","","","","","","",""
"1990","Bavaria","Male","","","","","","","","","","","","","",""
"1990","Berlin","Female","2.59","3","159","2","2","3","4","4","2.46","2.72","1","4","2","3"
"1990","Berlin","Male","2.39","2","137","1","2","3","3","4","2.25","2.53","1","4","2","3"
"1990","Brandenburg","Female","2.38","2","375","1","2","3","4","4","2.29","2.47","1","4","2","2"
"1990","Brandenburg","Male","2.28","2","358","1","2","3","3","4","2.19","2.37","1","4","2","2"
"1990","Bremen","Female","","","","","","","","","","","","","",""
"1990","Bremen","Male","","","","","","","","","","","","","",""
"1990","Hamburg","Female","","","","","","","","","","","","","",""
"1990","Hamburg","Male","","","","","","","","","","","","","",""
"1990","Hesse","Female","","","","","","","","","","","","","",""
"1990","Hesse","Male","","","","","","","","","","","","","",""
"1990","Lower Saxony","Female","","","","","","","","","","","","","",""
"1990","Lower Saxony","Male","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","Female","2.44","2","261","1","2","3","3","4","2.34","2.54","1","4","2","3"
"1990","Mecklenburg-Western Pomerania","Male","2.25","2","246","1","2","3","3","4","2.14","2.36","1","4","2","2"
"1990","North Rhine-Westphalia","Female","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","Male","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","Female","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","Male","","","","","","","","","","","","","",""
"1990","Saxony","Female","2.25","2","709","1","2","3","3","4","2.19","2.31","1","4","2","2"
"1990","Saxony","Male","2.16","2","632","1","2","3","3","4","2.1","2.22","1","4","2","2"
"1990","Saxony-Anhalt","Female","2.25","2","429","1","2","3","3","4","2.17","2.33","1","4","2","2"
"1990","Saxony-Anhalt","Male","2.24","2","384","1","2","3","3","4","2.16","2.32","1","4","2","2"
