"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1990","college entrance qualification","higher education","2.42","2","406","1","2","3","3","4","2.34","2.5","1","4","2","3"
"1990","college entrance qualification","higher vocational","","","","","","","","","","","","","",""
"1990","college entrance qualification","in school","","","","","","","","","","","","","",""
"1990","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1990","college entrance qualification","middle vocational","2.28","2","46","1","2","3","3","3","2.06","2.5","1","3","2","3"
"1990","college entrance qualification","vocational + Abi","2.17","2","80","1","2","3","3","4","1.99","2.35","1","4","2","2"
"1990","lower secondary degree","general elemantary","2.27","2","316","1","2","3","3","4","2.18","2.36","1","4","2","2"
"1990","lower secondary degree","higher education","2.53","3","106","2","2","3","3","4","2.38","2.68","1","4","2","3"
"1990","lower secondary degree","higher vocational","2.23","2","102","1","2","3","4","4","2.06","2.4","1","4","2","2"
"1990","lower secondary degree","in school","","","","","","","","","","","","","",""
"1990","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"1990","lower secondary degree","middle vocational","2.23","2","1224","1","2","3","3","4","2.18","2.28","1","4","2","2"
"1990","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","in school","2.13","2","31","1","2","3","3","4","1.81","2.45","1","4","2","2"
"1990","no degree/no degree yet","inadequately","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","middle vocational","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"1990","Other degree","general elemantary","","","","","","","","","","","","","",""
"1990","Other degree","higher education","","","","","","","","","","","","","",""
"1990","Other degree","higher vocational","","","","","","","","","","","","","",""
"1990","Other degree","in school","","","","","","","","","","","","","",""
"1990","Other degree","inadequately","","","","","","","","","","","","","",""
"1990","Other degree","middle vocational","2.09","2","33","1","1","3","3","4","1.77","2.41","1","4","2","3"
"1990","Other degree","vocational + Abi","","","","","","","","","","","","","",""
"1990","secondary school degree","general elemantary","2.27","2","182","1","2","3","3","4","2.15","2.39","1","4","2","2"
"1990","secondary school degree","higher education","2.41","2","475","1","2","3","4","4","2.34","2.48","1","4","2","2"
"1990","secondary school degree","higher vocational","2.09","2","151","1","2","3","3","4","1.96","2.22","1","4","2","2"
"1990","secondary school degree","in school","","","","","","","","","","","","","",""
"1990","secondary school degree","inadequately","","","","","","","","","","","","","",""
"1990","secondary school degree","middle vocational","2.22","2","1223","1","2","3","3","4","2.17","2.27","1","4","2","2"
"1990","secondary school degree","vocational + Abi","","","","","","","","","","","","","",""
"1991","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1991","college entrance qualification","higher education","2.44","2","384","1","2","3","3","4","2.36","2.52","1","4","2","3"
"1991","college entrance qualification","higher vocational","","","","","","","","","","","","","",""
"1991","college entrance qualification","in school","","","","","","","","","","","","","",""
"1991","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1991","college entrance qualification","middle vocational","2.14","2","43","1","2","3","3","4","1.88","2.4","1","4","2","2"
