"year","e11103","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","Full Time","Rural Area","2.3","2","2035","1","2","3","3","4","2.27","2.33","1","4","2","2"
"1992","Full Time","Urban Area","2.23","2","3234","1","2","3","3","4","2.2","2.26","1","4","2","2"
"1992","Not Working","Rural Area","2.44","2","1265","1","2","3","4","4","2.39","2.49","1","4","2","2"
"1992","Not Working","Urban Area","2.46","2","2249","1","2","3","4","4","2.43","2.49","1","4","2","2"
"1992","Part Time","Rural Area","2.3","2","852","1","2","3","3","4","2.25","2.35","1","4","2","2"
"1992","Part Time","Urban Area","2.33","2","1245","1","2","3","3","4","2.29","2.37","1","4","2","2"
"1993","Full Time","Rural Area","2.45","2","2088","2","2","3","3","4","2.42","2.48","1","4","2","2"
"1993","Full Time","Urban Area","2.4","2","4156","1","2","3","3","4","2.38","2.42","1","4","2","2"
"1993","Not Working","Rural Area","2.58","3","1483","2","2","3","4","4","2.54","2.62","1","4","2","3"
"1993","Not Working","Urban Area","2.62","3","2922","2","2","3","4","4","2.59","2.65","1","4","3","3"
"1993","Part Time","Rural Area","2.47","2","810","1","2","3","3","4","2.41","2.53","1","4","2","3"
"1993","Part Time","Urban Area","2.44","2","1646","1","2","3","4","4","2.4","2.48","1","4","2","2"
"1994","Full Time","Rural Area","","","","","","","","","","","","","",""
"1994","Full Time","Urban Area","","","","","","","","","","","","","",""
"1994","Not Working","Rural Area","","","","","","","","","","","","","",""
"1994","Not Working","Urban Area","","","","","","","","","","","","","",""
"1994","Part Time","Rural Area","","","","","","","","","","","","","",""
"1994","Part Time","Urban Area","","","","","","","","","","","","","",""
"1995","Full Time","Rural Area","2.18","2","2076","1","2","3","3","4","2.15","2.21","1","4","2","2"
"1995","Full Time","Urban Area","2.15","2","3824","1","2","3","3","4","2.13","2.17","1","4","2","2"
"1995","Not Working","Rural Area","2.41","2","1573","1","2","3","3","4","2.37","2.45","1","4","2","2"
"1995","Not Working","Urban Area","2.38","2","3230","1","2","3","3","4","2.35","2.41","1","4","2","2"
"1995","Part Time","Rural Area","2.24","2","815","1","2","3","3","4","2.19","2.29","1","4","2","2"
"1995","Part Time","Urban Area","2.22","2","1785","1","2","3","3","4","2.19","2.25","1","4","2","2"
"1996","Full Time","Rural Area","2.28","2","2033","1","2","3","3","4","2.25","2.31","1","4","2","2"
"1996","Full Time","Urban Area","2.22","2","3712","1","2","3","3","4","2.2","2.24","1","4","2","2"
"1996","Not Working","Rural Area","2.41","2","1535","1","2","3","3","4","2.37","2.45","1","4","2","2"
"1996","Not Working","Urban Area","2.44","2","3110","1","2","3","3","4","2.41","2.47","1","4","2","2"
"1996","Part Time","Rural Area","2.32","2","857","1","2","3","3","4","2.27","2.37","1","4","2","2"
"1996","Part Time","Urban Area","2.25","2","1831","1","2","3","3","4","2.22","2.28","1","4","2","2"
"1997","Full Time","Rural Area","2.52","3","1958","2","2","3","3","4","2.49","2.55","1","4","2","3"
"1997","Full Time","Urban Area","2.41","2","3632","1","2","3","3","4","2.38","2.44","1","4","2","2"
"1997","Not Working","Rural Area","2.66","3","1567","2","2","3","4","4","2.62","2.7","1","4","3","3"
"1997","Not Working","Urban Area","2.62","3","3150","2","2","3","4","4","2.59","2.65","1","4","3","3"
"1997","Part Time","Rural Area","2.62","3","829","2","2","3","4","4","2.57","2.67","1","4","3","3"
