"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1990","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1990","college entrance qualification","no migration background","2.36","2","514","1","2","3","3","4","2.29","2.43","1","4","2","2"
"1990","lower secondary degree","direct migration background","2.19","2","80","1","2","3","3","4","2.02","2.36","1","4","2","2"
"1990","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1990","lower secondary degree","no migration background","2.26","2","1667","1","2","3","3","4","2.22","2.3","1","4","2","2"
"1990","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","no migration background","2.08","2","40","1","2","3","3","4","1.82","2.34","1","4","2","2"
"1990","Other degree","direct migration background","","","","","","","","","","","","","",""
"1990","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1990","Other degree","no migration background","2.52","3","52","1","2","3","4","4","2.28","2.76","1","4","2","3"
"1990","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1990","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1990","secondary school degree","no migration background","2.26","2","2001","1","2","3","3","4","2.22","2.3","1","4","2","2"
"1991","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1991","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1991","college entrance qualification","no migration background","2.37","2","482","1","2","3","3","4","2.29","2.45","1","4","2","2"
"1991","lower secondary degree","direct migration background","2.11","2","78","1","1","3","3","4","1.9","2.32","1","4","2","3"
"1991","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","no migration background","2.43","2","1508","1","2","3","4","4","2.39","2.47","1","4","2","2"
"1991","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","no migration background","2.19","2","38","1","2","3","3","4","1.95","2.43","1","4","2","3"
"1991","Other degree","direct migration background","","","","","","","","","","","","","",""
"1991","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1991","Other degree","no migration background","2.48","2.22","41","1","2","3","4","4","2.18","2.78","1","4","2","3"
"1991","secondary school degree","direct migration background","2.27","2","31","1","2","3","3","4","2.01","2.53","1","4","2","2"
"1991","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","no migration background","2.37","2","1931","1","2","3","3","4","2.33","2.41","1","4","2","2"
"1992","college entrance qualification","direct migration background","2.14","2","101","1","2","2","3","4","1.98","2.3","1","4","2","2"
"1992","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1992","college entrance qualification","no migration background","2.21","2","1559","1","2","3","3","4","2.17","2.25","1","4","2","2"
"1992","lower secondary degree","direct migration background","2.35","2","319","1","2","3","3","4","2.26","2.44","1","4","2","2"
"1992","lower secondary degree","indirect migration background","2.73","3","33","2","2","3","4","4","2.4","3.06","1","4","2","3"
"1992","lower secondary degree","no migration background","2.42","2","5014","1","2","3","3","4","2.4","2.44","1","4","2","2"
"1992","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","no migration background","2.28","2","200","1","2","3","4","4","2.16","2.4","1","4","2","2"
"1992","Other degree","direct migration background","","","","","","","","","","","","","",""
"1992","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1992","Other degree","no migration background","2.53","2.8","77","2","2","3","3","4","2.36","2.7","1","4","2","3"
