"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1990","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1990","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1990","direct migration background","(1c) basic vocational qualification","2.13","2","66","1","2","3","3","4","1.94","2.32","1","4","2","2"
"1990","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1990","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1990","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1990","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1990","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1990","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1990","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1990","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1990","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1990","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1990","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1990","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1990","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1990","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1990","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1990","no migration background","(0) in school","","","","","","","","","","","","","",""
"1990","no migration background","(1a) inadequately completed","2.08","2","39","1","2","3","3","4","1.81","2.35","1","4","2","2"
"1990","no migration background","(1b) general elementary school","2.31","2","319","1","2","3","3","4","2.22","2.4","1","4","2","2"
"1990","no migration background","(1c) basic vocational qualification","2.23","2","1284","1","2","3","3","4","2.18","2.28","1","4","2","2"
"1990","no migration background","(2a) intermediate vocational","2.21","2","1369","1","2","3","3","4","2.17","2.25","1","4","2","2"
"1990","no migration background","(2b) intermediate general qualification","2.26","2","179","1","2","3","3","4","2.14","2.38","1","4","2","2"
"1990","no migration background","(2c_gen) general maturity certificate","2.28","2","46","1","2","3","3","3","2.06","2.5","1","3","2","3"
"1990","no migration background","(2c_voc) vocational maturity certificate","2.15","2","80","1","2","3","3","4","1.97","2.33","1","4","2","2"
"1990","no migration background","(3a) lower tertiary education","2.39","2","637","1","2","3","3","4","2.33","2.45","1","4","2","2"
"1990","no migration background","(3b) higher tertiary education","2.52","2.7","321","1","2","3","4","4","2.43","2.61","1","4","2","3"
"1991","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1991","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","direct migration background","(1c) basic vocational qualification","2.14","2","64","1","1","3","4","4","1.88","2.4","1","4","2","3"
"1991","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1991","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1991","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1991","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1991","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1991","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1991","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1991","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1991","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1991","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1991","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1991","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1991","no migration background","(0) in school","","","","","","","","","","","","","",""
"1991","no migration background","(1a) inadequately completed","2.21","2","50","1","2","3","3","4","2.01","2.41","1","4","2","3"
"1991","no migration background","(1b) general elementary school","2.28","2","278","1","2","3","3","4","2.17","2.39","1","4","2","2"
"1991","no migration background","(1c) basic vocational qualification","2.47","2","1154","1","2","3","4","4","2.42","2.52","1","4","2","2"
"1991","no migration background","(2a) intermediate vocational","2.33","2","1326","1","2","3","3","4","2.28","2.38","1","4","2","2"
"1991","no migration background","(2b) intermediate general qualification","2.29","2","165","1","2","3","3","4","2.17","2.41","1","4","2","2"
"1991","no migration background","(2c_gen) general maturity certificate","2.14","2","43","1","2","3","3","4","1.88","2.4","1","4","2","2"
"1991","no migration background","(2c_voc) vocational maturity certificate","2.25","2","74","1","2","3","3","4","2.05","2.45","1","4","2","2"
"1991","no migration background","(3a) lower tertiary education","2.5","2","618","1","2","3","4","4","2.43","2.57","1","4","2","3"
"1991","no migration background","(3b) higher tertiary education","2.49","3","305","1","2","3","3","4","2.4","2.58","1","4","2","3"
"1992","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1992","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","direct migration background","(1b) general elementary school","2.41","2","102","1","2","3","3","4","2.25","2.57","1","4","2","3"
"1992","direct migration background","(1c) basic vocational qualification","2.33","2","221","1","2","3","3","4","2.23","2.43","1","4","2","2"
"1992","direct migration background","(2a) intermediate vocational","2.17","2","78","1","2","3","3","4","2","2.34","1","4","2","2"
"1992","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1992","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","direct migration background","(3a) lower tertiary education","2.14","2","39","1","2","3","3","4","1.88","2.4","1","4","2","3"
"1992","direct migration background","(3b) higher tertiary education","2.09","2","50","1","2","3","3","4","1.88","2.3","1","4","2","2"
"1992","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1992","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1992","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1992","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1992","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1992","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1992","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1992","no migration background","(0) in school","2.08","2","87","1","2","2","3","4","1.9","2.26","1","4","2","2"
"1992","no migration background","(1a) inadequately completed","2.46","2","122","1","2","3","4","4","2.31","2.61","1","4","2","2"
"1992","no migration background","(1b) general elementary school","2.52","2","1383","1","2","3","4","4","2.48","2.56","1","4","2","3"
"1992","no migration background","(1c) basic vocational qualification","2.38","2","3580","1","2","3","3","4","2.35","2.41","1","4","2","2"
"1992","no migration background","(2a) intermediate vocational","2.29","2","2429","1","2","3","3","4","2.26","2.32","1","4","2","2"
"1992","no migration background","(2b) intermediate general qualification","2.16","2","429","1","2","3","3","4","2.09","2.23","1","4","2","2"
"1992","no migration background","(2c_gen) general maturity certificate","2.2","2","263","1","2","3","3","4","2.11","2.29","1","4","2","2"
"1992","no migration background","(2c_voc) vocational maturity certificate","2.24","2","392","1","2","3","3","4","2.16","2.32","1","4","2","2"
"1992","no migration background","(3a) lower tertiary education","2.31","2","821","1","2","3","3","4","2.25","2.37","1","4","2","2"
"1992","no migration background","(3b) higher tertiary education","2.2","2","701","1","2","3","3","4","2.14","2.26","1","4","2","2"
"1993","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1993","direct migration background","(1a) inadequately completed","2.6","3","555","2","2","3","4","4","2.53","2.67","1","4","2","3"
"1993","direct migration background","(1b) general elementary school","2.45","2","736","1","2","3","4","4","2.39","2.51","1","4","2","2"
"1993","direct migration background","(1c) basic vocational qualification","2.45","2","611","1","2","3","3","4","2.38","2.52","1","4","2","2"
"1993","direct migration background","(2a) intermediate vocational","2.35","2","103","1","2","3","3","4","2.19","2.51","1","4","2","2"
"1993","direct migration background","(2b) intermediate general qualification","2.47","2","48","1","2","3","4","4","2.23","2.71","1","4","2","3"
"1993","direct migration background","(2c_gen) general maturity certificate","2.19","2","92","1","2","3","4","4","2.01","2.37","1","4","2","2"
"1993","direct migration background","(2c_voc) vocational maturity certificate","2.23","2","110","1","2","3","3","4","2.07","2.39","1","4","2","2"
"1993","direct migration background","(3a) lower tertiary education","2.58","2.9","44","2","2","3","3","4","2.33","2.83","1","4","2","3"
"1993","direct migration background","(3b) higher tertiary education","2.38","2","87","1","2","3","4","4","2.19","2.57","1","4","2","3"
"1993","indirect migration background","(0) in school","2.13","2","45","1","2","3","3","4","1.9","2.36","1","4","2","2"
"1993","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1993","indirect migration background","(1b) general elementary school","2.4","2","126","1","2","3","4","4","2.25","2.55","1","4","2","2"
"1993","indirect migration background","(1c) basic vocational qualification","2.62","3","80","2","2","3","4","4","2.44","2.8","1","4","2","3"
"1993","indirect migration background","(2a) intermediate vocational","2.19","2","36","1","2","3","3","3","1.94","2.44","1","3","2","2"
"1993","indirect migration background","(2b) intermediate general qualification","2.34","2","74","1","2","3","4","4","2.16","2.52","1","4","2","2"
"1993","indirect migration background","(2c_gen) general maturity certificate","2.24","2","35","1","2","3","3","3","1.97","2.51","1","3","2","3"
"1993","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1993","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1993","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1993","no migration background","(0) in school","2.05","2","73","1","2","2","3","4","1.87","2.23","1","4","2","2"
"1993","no migration background","(1a) inadequately completed","2.47","3","135","1","2","3","3","4","2.33","2.61","1","4","2","3"
"1993","no migration background","(1b) general elementary school","2.64","3","1327","2","2","3","4","4","2.59","2.69","1","4","3","3"
"1993","no migration background","(1c) basic vocational qualification","2.59","3","3474","2","2","3","4","4","2.56","2.62","1","4","3","3"
"1993","no migration background","(2a) intermediate vocational","2.43","2","2441","1","2","3","3","4","2.4","2.46","1","4","2","2"
"1993","no migration background","(2b) intermediate general qualification","2.41","2","398","1","2","3","3","4","2.33","2.49","1","4","2","2"
"1993","no migration background","(2c_gen) general maturity certificate","2.3","2","275","1","2","3","3","4","2.2","2.4","1","4","2","2"
"1993","no migration background","(2c_voc) vocational maturity certificate","2.31","2","392","1","2","3","3","4","2.23","2.39","1","4","2","2"
"1993","no migration background","(3a) lower tertiary education","2.45","2","800","1","2","3","4","4","2.39","2.51","1","4","2","2"
"1993","no migration background","(3b) higher tertiary education","2.38","2","698","1","2","3","3","4","2.32","2.44","1","4","2","2"
"1994","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1994","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1994","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1994","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1994","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1994","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1994","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1994","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1994","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1994","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1994","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1994","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1994","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1994","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1994","no migration background","(0) in school","","","","","","","","","","","","","",""
"1994","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","no migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1994","no migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1994","no migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1994","no migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1994","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1994","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","no migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","no migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1995","direct migration background","(0) in school","2.2","2","37","1","2","3","3","4","1.98","2.42","1","4","2","2"
"1995","direct migration background","(1a) inadequately completed","2.35","2","514","1","2","3","3","4","2.28","2.42","1","4","2","2"
"1995","direct migration background","(1b) general elementary school","2.32","2","741","1","2","3","3","4","2.26","2.38","1","4","2","2"
"1995","direct migration background","(1c) basic vocational qualification","2.16","2","685","1","2","3","3","4","2.1","2.22","1","4","2","2"
"1995","direct migration background","(2a) intermediate vocational","2.25","2","119","1","2","3","3","4","2.11","2.39","1","4","2","2"
"1995","direct migration background","(2b) intermediate general qualification","2.08","2","42","1","1","3","3","4","1.8","2.36","1","4","2","2"
"1995","direct migration background","(2c_gen) general maturity certificate","2.02","2","144","1","1","3","3","4","1.88","2.16","1","4","2","2"
"1995","direct migration background","(2c_voc) vocational maturity certificate","2.14","2","179","1","2","3","3","4","2.03","2.25","1","4","2","2"
"1995","direct migration background","(3a) lower tertiary education","2.32","2","47","1","2","3","3","4","2.07","2.57","1","4","2","2"
"1995","direct migration background","(3b) higher tertiary education","2.07","2","152","1","1","3","3","4","1.94","2.2","1","4","2","2"
"1995","indirect migration background","(0) in school","1.93","2","51","1","2","2","3","4","1.72","2.14","1","4","2","2"
"1995","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1995","indirect migration background","(1b) general elementary school","2.08","2","104","1","2","2","3","3","1.95","2.21","1","4","2","2"
"1995","indirect migration background","(1c) basic vocational qualification","2.2","2","90","1","2","3","3","3","2.06","2.34","1","3","2","2"
"1995","indirect migration background","(2a) intermediate vocational","2.22","2","51","1","2","3","3","3","1.99","2.45","1","4","2","2"
"1995","indirect migration background","(2b) intermediate general qualification","2.15","2","65","1","2","3","3","4","1.94","2.36","1","4","2","2"
"1995","indirect migration background","(2c_gen) general maturity certificate","1.61","1","44","1","1","2","3","3","1.38","1.84","1","3","1","2"
"1995","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1995","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1995","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1995","no migration background","(0) in school","1.92","2","174","1","1","2","3","4","1.82","2.02","1","4","2","2"
"1995","no migration background","(1a) inadequately completed","2.29","2","82","1","2","3","3","4","2.12","2.46","1","4","2","2"
"1995","no migration background","(1b) general elementary school","2.45","2","1207","1","2","3","4","4","2.4","2.5","1","4","2","2"
"1995","no migration background","(1c) basic vocational qualification","2.36","2","3311","1","2","3","3","4","2.33","2.39","1","4","2","2"
"1995","no migration background","(2a) intermediate vocational","2.22","2","2470","1","2","3","3","4","2.19","2.25","1","4","2","2"
