"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","Rural Area","2.18","2","92","1","2","3","3","4","2.03","2.33","1","4","2","2"
"1990","direct migration background","Urban Area","2.24","2","49","1","2","3","3","4","2.02","2.46","1","4","2","2"
"1990","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1990","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1990","no migration background","Rural Area","2.27","2","2713","1","2","3","3","4","2.24","2.3","1","4","2","2"
"1990","no migration background","Urban Area","2.28","2","1488","1","2","3","3","4","2.24","2.32","1","4","2","2"
"1991","direct migration background","Rural Area","2.27","2","93","1","2","3","3","4","2.08","2.46","1","4","2","3"
"1991","direct migration background","Urban Area","2.19","2","49","1","1","3","4","4","1.92","2.46","1","4","2","3"
"1991","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1991","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1991","no migration background","Rural Area","2.39","2","2588","1","2","3","4","4","2.36","2.42","1","4","2","2"
"1991","no migration background","Urban Area","2.41","2","1356","1","2","3","4","4","2.36","2.46","1","4","2","2"
"1992","direct migration background","Rural Area","2.32","2","169","1","2","3","3","4","2.2","2.44","1","4","2","2"
"1992","direct migration background","Urban Area","2.28","2","404","1","2","3","3","4","2.2","2.36","1","4","2","2"
"1992","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1992","indirect migration background","Urban Area","2.36","2","66","1","2","3","3","4","2.15","2.57","1","4","2","3"
"1992","no migration background","Rural Area","2.35","2","3968","1","2","3","3","4","2.32","2.38","1","4","2","2"
"1992","no migration background","Urban Area","2.34","2","6258","1","2","3","3","4","2.32","2.36","1","4","2","2"
"1993","direct migration background","Rural Area","2.51","2.68","396","1","2","3","4","4","2.43","2.59","1","4","2","3"
"1993","direct migration background","Urban Area","2.42","2","2080","1","2","3","4","4","2.38","2.46","1","4","2","2"
"1993","indirect migration background","Rural Area","2.23","2","71","1","2","3","3","4","2.03","2.43","1","4","2","2"
"1993","indirect migration background","Urban Area","2.37","2","402","1","2","3","3","4","2.29","2.45","1","4","2","2"
"1993","no migration background","Rural Area","2.51","3","3914","2","2","3","4","4","2.49","2.53","1","4","2","2"
"1993","no migration background","Urban Area","2.51","2","6242","1","2","3","4","4","2.49","2.53","1","4","2","2"
"1994","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1994","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1994","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1994","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1994","no migration background","Rural Area","","","","","","","","","","","","","",""
"1994","no migration background","Urban Area","","","","","","","","","","","","","",""
"1995","direct migration background","Rural Area","2.26","2","464","1","2","3","3","4","2.19","2.33","1","4","2","2"
"1995","direct migration background","Urban Area","2.19","2","2330","1","2","3","3","4","2.16","2.22","1","4","2","2"
