"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","general elemantary","2.3","2","114","1","2","3","3","4","2.14","2.46","1","4","2","2"
"1990","(Married) couple without C.","higher education","2.52","3","209","1","2","3","4","4","2.4","2.64","1","4","2","3"
"1990","(Married) couple without C.","higher vocational","2.22","2","74","1","2","3","3","4","2.04","2.4","1","4","2","2"
"1990","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","inadequately","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","middle vocational","2.23","2","552","1","2","3","3","4","2.16","2.3","1","4","2","2"
"1990","(Married) couple without C.","vocational + Abi","","","","","","","","","","","","","",""
"1990","1-pers.-HH","general elemantary","2.33","2","95","1","2","3","4","4","2.15","2.51","1","4","2","2"
"1990","1-pers.-HH","higher education","2.38","2","36","1","2","3","4","4","2.05","2.71","1","4","2","3"
"1990","1-pers.-HH","higher vocational","","","","","","","","","","","","","",""
"1990","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1990","1-pers.-HH","inadequately","","","","","","","","","","","","","",""
"1990","1-pers.-HH","middle vocational","2.3","2","186","1","2","3","3","4","2.16","2.44","1","4","2","3"
"1990","1-pers.-HH","vocational + Abi","","","","","","","","","","","","","",""
"1990","Couple + C. GT 16 ","general elemantary","2.28","2","126","1","2","3","3","4","2.14","2.42","1","4","2","2"
"1990","Couple + C. GT 16 ","higher education","2.48","2","135","1","2","3","3","4","2.34","2.62","1","4","2","3"
"1990","Couple + C. GT 16 ","higher vocational","2.09","2","51","1","2","3","3","4","1.88","2.3","1","4","2","2"
"1990","Couple + C. GT 16 ","in school","","","","","","","","","","","","","",""
"1990","Couple + C. GT 16 ","inadequately","","","","","","","","","","","","","",""
"1990","Couple + C. GT 16 ","middle vocational","2.18","2","472","1","2","3","3","4","2.1","2.26","1","4","2","2"
"1990","Couple + C. GT 16 ","vocational + Abi","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","general elemantary","2.25","2","32","1","2","3","3","4","1.96","2.54","1","4","2","3"
"1990","Couple + C. LE 16","higher education","2.35","2","457","1","2","3","3","4","2.28","2.42","1","4","2","2"
"1990","Couple + C. LE 16","higher vocational","2.1","2","87","1","2","3","3","4","1.92","2.28","1","4","2","2"
"1990","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","inadequately","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","middle vocational","2.2","2","867","1","2","3","3","4","2.15","2.25","1","4","2","2"
"1990","Couple + C. LE 16","vocational + Abi","2.35","2","33","1","2","3","3","4","2.05","2.65","1","4","2","3"
"1990","Couple + C. LE and GT 16","general elemantary","2.15","2","62","1","2","3","3","4","1.95","2.35","1","4","2","2"
"1990","Couple + C. LE and GT 16","higher education","2.37","2","69","1","2","3","3","4","2.17","2.57","1","4","2","3"
"1990","Couple + C. LE and GT 16","higher vocational","","","","","","","","","","","","","",""
"1990","Couple + C. LE and GT 16","in school","","","","","","","","","","","","","",""
"1990","Couple + C. LE and GT 16","inadequately","","","","","","","","","","","","","",""
"1990","Couple + C. LE and GT 16","middle vocational","2.26","2","146","1","2","3","3","4","2.13","2.39","1","4","2","2"
"1990","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"1990","Single parent","general elemantary","","","","","","","","","","","","","",""
"1990","Single parent","higher education","2.64","3","38","1","2","3","4","4","2.34","2.94","1","4","2","3"
"1990","Single parent","higher vocational","","","","","","","","","","","","","",""
"1990","Single parent","in school","","","","","","","","","","","","","",""
"1990","Single parent","inadequately","","","","","","","","","","","","","",""
"1990","Single parent","middle vocational","2.34","2","115","1","2","3","3","4","2.19","2.49","1","4","2","2"
"1990","Single parent","vocational + Abi","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","general elemantary","2.21","2","101","1","1","3","3","4","2.03","2.39","1","4","2","2"
"1991","(Married) couple without C.","higher education","2.55","3","201","1","2","3","4","4","2.43","2.67","1","4","2","3"
"1991","(Married) couple without C.","higher vocational","2.37","2","62","1","2","3","4","4","2.14","2.6","1","4","2","2"
"1991","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","inadequately","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","middle vocational","2.42","2","526","1","2","3","4","4","2.35","2.49","1","4","2","2"
"1991","(Married) couple without C.","vocational + Abi","","","","","","","","","","","","","",""
"1991","1-pers.-HH","general elemantary","2.26","2","86","1","2","3","3","4","2.09","2.43","1","4","2","3"
"1991","1-pers.-HH","higher education","2.99","3","33","2","2","4","4","4","2.73","3.25","2","4","2","3"
"1991","1-pers.-HH","higher vocational","","","","","","","","","","","","","",""
"1991","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1991","1-pers.-HH","inadequately","","","","","","","","","","","","","",""
"1991","1-pers.-HH","middle vocational","2.45","2","168","1","2","3","4","4","2.29","2.61","1","4","2","3"
"1991","1-pers.-HH","vocational + Abi","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","general elemantary","2.34","2","109","1","2","3","3","4","2.18","2.5","1","4","2","3"
"1991","Couple + C. GT 16 ","higher education","2.64","3","139","1","2","3","4","4","2.5","2.78","1","4","2","3"
"1991","Couple + C. GT 16 ","higher vocational","2.18","2","50","1","2","3","3","4","1.92","2.44","1","4","2","3"
"1991","Couple + C. GT 16 ","in school","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","inadequately","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","middle vocational","2.39","2","477","1","2","3","4","4","2.31","2.47","1","4","2","2"
"1991","Couple + C. GT 16 ","vocational + Abi","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","general elemantary","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","higher education","2.37","2","425","1","2","3","3","4","2.29","2.45","1","4","2","2"
"1991","Couple + C. LE 16","higher vocational","2.15","2","81","1","2","3","3","4","1.96","2.34","1","4","2","2"
"1991","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","inadequately","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","middle vocational","2.35","2","799","1","2","3","3","4","2.29","2.41","1","4","2","2"
"1991","Couple + C. LE 16","vocational + Abi","","","","","","","","","","","","","",""
"1991","Couple + C. LE and GT 16","general elemantary","2.11","2","71","1","2","2","3","4","1.94","2.28","1","4","2","2"
"1991","Couple + C. LE and GT 16","higher education","2.36","2","69","1","2","3","3","4","2.16","2.56","1","4","2","3"
