"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","Employed","East Germany","2.35","2","2941","1","2","3","3","4","2.32","2.38","1","4","2","2"
"1992","Employed","West Germany","2.25","2","4516","1","2","3","3","4","2.23","2.27","1","4","2","2"
"1992","Not Employed","East Germany","2.42","2","1036","1","2","3","4","4","2.37","2.47","1","4","2","2"
"1992","Not Employed","West Germany","2.46","2","2505","1","2","3","4","4","2.43","2.49","1","4","2","2"
"1993","Employed","East Germany","2.45","2","2580","2","2","3","3","4","2.42","2.48","1","4","2","2"
"1993","Employed","West Germany","2.42","2","6120","1","2","3","3","4","2.4","2.44","1","4","2","2"
"1993","Not Employed","East Germany","2.59","3","1247","2","2","3","4","4","2.54","2.64","1","4","2","3"
"1993","Not Employed","West Germany","2.61","3","3158","2","2","3","4","4","2.58","2.64","1","4","3","3"
"1994","Employed","East Germany","","","","","","","","","","","","","",""
"1994","Employed","West Germany","","","","","","","","","","","","","",""
"1994","Not Employed","East Germany","","","","","","","","","","","","","",""
"1994","Not Employed","West Germany","","","","","","","","","","","","","",""
"1995","Employed","East Germany","2.26","2","2387","1","2","3","3","4","2.23","2.29","1","4","2","2"
"1995","Employed","West Germany","2.16","2","6113","1","2","3","3","4","2.14","2.18","1","4","2","2"
"1995","Not Employed","East Germany","2.47","2","1307","1","2","3","3","4","2.43","2.51","1","4","2","2"
"1995","Not Employed","West Germany","2.37","2","3496","1","2","3","3","4","2.34","2.4","1","4","2","2"
"1996","Employed","East Germany","2.37","2","2396","2","2","3","3","4","2.34","2.4","1","4","2","2"
"1996","Employed","West Germany","2.22","2","6037","1","2","3","3","4","2.2","2.24","1","4","2","2"
"1996","Not Employed","East Germany","2.51","3","1293","1","2","3","4","4","2.47","2.55","1","4","2","3"
"1996","Not Employed","West Germany","2.41","2","3353","1","2","3","3","4","2.38","2.44","1","4","2","2"
"1997","Employed","East Germany","2.61","3","2317","2","2","3","4","4","2.58","2.64","1","4","3","3"
"1997","Employed","West Germany","2.43","2","5824","2","2","3","3","4","2.41","2.45","1","4","2","2"
"1997","Not Employed","East Germany","2.77","3","1328","2","2","3","4","4","2.73","2.81","1","4","3","3"
"1997","Not Employed","West Germany","2.6","3","3390","2","2","3","4","4","2.57","2.63","1","4","2","3"
"1998","Employed","East Germany","","","","","","","","","","","","","",""
"1998","Employed","West Germany","","","","","","","","","","","","","",""
"1998","Not Employed","East Germany","","","","","","","","","","","","","",""
"1998","Not Employed","West Germany","","","","","","","","","","","","","",""
"1999","Employed","East Germany","","","","","","","","","","","","","",""
"1999","Employed","West Germany","","","","","","","","","","","","","",""
"1999","Not Employed","East Germany","","","","","","","","","","","","","",""
"1999","Not Employed","West Germany","","","","","","","","","","","","","",""
"2000","Employed","East Germany","","","","","","","","","","","","","",""
"2000","Employed","West Germany","","","","","","","","","","","","","",""
"2000","Not Employed","East Germany","","","","","","","","","","","","","",""
"2000","Not Employed","West Germany","","","","","","","","","","","","","",""
"2001","Employed","East Germany","","","","","","","","","","","","","",""
"2001","Employed","West Germany","","","","","","","","","","","","","",""
"2001","Not Employed","East Germany","","","","","","","","","","","","","",""
"2001","Not Employed","West Germany","","","","","","","","","","","","","",""
"2002","Employed","East Germany","","","","","","","","","","","","","",""
"2002","Employed","West Germany","","","","","","","","","","","","","",""
"2002","Not Employed","East Germany","","","","","","","","","","","","","",""
"2002","Not Employed","West Germany","","","","","","","","","","","","","",""
"2003","Employed","East Germany","","","","","","","","","","","","","",""
"2003","Employed","West Germany","","","","","","","","","","","","","",""
"2003","Not Employed","East Germany","","","","","","","","","","","","","",""
"2003","Not Employed","West Germany","","","","","","","","","","","","","",""
"2004","Employed","East Germany","","","","","","","","","","","","","",""
"2004","Employed","West Germany","","","","","","","","","","","","","",""
"2004","Not Employed","East Germany","","","","","","","","","","","","","",""
"2004","Not Employed","West Germany","","","","","","","","","","","","","",""
"2005","Employed","East Germany","","","","","","","","","","","","","",""
"2005","Employed","West Germany","","","","","","","","","","","","","",""
"2005","Not Employed","East Germany","","","","","","","","","","","","","",""
"2005","Not Employed","West Germany","","","","","","","","","","","","","",""
"2006","Employed","East Germany","","","","","","","","","","","","","",""
"2006","Employed","West Germany","","","","","","","","","","","","","",""
"2006","Not Employed","East Germany","","","","","","","","","","","","","",""
"2006","Not Employed","West Germany","","","","","","","","","","","","","",""
"2007","Employed","East Germany","","","","","","","","","","","","","",""
"2007","Employed","West Germany","","","","","","","","","","","","","",""
"2007","Not Employed","East Germany","","","","","","","","","","","","","",""
"2007","Not Employed","West Germany","","","","","","","","","","","","","",""
"2008","Employed","East Germany","2.44","2","2802","2","2","3","3","4","2.41","2.47","1","4","2","2"
"2008","Employed","West Germany","2.29","2","9096","1","2","3","3","4","2.28","2.3","1","4","2","2"
"2008","Not Employed","East Germany","2.7","3","1981","2","2","3","4","4","2.67","2.73","1","4","3","3"
"2008","Not Employed","West Germany","2.51","2.18","5482","2","2","3","4","4","2.49","2.53","1","4","2","2"
"2009","Employed","East Germany","","","","","","","","","","","","","",""
"2009","Employed","West Germany","","","","","","","","","","","","","",""
"2009","Not Employed","East Germany","","","","","","","","","","","","","",""
"2009","Not Employed","West Germany","","","","","","","","","","","","","",""
"2010","Employed","East Germany","","","","","","","","","","","","","",""
"2010","Employed","West Germany","","","","","","","","","","","","","",""
"2010","Not Employed","East Germany","","","","","","","","","","","","","",""
"2010","Not Employed","West Germany","","","","","","","","","","","","","",""
"2011","Employed","East Germany","","","","","","","","","","","","","",""
"2011","Employed","West Germany","","","","","","","","","","","","","",""
"2011","Not Employed","East Germany","","","","","","","","","","","","","",""
"2011","Not Employed","West Germany","","","","","","","","","","","","","",""
"2012","Employed","East Germany","","","","","","","","","","","","","",""
"2012","Employed","West Germany","","","","","","","","","","","","","",""
"2012","Not Employed","East Germany","","","","","","","","","","","","","",""
"2012","Not Employed","West Germany","","","","","","","","","","","","","",""
"2013","Employed","East Germany","2.18","2","2598","1","2","3","3","4","2.15","2.21","1","4","2","2"
"2013","Employed","West Germany","2.03","2","8960","1","2","2","3","4","2.02","2.04","1","4","2","2"
"2013","Not Employed","East Germany","2.48","2","1867","2","2","3","3","4","2.45","2.51","1","4","2","2"
"2013","Not Employed","West Germany","2.25","2","5466","1","2","3","3","4","2.23","2.27","1","4","2","2"
"2014","Employed","East Germany","","","","","","","","","","","","","",""
"2014","Employed","West Germany","","","","","","","","","","","","","",""
"2014","Not Employed","East Germany","","","","","","","","","","","","","",""
"2014","Not Employed","West Germany","","","","","","","","","","","","","",""
"2015","Employed","East Germany","","","","","","","","","","","","","",""
"2015","Employed","West Germany","","","","","","","","","","","","","",""
"2015","Not Employed","East Germany","","","","","","","","","","","","","",""
"2015","Not Employed","West Germany","","","","","","","","","","","","","",""
"2016","Employed","East Germany","","","","","","","","","","","","","",""
"2016","Employed","West Germany","","","","","","","","","","","","","",""
"2016","Not Employed","East Germany","","","","","","","","","","","","","",""
"2016","Not Employed","West Germany","","","","","","","","","","","","","",""
"2017","Employed","East Germany","","","","","","","","","","","","","",""
"2017","Employed","West Germany","","","","","","","","","","","","","",""
"2017","Not Employed","East Germany","","","","","","","","","","","","","",""
"2017","Not Employed","West Germany","","","","","","","","","","","","","",""
"2018","Employed","East Germany","2.27","2","3504","1","2","3","3","4","2.25","2.29","1","4","2","2"
"2018","Employed","West Germany","2.1","2","13930","1","2","3","3","4","2.09","2.11","1","4","2","2"
"2018","Not Employed","East Germany","2.46","2","1983","1","2","3","3","4","2.42","2.5","1","4","2","2"
"2018","Not Employed","West Germany","2.35","2","6188","1","2","3","3","4","2.33","2.37","1","4","2","2"
