"plh0221","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Full Time","lower secondary degree","285","0.15351938775134","0.137748195443525","0.169290580059155"
"1 Strongly disagree","2005","Full Time","secondary school degree","338","0.118149874713078","0.106352980815211","0.129946768610945"
"1 Strongly disagree","2005","Full Time","college entrance qualification","293","0.119613716436447","0.107062734421211","0.132164698451684"
"1 Strongly disagree","2005","Full Time","Other degree","52","0.130671510668352","0.096828576017072","0.164514445319632"
"1 Strongly disagree","2005","Full Time","no degree/no degree yet","10","","",""
"1 Strongly disagree","2005","Part Time","lower secondary degree","134","0.106955975158745","0.090213593875716","0.123698356441775"
"1 Strongly disagree","2005","Part Time","secondary school degree","137","0.0886380544650483","0.0747634335839688","0.102512675346128"
"1 Strongly disagree","2005","Part Time","college entrance qualification","110","0.0825562276439219","0.0680465181278396","0.0970659371600041"
"1 Strongly disagree","2005","Part Time","Other degree","27","","",""
"1 Strongly disagree","2005","Part Time","no degree/no degree yet","6","","",""
"1 Strongly disagree","2005","Not Working","lower secondary degree","424","0.114824215553981","0.104629878246434","0.125018552861528"
"1 Strongly disagree","2005","Not Working","secondary school degree","148","0.0977223846272725","0.0828044780045661","0.112640291249979"
"1 Strongly disagree","2005","Not Working","college entrance qualification","115","0.0959880835522337","0.0795723997080187","0.112403767396449"
"1 Strongly disagree","2005","Not Working","Other degree","66","0.132006569194907","0.101565683985814","0.162447454404001"
"1 Strongly disagree","2005","Not Working","no degree/no degree yet","79","0.114876362549833","0.0914047849635674","0.138347940136099"
"2 on scale 1-7 ","2005","Full Time","lower secondary degree","394","0.201304605101943","0.183762090366699","0.218847119837188"
"2 on scale 1-7 ","2005","Full Time","secondary school degree","589","0.19596423770936","0.181457166448697","0.210471308970024"
"2 on scale 1-7 ","2005","Full Time","college entrance qualification","685","0.259395887511613","0.242443721989592","0.276348053033633"
"2 on scale 1-7 ","2005","Full Time","Other degree","67","0.181578449618657","0.142869954873797","0.220286944363517"
