"plh0221","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Schleswig-Holstein","Urban Area","40","0.114312971318824","0.076074971081244","0.152550971556404","1"
"1 Strongly disagree","2005","Schleswig-Holstein","Rural Area","45","0.110690645701004","0.0784592367960887","0.142922054605919","1"
"1 Strongly disagree","2005","Hamburg","Urban Area","24","","","","1"
"1 Strongly disagree","2005","Hamburg","Rural Area","","","","","1"
"1 Strongly disagree","2005","Lower Saxony","Urban Area","116","0.135818804314766","0.113522812057717","0.158114796571816","1"
"1 Strongly disagree","2005","Lower Saxony","Rural Area","113","0.134117733220284","0.111576723925651","0.156658742514917","1"
"1 Strongly disagree","2005","Bremen","Urban Area","26","","","","1"
"1 Strongly disagree","2005","Bremen","Rural Area","","","","","1"
"1 Strongly disagree","2005","North Rhine-Westphalia","Urban Area","524","0.132468033252662","0.12227501004594","0.142661056459384","1"
"1 Strongly disagree","2005","North Rhine-Westphalia","Rural Area","9","","","","1"
"1 Strongly disagree","2005","Hesse","Urban Area","123","0.114718670709454","0.0960132119973388","0.13342412942157","1"
"1 Strongly disagree","2005","Hesse","Rural Area","25","","","","1"
"1 Strongly disagree","2005","Rhineland-Palatinate,Saarland","Urban Area","149","0.1512132284301","0.12829877572084","0.174127681139361","1"
"1 Strongly disagree","2005","Rhineland-Palatinate,Saarland","Rural Area","29","","","","1"
"1 Strongly disagree","2005","Baden-Württemberg","Urban Area","211","0.0930011537960665","0.0811419812143699","0.104860326377763","1"
"1 Strongly disagree","2005","Baden-Württemberg","Rural Area","16","","","","1"
"1 Strongly disagree","2005","Bavaria","Urban Area","114","0.0848528408234709","0.0704899253081092","0.0992157563388327","1"
"1 Strongly disagree","2005","Bavaria","Rural Area","156","0.104440217286462","0.0887258185450214","0.120154616027903","1"
"1 Strongly disagree","2005","Berlin","Urban Area","95","0.0996968087071064","0.0783123903966493","0.121081227017564","1"
"1 Strongly disagree","2005","Berlin","Rural Area","","","","","1"
"1 Strongly disagree","2005","Brandenburg","Urban Area","8","","","","1"
"1 Strongly disagree","2005","Brandenburg","Rural Area","86","0.113269668452594","0.0914444711565241","0.135094865748664","1"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","Urban Area","10","","","","1"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","Rural Area","43","0.116854957596458","0.0867009919906879","0.147008923202229","1"
"1 Strongly disagree","2005","Saxony","Urban Area","67","0.104058584275644","0.0823648395467283","0.125752329004559","1"
"1 Strongly disagree","2005","Saxony","Rural Area","58","0.0753033513454899","0.0565303376382021","0.0940763650527777","1"
"1 Strongly disagree","2005","Saxony-Anhalt","Urban Area","25","","","","1"
