"plh0221","year","education","migback","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","no migration background","748","0.125690326847635","0.117453372535387","0.133927281159882"
"1 Strongly disagree","2005","lower secondary degree","direct migration background","63","0.106644370107512","0.0819055686548781","0.131383171560146"
"1 Strongly disagree","2005","lower secondary degree","indirect migration background","32","0.132121885910918","0.0903960946775276","0.173847677144307"
"1 Strongly disagree","2005","secondary school degree","no migration background","577","0.107581770785802","0.0994423961014907","0.115721145470114"
"1 Strongly disagree","2005","secondary school degree","direct migration background","26","","",""
"1 Strongly disagree","2005","secondary school degree","indirect migration background","20","","",""
"1 Strongly disagree","2005","college entrance qualification","no migration background","470","0.102152542757378","0.0935191567493979","0.110785928765358"
"1 Strongly disagree","2005","college entrance qualification","direct migration background","29","","",""
"1 Strongly disagree","2005","college entrance qualification","indirect migration background","19","","",""
"1 Strongly disagree","2005","Other degree","no migration background","18","","",""
"1 Strongly disagree","2005","Other degree","direct migration background","125","0.125463315178875","0.104787767192885","0.146138863164865"
"1 Strongly disagree","2005","Other degree","indirect migration background","2","","",""
"1 Strongly disagree","2005","no degree/no degree yet","no migration background","61","0.126558551224746","0.0996393648708657","0.153477737578627"
"1 Strongly disagree","2005","no degree/no degree yet","direct migration background","27","","",""
"1 Strongly disagree","2005","no degree/no degree yet","indirect migration background","7","","",""
"2 on scale 1-7 ","2005","lower secondary degree","no migration background","993","0.169345230526434","0.16002600431082","0.178664456742048"
"2 on scale 1-7 ","2005","lower secondary degree","direct migration background","98","0.163202068638227","0.133583052550856","0.192821084725599"
"2 on scale 1-7 ","2005","lower secondary degree","indirect migration background","45","0.159706038328031","0.114565771682746","0.204846304973315"
"2 on scale 1-7 ","2005","secondary school degree","no migration background","1004","0.177020545380522","0.166994173370919","0.187046917390125"
"2 on scale 1-7 ","2005","secondary school degree","direct migration background","38","0.144306114544591","0.099941046620267","0.188671182468914"
"2 on scale 1-7 ","2005","secondary school degree","indirect migration background","37","0.180750410388065","0.12768394412863","0.233816876647501"
"2 on scale 1-7 ","2005","college entrance qualification","no migration background","1098","0.217946037552983","0.206176805142763","0.229715269963203"
"2 on scale 1-7 ","2005","college entrance qualification","direct migration background","61","0.233790836926763","0.18273639408271","0.284845279770817"
"2 on scale 1-7 ","2005","college entrance qualification","indirect migration background","46","0.259674692256471","0.198291967024451","0.32105741748849"
"2 on scale 1-7 ","2005","Other degree","no migration background","16","","",""
"2 on scale 1-7 ","2005","Other degree","direct migration background","159","0.144754427864631","0.122792473775958","0.166716381953304"
"2 on scale 1-7 ","2005","Other degree","indirect migration background","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","no migration background","95","0.155448340139397","0.126112033433791","0.184784646845002"
"2 on scale 1-7 ","2005","no degree/no degree yet","direct migration background","38","0.148680479403662","0.101453179516105","0.195907779291218"
"2 on scale 1-7 ","2005","no degree/no degree yet","indirect migration background","17","","",""
"3 on scale 1-7 ","2005","lower secondary degree","no migration background","920","0.140846694958084","0.132203152882335","0.149490237033833"
"3 on scale 1-7 ","2005","lower secondary degree","direct migration background","107","0.165779294912256","0.135973334145538","0.195585255678974"
"3 on scale 1-7 ","2005","lower secondary degree","indirect migration background","44","0.159241856202085","0.114154788902273","0.204328923501897"
"3 on scale 1-7 ","2005","secondary school degree","no migration background","952","0.168500856669606","0.158668232488864","0.178333480850348"
"3 on scale 1-7 ","2005","secondary school degree","direct migration background","37","0.159706630598142","0.113456122125898","0.205957139070385"
"3 on scale 1-7 ","2005","secondary school degree","indirect migration background","43","0.264133658673501","0.203336434768711","0.32493088257829"
"3 on scale 1-7 ","2005","college entrance qualification","no migration background","893","0.186978496962041","0.175863684531716","0.198093309392367"
"3 on scale 1-7 ","2005","college entrance qualification","direct migration background","52","0.188396740036477","0.141227952733953","0.235565527339001"
"3 on scale 1-7 ","2005","college entrance qualification","indirect migration background","33","0.153921628087583","0.103400251415341","0.204443004759826"
"3 on scale 1-7 ","2005","Other degree","no migration background","16","","",""
"3 on scale 1-7 ","2005","Other degree","direct migration background","160","0.155167151251727","0.132567854606823","0.177766447896631"
"3 on scale 1-7 ","2005","Other degree","indirect migration background","2","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","no migration background","112","0.19014623831058","0.158374099304073","0.221918377317086"
"3 on scale 1-7 ","2005","no degree/no degree yet","direct migration background","43","0.272101580374328","0.213024263243177","0.331178897505479"
"3 on scale 1-7 ","2005","no degree/no degree yet","indirect migration background","19","","",""
"4 on scale 1-7","2005","lower secondary degree","no migration background","1192","0.192327640858652","0.182534510173153","0.202120771544151"
"4 on scale 1-7","2005","lower secondary degree","direct migration background","101","0.162253639398737","0.132704080835228","0.191803197962246"
"4 on scale 1-7","2005","lower secondary degree","indirect migration background","46","0.201009412624886","0.151627619104578","0.250391206145194"
"4 on scale 1-7","2005","secondary school degree","no migration background","1103","0.203747639409717","0.193167067585018","0.214328211234417"
"4 on scale 1-7","2005","secondary school degree","direct migration background","44","0.218684564757259","0.166497624215497","0.270871505299021"
"4 on scale 1-7","2005","secondary school degree","indirect migration background","41","0.175133290136582","0.122719127986802","0.227547452286363"
"4 on scale 1-7","2005","college entrance qualification","no migration background","871","0.189779857630351","0.178601400491125","0.200958314769578"
"4 on scale 1-7","2005","college entrance qualification","direct migration background","42","0.168951547044684","0.12375134389838","0.214151750190989"
"4 on scale 1-7","2005","college entrance qualification","indirect migration background","45","0.215079742489796","0.157557927874307","0.272601557105284"
"4 on scale 1-7","2005","Other degree","no migration background","17","","",""
"4 on scale 1-7","2005","Other degree","direct migration background","209","0.209313866045584","0.183921060054015","0.234706672037154"
"4 on scale 1-7","2005","Other degree","indirect migration background","8","","",""
"4 on scale 1-7","2005","no degree/no degree yet","no migration background","107","0.173827989689881","0.143145233042712","0.20451074633705"
"4 on scale 1-7","2005","no degree/no degree yet","direct migration background","41","0.165316562114505","0.116006116765087","0.214627007463923"
"4 on scale 1-7","2005","no degree/no degree yet","indirect migration background","20","","",""
"5 on scale 1-7","2005","lower secondary degree","no migration background","1103","0.171064420904733","0.161707707577442","0.180421134232024"
"5 on scale 1-7","2005","lower secondary degree","direct migration background","102","0.197420014606999","0.165516593859432","0.229323435354566"
"5 on scale 1-7","2005","lower secondary degree","indirect migration background","46","0.21534202984426","0.16469051634494","0.265993543343581"
"5 on scale 1-7","2005","secondary school degree","no migration background","1020","0.172068334396383","0.162153505944319","0.181983162848447"
"5 on scale 1-7","2005","secondary school degree","direct migration background","53","0.20912633663106","0.157781415468321","0.260471257793799"
"5 on scale 1-7","2005","secondary school degree","indirect migration background","35","0.154351041883557","0.104528916765159","0.204173167001955"
"5 on scale 1-7","2005","college entrance qualification","no migration background","732","0.163241068873858","0.152705204218391","0.173776933529326"
"5 on scale 1-7","2005","college entrance qualification","direct migration background","46","0.160244070015065","0.115994031733741","0.20449410829639"
"5 on scale 1-7","2005","college entrance qualification","indirect migration background","26","","",""
"5 on scale 1-7","2005","Other degree","no migration background","14","","",""
"5 on scale 1-7","2005","Other degree","direct migration background","142","0.158137356313664","0.135362927687653","0.180911784939676"
"5 on scale 1-7","2005","Other degree","indirect migration background","2","","",""
"5 on scale 1-7","2005","no degree/no degree yet","no migration background","98","0.127804738861555","0.100772648966591","0.15483682875652"
"5 on scale 1-7","2005","no degree/no degree yet","direct migration background","24","","",""
"5 on scale 1-7","2005","no degree/no degree yet","indirect migration background","18","","",""
"6 on scale 1-7","2005","lower secondary degree","no migration background","780","0.1151369594787","0.10720594954786","0.123067969409539"
"6 on scale 1-7","2005","lower secondary degree","direct migration background","76","0.132516998307387","0.105342359473491","0.159691637141283"
"6 on scale 1-7","2005","lower secondary degree","indirect migration background","29","","",""
"6 on scale 1-7","2005","secondary school degree","no migration background","615","0.109836409120812","0.101622582018539","0.118050236223084"
"6 on scale 1-7","2005","secondary school degree","direct migration background","27","","",""
"6 on scale 1-7","2005","secondary school degree","indirect migration background","15","","",""
"6 on scale 1-7","2005","college entrance qualification","no migration background","490","0.101366890402303","0.0927630061382627","0.109970774666344"
"6 on scale 1-7","2005","college entrance qualification","direct migration background","20","","",""
"6 on scale 1-7","2005","college entrance qualification","indirect migration background","20","","",""
"6 on scale 1-7","2005","Other degree","no migration background","11","","",""
"6 on scale 1-7","2005","Other degree","direct migration background","106","0.12207417874423","0.101640317008199","0.14250804048026"
"6 on scale 1-7","2005","Other degree","indirect migration background","3","","",""
"6 on scale 1-7","2005","no degree/no degree yet","no migration background","60","0.102895494003319","0.0782964074649173","0.12749458054172"
"6 on scale 1-7","2005","no degree/no degree yet","direct migration background","29","","",""
"6 on scale 1-7","2005","no degree/no degree yet","indirect migration background","10","","",""
"7 Strongly agree","2005","lower secondary degree","no migration background","486","0.0855887264257632","0.0786374884710278","0.0925399643804986"
"7 Strongly agree","2005","lower secondary degree","direct migration background","51","0.0721836140288813","0.051441747790609","0.0929254802671535"
"7 Strongly agree","2005","lower secondary degree","indirect migration background","11","","",""
"7 Strongly agree","2005","secondary school degree","no migration background","296","0.061244444237158","0.0549457998481554","0.0675430886261605"
"7 Strongly agree","2005","secondary school degree","direct migration background","16","","",""
"7 Strongly agree","2005","secondary school degree","indirect migration background","11","","",""
"7 Strongly agree","2005","college entrance qualification","no migration background","173","0.0385351058210848","0.0330479122173568","0.0440222994248129"
"7 Strongly agree","2005","college entrance qualification","direct migration background","14","","",""
"7 Strongly agree","2005","college entrance qualification","indirect migration background","7","","",""
"7 Strongly agree","2005","Other degree","no migration background","18","","",""
"7 Strongly agree","2005","Other degree","direct migration background","85","0.0850897046012893","0.0676741464037553","0.102505262798823"
"7 Strongly agree","2005","Other degree","indirect migration background","1","","",""
"7 Strongly agree","2005","no degree/no degree yet","no migration background","53","0.123318647770522","0.096697023822827","0.149940271718217"
"7 Strongly agree","2005","no degree/no degree yet","direct migration background","16","","",""
"7 Strongly agree","2005","no degree/no degree yet","indirect migration background","7","","",""
"1 Strongly disagree","2006","lower secondary degree","no migration background","","","",""
"1 Strongly disagree","2006","lower secondary degree","direct migration background","","","",""
"1 Strongly disagree","2006","lower secondary degree","indirect migration background","","","",""
"1 Strongly disagree","2006","secondary school degree","no migration background","","","",""
"1 Strongly disagree","2006","secondary school degree","direct migration background","","","",""
"1 Strongly disagree","2006","secondary school degree","indirect migration background","","","",""
"1 Strongly disagree","2006","college entrance qualification","no migration background","","","",""
"1 Strongly disagree","2006","college entrance qualification","direct migration background","","","",""
"1 Strongly disagree","2006","college entrance qualification","indirect migration background","","","",""
"1 Strongly disagree","2006","Other degree","no migration background","","","",""
"1 Strongly disagree","2006","Other degree","direct migration background","","","",""
"1 Strongly disagree","2006","Other degree","indirect migration background","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","no migration background","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","direct migration background","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","indirect migration background","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","no migration background","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","direct migration background","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","indirect migration background","","","",""
"2 on scale 1-7 ","2006","secondary school degree","no migration background","","","",""
"2 on scale 1-7 ","2006","secondary school degree","direct migration background","","","",""
"2 on scale 1-7 ","2006","secondary school degree","indirect migration background","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","no migration background","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","direct migration background","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Other degree","no migration background","","","",""
"2 on scale 1-7 ","2006","Other degree","direct migration background","","","",""
"2 on scale 1-7 ","2006","Other degree","indirect migration background","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","no migration background","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","direct migration background","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","indirect migration background","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","no migration background","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","direct migration background","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","indirect migration background","","","",""
"3 on scale 1-7 ","2006","secondary school degree","no migration background","","","",""
"3 on scale 1-7 ","2006","secondary school degree","direct migration background","","","",""
"3 on scale 1-7 ","2006","secondary school degree","indirect migration background","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","no migration background","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","direct migration background","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Other degree","no migration background","","","",""
"3 on scale 1-7 ","2006","Other degree","direct migration background","","","",""
"3 on scale 1-7 ","2006","Other degree","indirect migration background","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","no migration background","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","direct migration background","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","indirect migration background","","","",""
"4 on scale 1-7","2006","lower secondary degree","no migration background","","","",""
"4 on scale 1-7","2006","lower secondary degree","direct migration background","","","",""
"4 on scale 1-7","2006","lower secondary degree","indirect migration background","","","",""
"4 on scale 1-7","2006","secondary school degree","no migration background","","","",""
"4 on scale 1-7","2006","secondary school degree","direct migration background","","","",""
"4 on scale 1-7","2006","secondary school degree","indirect migration background","","","",""
"4 on scale 1-7","2006","college entrance qualification","no migration background","","","",""
"4 on scale 1-7","2006","college entrance qualification","direct migration background","","","",""
"4 on scale 1-7","2006","college entrance qualification","indirect migration background","","","",""
"4 on scale 1-7","2006","Other degree","no migration background","","","",""
"4 on scale 1-7","2006","Other degree","direct migration background","","","",""
"4 on scale 1-7","2006","Other degree","indirect migration background","","","",""
"4 on scale 1-7","2006","no degree/no degree yet","no migration background","","","",""
"4 on scale 1-7","2006","no degree/no degree yet","direct migration background","","","",""
"4 on scale 1-7","2006","no degree/no degree yet","indirect migration background","","","",""
"5 on scale 1-7","2006","lower secondary degree","no migration background","","","",""
"5 on scale 1-7","2006","lower secondary degree","direct migration background","","","",""
"5 on scale 1-7","2006","lower secondary degree","indirect migration background","","","",""
"5 on scale 1-7","2006","secondary school degree","no migration background","","","",""
"5 on scale 1-7","2006","secondary school degree","direct migration background","","","",""
"5 on scale 1-7","2006","secondary school degree","indirect migration background","","","",""
"5 on scale 1-7","2006","college entrance qualification","no migration background","","","",""
"5 on scale 1-7","2006","college entrance qualification","direct migration background","","","",""
"5 on scale 1-7","2006","college entrance qualification","indirect migration background","","","",""
"5 on scale 1-7","2006","Other degree","no migration background","","","",""
"5 on scale 1-7","2006","Other degree","direct migration background","","","",""
"5 on scale 1-7","2006","Other degree","indirect migration background","","","",""
"5 on scale 1-7","2006","no degree/no degree yet","no migration background","","","",""
"5 on scale 1-7","2006","no degree/no degree yet","direct migration background","","","",""
