"plh0221","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","1-pers.-HH","170","0.132979232944386","0.114034121127876","0.151924344760896"
"1 Strongly disagree","2005","lower secondary degree","(Married) couple without C. ","335","0.114618865816191","0.103192809124357","0.126044922508025"
"1 Strongly disagree","2005","lower secondary degree","Single parent ","41","0.115608790931876","0.0820136778581704","0.149203904005582"
"1 Strongly disagree","2005","lower secondary degree","Couple + C. LE 16 ","119","0.147087220651864","0.124347772731897","0.169826668571831"
"1 Strongly disagree","2005","lower secondary degree","Couple + C. GT 16 ","101","0.108764697169341","0.089211905156926","0.128317489181755"
"1 Strongly disagree","2005","lower secondary degree","Couple + C. LE and GT 16","42","0.150395265499829","0.114873148968035","0.185917382031624"
"1 Strongly disagree","2005","secondary school degree","1-pers.-HH","102","0.123603976479002","0.100311437572165","0.14689651538584"
"1 Strongly disagree","2005","secondary school degree","(Married) couple without C. ","182","0.0902958991929352","0.0770446096868236","0.103547188699047"
"1 Strongly disagree","2005","secondary school degree","Single parent ","37","0.102691009200652","0.0708437107251496","0.134538307676154"
"1 Strongly disagree","2005","secondary school degree","Couple + C. LE 16 ","153","0.114387692180761","0.0974782025714197","0.131297181790103"
"1 Strongly disagree","2005","secondary school degree","Couple + C. GT 16 ","83","0.089326357762676","0.0725401144235199","0.106112601101832"
"1 Strongly disagree","2005","secondary school degree","Couple + C. LE and GT 16","52","0.11239334875148","0.0846806769959138","0.140106020507046"
"1 Strongly disagree","2005","college entrance qualification","1-pers.-HH","86","0.112843620839918","0.0907100309342007","0.134977210745636"
"1 Strongly disagree","2005","college entrance qualification","(Married) couple without C. ","170","0.0976781854954663","0.0836926507262734","0.111663720264659"
"1 Strongly disagree","2005","college entrance qualification","Single parent ","19","","",""
"1 Strongly disagree","2005","college entrance qualification","Couple + C. LE 16 ","110","0.0993089430283472","0.0820084192347188","0.116609466821975"
"1 Strongly disagree","2005","college entrance qualification","Couple + C. GT 16 ","90","0.0998337735113406","0.080237732222246","0.119429814800435"
"1 Strongly disagree","2005","college entrance qualification","Couple + C. LE and GT 16","36","0.126303108315433","0.0905164201683689","0.162089796462498"
"1 Strongly disagree","2005","Other degree","1-pers.-HH","16","","",""
"1 Strongly disagree","2005","Other degree","(Married) couple without C. ","44","0.133860581896955","0.0978782648459069","0.169842898948003"
"1 Strongly disagree","2005","Other degree","Single parent ","4","","",""
"1 Strongly disagree","2005","Other degree","Couple + C. LE 16 ","23","","",""
"1 Strongly disagree","2005","Other degree","Couple + C. GT 16 ","28","","",""
"1 Strongly disagree","2005","Other degree","Couple + C. LE and GT 16","21","","",""
"1 Strongly disagree","2005","no degree/no degree yet","1-pers.-HH","7","","",""
"1 Strongly disagree","2005","no degree/no degree yet","(Married) couple without C. ","8","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Single parent ","18","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. GT 16 ","31","0.0869258062251202","0.0553084487669217","0.118543163683319"
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. LE and GT 16","21","","",""
"2 on scale 1-7 ","2005","lower secondary degree","1-pers.-HH","243","0.201155024598918","0.178789081910476","0.22352096728736"
"2 on scale 1-7 ","2005","lower secondary degree","(Married) couple without C. ","427","0.146748428335913","0.134056474986922","0.159440381684904"
"2 on scale 1-7 ","2005","lower secondary degree","Single parent ","51","0.172971532953805","0.133233532030015","0.212709533877596"
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE 16 ","175","0.189035474471183","0.163898516487985","0.214172432454381"
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. GT 16 ","160","0.168845170427767","0.145318855820474","0.192371485035059"
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE and GT 16","61","0.157886313546193","0.121651094122199","0.194121532970188"
"2 on scale 1-7 ","2005","secondary school degree","1-pers.-HH","134","0.186438077519255","0.158875931830373","0.214000223208138"
"2 on scale 1-7 ","2005","secondary school degree","(Married) couple without C. ","305","0.171997435004398","0.154549225040585","0.189445644968211"
"2 on scale 1-7 ","2005","secondary school degree","Single parent ","57","0.161032966602608","0.122470462965441","0.199595470239774"
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. LE 16 ","249","0.166899762265715","0.147089258627676","0.186710265903753"
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. GT 16 ","221","0.194820117196888","0.171509934579877","0.218130299813899"
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. LE and GT 16","95","0.174528960461189","0.141226026988742","0.207831893933636"
"2 on scale 1-7 ","2005","college entrance qualification","1-pers.-HH","191","0.208542143929375","0.180122143719273","0.236962144139476"
"2 on scale 1-7 ","2005","college entrance qualification","(Married) couple without C. ","396","0.243563137135081","0.223342646970793","0.263783627299369"
"2 on scale 1-7 ","2005","college entrance qualification","Single parent ","35","0.193650510056964","0.137164597838455","0.250136422275472"
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE 16 ","280","0.238183206390146","0.213542225794624","0.262824186985669"
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. GT 16 ","200","0.185563702826779","0.160151441043946","0.210975964609613"
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE and GT 16","73","0.172611344885947","0.131899241273528","0.213323448498366"
"2 on scale 1-7 ","2005","Other degree","1-pers.-HH","17","","",""
"2 on scale 1-7 ","2005","Other degree","(Married) couple without C. ","50","0.129069379955632","0.0936392894742226","0.164499470437041"
"2 on scale 1-7 ","2005","Other degree","Single parent ","8","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. LE 16 ","29","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. GT 16 ","37","0.147785483141188","0.100890422436285","0.194680543846091"
"2 on scale 1-7 ","2005","Other degree","Couple + C. LE and GT 16","22","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","1-pers.-HH","4","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(Married) couple without C. ","10","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Single parent ","11","","",""
