"plh0221","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Not Employed","Urban Area","582","0.110752983663414","0.102219969910626","0.119285997416202","1"
"1 Strongly disagree","2005","Not Employed","Rural Area","261","0.104759033147527","0.0930970388039891","0.116421027491064","1"
"1 Strongly disagree","2005","Employed","Urban Area","979","0.121220675413219","0.114337802413745","0.128103548412692","1"
"1 Strongly disagree","2005","Employed","Rural Area","438","0.108123613389106","0.0987197671557454","0.117527459622466","1"
"2 on scale 1-7 ","2005","Not Employed","Rural Area","379","0.147410823135202","0.133910576423652","0.160911069846752","2"
"2 on scale 1-7 ","2005","Employed","Urban Area","1805","0.199962682728845","0.191527954558733","0.208397410898958","2"
"2 on scale 1-7 ","2005","Employed","Rural Area","810","0.18106788700885","0.169406839133091","0.19272893488461","2"
"2 on scale 1-7 ","2005","Not Employed","Urban Area","823","0.162742912840177","0.152706142692306","0.172779682988048","2"
"3 on scale 1-7 ","2005","Not Employed","Rural Area","406","0.141741064304046","0.128459044499347","0.155023084108746","3"
"3 on scale 1-7 ","2005","Employed","Urban Area","1546","0.170415808546423","0.162486657981461","0.178344959111385","3"
"3 on scale 1-7 ","2005","Employed","Rural Area","745","0.178500296341184","0.166904085925504","0.190096506756864","3"
"3 on scale 1-7 ","2005","Not Employed","Urban Area","806","0.155923491736596","0.146059329592746","0.165787653880445","3"
"4 on scale 1-7","2005","Employed","Rural Area","808","0.19705723471864","0.185011552615071","0.209102916822209","4"
"4 on scale 1-7","2005","Not Employed","Rural Area","525","0.198795071561354","0.183597236580487","0.213992906542221","4"
"4 on scale 1-7","2005","Employed","Urban Area","1643","0.195049535540705","0.186693533659859","0.203405537421551","4"
"4 on scale 1-7","2005","Not Employed","Urban Area","978","0.185958143465785","0.175379146593883","0.196537140337687","4"
"5 on scale 1-7","2005","Employed","Urban Area","1397","0.163250331670284","0.155456225780819","0.171044437559749","5"
"5 on scale 1-7","2005","Not Employed","Rural Area","470","0.181030384162767","0.166367589824849","0.195693178500686","5"
"5 on scale 1-7","2005","Not Employed","Urban Area","927","0.174544023450426","0.164223232786934","0.184864814113917","5"
"5 on scale 1-7","2005","Employed","Rural Area","738","0.168828315969782","0.157484454225572","0.180172177713992","5"
"6 on scale 1-7","2005","Employed","Urban Area","856","0.097251881252333","0.0910034097600469","0.103500352744619","6"
"6 on scale 1-7","2005","Employed","Rural Area","440","0.105289135363166","0.0959946350578924","0.114583635668439","6"
"6 on scale 1-7","2005","Not Employed","Rural Area","394","0.132146341996586","0.119250255602583","0.145042428390589","6"
"6 on scale 1-7","2005","Not Employed","Urban Area","645","0.123150694322926","0.114215696862616","0.132085691783236","6"
"7 Strongly agree","2005","Employed","Rural Area","210","0.0611335172092714","0.0538785656027151","0.0683884688158277","7"
"7 Strongly agree","2005","Not Employed","Rural Area","214","0.0941172816925172","0.0829979730093229","0.105236590375711","7"
"7 Strongly agree","2005","Employed","Urban Area","412","0.0528490848481908","0.0481309557663803","0.0575672139300013","7"
"7 Strongly agree","2005","Not Employed","Urban Area","435","0.0869277505206772","0.0792674587386411","0.0945880423027133","7"
"1 Strongly disagree","2006","Not Employed","Urban Area","","","","","1"
"1 Strongly disagree","2006","Not Employed","Rural Area","","","","","1"
"1 Strongly disagree","2006","Employed","Urban Area","","","","","1"
"1 Strongly disagree","2006","Employed","Rural Area","","","","","1"
"2 on scale 1-7 ","2006","Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","Not Employed","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","Employed","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","Not Employed","Urban Area","","","","","2"
"3 on scale 1-7 ","2006","Not Employed","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","Employed","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","Not Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","Employed","Urban Area","","","","","3"
"4 on scale 1-7","2006","Not Employed","Rural Area","","","","","4"
"4 on scale 1-7","2006","Employed","Urban Area","","","","","4"
"4 on scale 1-7","2006","Employed","Rural Area","","","","","4"
"4 on scale 1-7","2006","Not Employed","Urban Area","","","","","4"
"5 on scale 1-7","2006","Employed","Urban Area","","","","","5"
"5 on scale 1-7","2006","Not Employed","Rural Area","","","","","5"
"5 on scale 1-7","2006","Employed","Rural Area","","","","","5"
"5 on scale 1-7","2006","Not Employed","Urban Area","","","","","5"
"6 on scale 1-7","2006","Employed","Urban Area","","","","","6"
"6 on scale 1-7","2006","Not Employed","Rural Area","","","","","6"
"6 on scale 1-7","2006","Employed","Rural Area","","","","","6"
"6 on scale 1-7","2006","Not Employed","Urban Area","","","","","6"
"7 Strongly agree","2006","Not Employed","Rural Area","","","","","7"
"7 Strongly agree","2006","Employed","Urban Area","","","","","7"
"7 Strongly agree","2006","Employed","Rural Area","","","","","7"
"7 Strongly agree","2006","Not Employed","Urban Area","","","","","7"
"1 Strongly disagree","2007","Not Employed","Urban Area","","","","","1"
"1 Strongly disagree","2007","Not Employed","Rural Area","","","","","1"
"1 Strongly disagree","2007","Employed","Urban Area","","","","","1"
"1 Strongly disagree","2007","Employed","Rural Area","","","","","1"
"2 on scale 1-7 ","2007","Not Employed","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","Not Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","Employed","Rural Area","","","","","2"
"3 on scale 1-7 ","2007","Not Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","Not Employed","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","Employed","Rural Area","","","","","3"
"4 on scale 1-7","2007","Not Employed","Urban Area","","","","","4"
"4 on scale 1-7","2007","Not Employed","Rural Area","","","","","4"
"4 on scale 1-7","2007","Employed","Urban Area","","","","","4"
"4 on scale 1-7","2007","Employed","Rural Area","","","","","4"
"5 on scale 1-7","2007","Not Employed","Urban Area","","","","","5"
"5 on scale 1-7","2007","Not Employed","Rural Area","","","","","5"
"5 on scale 1-7","2007","Employed","Urban Area","","","","","5"
"5 on scale 1-7","2007","Employed","Rural Area","","","","","5"
"6 on scale 1-7","2007","Employed","Urban Area","","","","","6"
"6 on scale 1-7","2007","Not Employed","Urban Area","","","","","6"
"6 on scale 1-7","2007","Not Employed","Rural Area","","","","","6"
"6 on scale 1-7","2007","Employed","Rural Area","","","","","6"
"7 Strongly agree","2007","Not Employed","Urban Area","","","","","7"
"7 Strongly agree","2007","Not Employed","Rural Area","","","","","7"
"7 Strongly agree","2007","Employed","Urban Area","","","","","7"
"7 Strongly agree","2007","Employed","Rural Area","","","","","7"
"1 Strongly disagree","2008","Not Employed","Rural Area","","","","","1"
"1 Strongly disagree","2008","Employed","Urban Area","","","","","1"
"1 Strongly disagree","2008","Not Employed","Urban Area","","","","","1"
"1 Strongly disagree","2008","Employed","Rural Area","","","","","1"
"2 on scale 1-7 ","2008","Not Employed","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","Not Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","Employed","Rural Area","","","","","2"
"3 on scale 1-7 ","2008","Not Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","Not Employed","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","Employed","Rural Area","","","","","3"
"4 on scale 1-7","2008","Not Employed","Rural Area","","","","","4"
"4 on scale 1-7","2008","Employed","Urban Area","","","","","4"
"4 on scale 1-7","2008","Not Employed","Urban Area","","","","","4"
"4 on scale 1-7","2008","Employed","Rural Area","","","","","4"
"5 on scale 1-7","2008","Employed","Urban Area","","","","","5"
"5 on scale 1-7","2008","Not Employed","Urban Area","","","","","5"
"5 on scale 1-7","2008","Not Employed","Rural Area","","","","","5"
"5 on scale 1-7","2008","Employed","Rural Area","","","","","5"
"6 on scale 1-7","2008","Not Employed","Rural Area","","","","","6"
"6 on scale 1-7","2008","Employed","Rural Area","","","","","6"
"6 on scale 1-7","2008","Not Employed","Urban Area","","","","","6"
"6 on scale 1-7","2008","Employed","Urban Area","","","","","6"
"7 Strongly agree","2008","Not Employed","Urban Area","","","","","7"
"7 Strongly agree","2008","Not Employed","Rural Area","","","","","7"
"7 Strongly agree","2008","Employed","Urban Area","","","","","7"
