"plh0221","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","16-34 y.","Not Employed","143","0.0773404763847291","0.064320288930472","0.0903606638389863","1"
"1 Strongly disagree","2005","16-34 y.","Employed","380","0.102730207607958","0.0929501707797375","0.112510244436179","1"
"1 Strongly disagree","2005","35-65 y.","Not Employed","255","0.09563844661076","0.0845205978686844","0.106756295352836","1"
"1 Strongly disagree","2005","35-65 y.","Employed","999","0.121934825465383","0.115136838233856","0.128732812696911","1"
"1 Strongly disagree","2005","66 and older","Not Employed","445","0.12766866300502","0.116675330795843","0.138661995214197","1"
"1 Strongly disagree","2005","66 and older","Employed","38","0.179598237078476","0.129442437404466","0.229754036752486","1"
"2 on scale 1-7 ","2005","35-65 y.","Not Employed","392","0.14695711062545","0.133572239477547","0.160341981773354","2"
"2 on scale 1-7 ","2005","16-34 y.","Not Employed","244","0.149523055879763","0.132141908760621","0.166904202998905","2"
"2 on scale 1-7 ","2005","66 and older","Employed","35","0.130346691971019","0.0863540630397782","0.174339320902261","2"
"2 on scale 1-7 ","2005","16-34 y.","Employed","755","0.188116230498341","0.175527267780547","0.200705193216134","2"
"2 on scale 1-7 ","2005","35-65 y.","Employed","1825","0.198812616663025","0.190520944756137","0.207104288569914","2"
"2 on scale 1-7 ","2005","66 and older","Not Employed","566","0.16760626156748","0.155301987900427","0.179910535234532","2"
"3 on scale 1-7 ","2005","66 and older","Not Employed","507","0.144242262399785","0.132668671150081","0.155815853649489","3"
"3 on scale 1-7 ","2005","16-34 y.","Not Employed","331","0.20289685017745","0.18329540933483","0.222498291020071","3"
"3 on scale 1-7 ","2005","35-65 y.","Employed","1548","0.16625985859746","0.158524826024243","0.173994891170676","3"
"3 on scale 1-7 ","2005","35-65 y.","Not Employed","374","0.135447855314471","0.122511405100499","0.148384305528443","3"
"3 on scale 1-7 ","2005","16-34 y.","Employed","699","0.18815030059755","0.175560462095437","0.200740139099663","3"
"3 on scale 1-7 ","2005","66 and older","Employed","44","0.159715180388943","0.111847411118227","0.207582949659658","3"
"4 on scale 1-7","2005","66 and older","Employed","35","0.129679520822855","0.0857827946234694","0.173576247022241","4"
"4 on scale 1-7","2005","16-34 y.","Employed","713","0.200861704735722","0.187955771105587","0.213767638365858","4"
"4 on scale 1-7","2005","35-65 y.","Not Employed","524","0.197792536758401","0.182734035204477","0.212851038312324","4"
"4 on scale 1-7","2005","66 and older","Not Employed","640","0.179477692557889","0.166836242447695","0.192119142668084","4"
"4 on scale 1-7","2005","16-34 y.","Not Employed","339","0.206781703304702","0.187041778367764","0.226521628241641","4"
"4 on scale 1-7","2005","35-65 y.","Employed","1703","0.195284648520343","0.187048801271797","0.20352049576889","4"
"5 on scale 1-7","2005","66 and older","Employed","40","0.26324493579379","0.20570115281406","0.32078871877352","5"
"5 on scale 1-7","2005","35-65 y.","Employed","1490","0.15791298550316","0.15033697627413","0.165488994732191","5"
"5 on scale 1-7","2005","66 and older","Not Employed","622","0.171429758427141","0.159014543786207","0.183844973068074","5"
"5 on scale 1-7","2005","16-34 y.","Not Employed","289","0.183667746114065","0.164794656266703","0.202540835961427","5"
"5 on scale 1-7","2005","16-34 y.","Employed","605","0.173721297908009","0.161516806222849","0.18592578959317","5"
"5 on scale 1-7","2005","35-65 y.","Not Employed","486","0.181019778111703","0.166464075301218","0.195575480922188","5"
"6 on scale 1-7","2005","66 and older","Employed","22","","","","6"
"6 on scale 1-7","2005","35-65 y.","Not Employed","399","0.139498247274378","0.126400587229849","0.152595907318907","6"
"6 on scale 1-7","2005","66 and older","Not Employed","465","0.122260046182684","0.111468798231082","0.133051294134287","6"
"6 on scale 1-7","2005","16-34 y.","Not Employed","175","0.111906190146437","0.0965405889297326","0.127271791363141","6"
"6 on scale 1-7","2005","35-65 y.","Employed","912","0.104721695828858","0.0983603288385398","0.111083062819177","6"
"6 on scale 1-7","2005","16-34 y.","Employed","362","0.0901794570733424","0.0809524349638684","0.0994064791828163","6"
"7 Strongly agree","2005","66 and older","Employed","11","","","","7"
"7 Strongly agree","2005","66 and older","Not Employed","295","0.0873153158600018","0.0780159773703526","0.096614654349651","7"
"7 Strongly agree","2005","35-65 y.","Not Employed","258","0.103646025304837","0.0921234498916553","0.115168600718019","7"
"7 Strongly agree","2005","35-65 y.","Employed","423","0.0550733694217699","0.0503339738773947","0.0598127649661451","7"
"7 Strongly agree","2005","16-34 y.","Not Employed","96","0.0678839779928542","0.055623378396052","0.0801445775896564","7"
"7 Strongly agree","2005","16-34 y.","Employed","188","0.056240801579077","0.0488193948526623","0.0636622083054917","7"
"1 Strongly disagree","2006","16-34 y.","Employed","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Not Employed","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Employed","","","","","1"
"1 Strongly disagree","2006","66 and older","Not Employed","","","","","1"
"1 Strongly disagree","2006","66 and older","Employed","","","","","1"
"1 Strongly disagree","2006","16-34 y.","Not Employed","","","","","1"
"2 on scale 1-7 ","2006","16-34 y.","Not Employed","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Not Employed","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Employed","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Employed","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","Employed","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Not Employed","","","","","2"
"3 on scale 1-7 ","2006","66 and older","Employed","","","","","3"
"3 on scale 1-7 ","2006","66 and older","Not Employed","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Employed","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Not Employed","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","Employed","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","Not Employed","","","","","3"
"4 on scale 1-7","2006","16-34 y.","Employed","","","","","4"
"4 on scale 1-7","2006","16-34 y.","Not Employed","","","","","4"
"4 on scale 1-7","2006","66 and older","Employed","","","","","4"
"4 on scale 1-7","2006","66 and older","Not Employed","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Employed","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Not Employed","","","","","4"
"5 on scale 1-7","2006","66 and older","Employed","","","","","5"
"5 on scale 1-7","2006","66 and older","Not Employed","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Not Employed","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Employed","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Not Employed","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Employed","","","","","5"
"6 on scale 1-7","2006","66 and older","Employed","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Not Employed","","","","","6"
"6 on scale 1-7","2006","66 and older","Not Employed","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Employed","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Employed","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Not Employed","","","","","6"
"7 Strongly agree","2006","66 and older","Employed","","","","","7"
"7 Strongly agree","2006","35-65 y.","Not Employed","","","","","7"
"7 Strongly agree","2006","35-65 y.","Employed","","","","","7"
"7 Strongly agree","2006","66 and older","Not Employed","","","","","7"
"7 Strongly agree","2006","16-34 y.","Not Employed","","","","","7"
"7 Strongly agree","2006","16-34 y.","Employed","","","","","7"
"1 Strongly disagree","2007","16-34 y.","Not Employed","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Employed","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Not Employed","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Employed","","","","","1"
"1 Strongly disagree","2007","66 and older","Not Employed","","","","","1"
"1 Strongly disagree","2007","66 and older","Employed","","","","","1"
"2 on scale 1-7 ","2007","66 and older","Employed","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Not Employed","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Not Employed","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Not Employed","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Employed","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Employed","","","","","2"
"3 on scale 1-7 ","2007","35-65 y.","Not Employed","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Employed","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Employed","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Not Employed","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Employed","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Not Employed","","","","","3"
"4 on scale 1-7","2007","16-34 y.","Not Employed","","","","","4"
"4 on scale 1-7","2007","16-34 y.","Employed","","","","","4"
"4 on scale 1-7","2007","66 and older","Employed","","","","","4"
"4 on scale 1-7","2007","66 and older","Not Employed","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Not Employed","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Employed","","","","","4"
"5 on scale 1-7","2007","66 and older","Employed","","","","","5"
"5 on scale 1-7","2007","66 and older","Not Employed","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Not Employed","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Employed","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Not Employed","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Employed","","","","","5"
"6 on scale 1-7","2007","66 and older","Employed","","","","","6"
"6 on scale 1-7","2007","66 and older","Not Employed","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Employed","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Not Employed","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Not Employed","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Employed","","","","","6"
"7 Strongly agree","2007","66 and older","Employed","","","","","7"
"7 Strongly agree","2007","16-34 y.","Not Employed","","","","","7"
"7 Strongly agree","2007","16-34 y.","Employed","","","","","7"
"7 Strongly agree","2007","35-65 y.","Not Employed","","","","","7"
"7 Strongly agree","2007","35-65 y.","Employed","","","","","7"
"7 Strongly agree","2007","66 and older","Not Employed","","","","","7"
"1 Strongly disagree","2008","16-34 y.","Employed","","","","","1"
"1 Strongly disagree","2008","35-65 y.","Not Employed","","","","","1"
"1 Strongly disagree","2008","35-65 y.","Employed","","","","","1"
"1 Strongly disagree","2008","66 and older","Not Employed","","","","","1"
"1 Strongly disagree","2008","66 and older","Employed","","","","","1"
"1 Strongly disagree","2008","16-34 y.","Not Employed","","","","","1"
"2 on scale 1-7 ","2008","35-65 y.","Not Employed","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Employed","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Employed","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Not Employed","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","Employed","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Not Employed","","","","","2"
"3 on scale 1-7 ","2008","35-65 y.","Not Employed","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Employed","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Employed","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Not Employed","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","Employed","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Not Employed","","","","","3"
"4 on scale 1-7","2008","66 and older","Employed","","","","","4"
"4 on scale 1-7","2008","35-65 y.","Not Employed","","","","","4"
"4 on scale 1-7","2008","66 and older","Not Employed","","","","","4"
"4 on scale 1-7","2008","35-65 y.","Employed","","","","","4"
