"plh0221","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Full Time","no migration background","843","0.131884651001799","0.123892163544027","0.139877138459571"
"1 Strongly disagree","2005","Full Time","direct migration background","113","0.131736678435501","0.10832998920428","0.155143367666723"
"1 Strongly disagree","2005","Full Time","indirect migration background","35","0.0874835169788336","0.0568598149282111","0.118107219029456"
"1 Strongly disagree","2005","Part Time","no migration background","358","0.0957892273891176","0.0867118977420585","0.104866557036177"
"1 Strongly disagree","2005","Part Time","direct migration background","49","0.0974129505059684","0.0727659772954817","0.122059923716455"
"1 Strongly disagree","2005","Part Time","indirect migration background","19","","",""
"1 Strongly disagree","2005","Not Working","no migration background","702","0.108897165367545","0.101360101800167","0.116434228934923"
"1 Strongly disagree","2005","Not Working","direct migration background","109","0.106711748558713","0.0875853596864374","0.125838137430988"
"1 Strongly disagree","2005","Not Working","indirect migration background","32","0.118374864832998","0.0806701841943922","0.156079545471604"
"2 on scale 1-7 ","2005","Full Time","no migration background","1551","0.216492086354095","0.206763744455933","0.226220428252257"
"2 on scale 1-7 ","2005","Full Time","direct migration background","151","0.187293487326313","0.160291911227512","0.214295063425114"
"2 on scale 1-7 ","2005","Full Time","indirect migration background","68","0.204445441754226","0.16073371982066","0.248157163687791"
"2 on scale 1-7 ","2005","Part Time","no migration background","708","0.169333854834923","0.157766073074522","0.180901636595324"
"2 on scale 1-7 ","2005","Part Time","direct migration background","91","0.127390524559151","0.0996771621897141","0.155103886928588"
"2 on scale 1-7 ","2005","Part Time","indirect migration background","46","0.177052482872711","0.126497599370301","0.22760736637512"
"2 on scale 1-7 ","2005","Not Working","no migration background","997","0.157306981523387","0.148497736803724","0.166116226243051"
"2 on scale 1-7 ","2005","Not Working","direct migration background","162","0.158239348575101","0.135630283402105","0.180848413748097"
"2 on scale 1-7 ","2005","Not Working","indirect migration background","43","0.174846895993843","0.130514646457165","0.219179145530521"
"3 on scale 1-7 ","2005","Full Time","no migration background","1280","0.174687676977792","0.165718834047118","0.183656519908466"
"3 on scale 1-7 ","2005","Full Time","direct migration background","156","0.193261962475027","0.165934433297667","0.220589491652387"
"3 on scale 1-7 ","2005","Full Time","indirect migration background","61","0.202477298005177","0.158922709977137","0.246031886033218"
"3 on scale 1-7 ","2005","Part Time","no migration background","667","0.163987451059991","0.152567174013227","0.175407728106755"
