"plh0221","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Full Time","Urban Area","670","0.129730268891749","0.12075091853347","0.138709619250028"
"1 Strongly disagree","2005","Full Time","Rural Area","321","0.130869450695271","0.117992310359814","0.143746591030729"
"1 Strongly disagree","2005","Part Time","Urban Area","309","0.107102993185496","0.0964858567469946","0.117720129623997"
"1 Strongly disagree","2005","Part Time","Rural Area","117","0.0711085987266491","0.0583305036462463","0.0838866938070519"
"1 Strongly disagree","2005","Not Working","Urban Area","582","0.110752983663414","0.102219969910626","0.119285997416202"
"1 Strongly disagree","2005","Not Working","Rural Area","261","0.104759033147527","0.0930970388039891","0.116421027491064"
"2 on scale 1-7 ","2005","Full Time","Urban Area","1224","0.217753477953482","0.206724082981138","0.228782872925826"
"2 on scale 1-7 ","2005","Full Time","Rural Area","546","0.201039027959414","0.18573658561954","0.216341470299287"
"2 on scale 1-7 ","2005","Part Time","Urban Area","581","0.17044719597926","0.157537296546912","0.183357095411608"
"2 on scale 1-7 ","2005","Part Time","Rural Area","264","0.14856822277751","0.13088503839428","0.166251407160739"
"2 on scale 1-7 ","2005","Not Working","Urban Area","823","0.162742912840177","0.152706142692306","0.172779682988048"
"2 on scale 1-7 ","2005","Not Working","Rural Area","379","0.147410823135202","0.133910576423652","0.160911069846752"
"3 on scale 1-7 ","2005","Full Time","Urban Area","1017","0.177962933253977","0.16774159414329","0.188184272364663"
"3 on scale 1-7 ","2005","Full Time","Rural Area","480","0.178035209342633","0.163429006137274","0.192641412547991"
"3 on scale 1-7 ","2005","Part Time","Urban Area","529","0.157894892168566","0.145375792353504","0.170413991983628"
"3 on scale 1-7 ","2005","Part Time","Rural Area","265","0.179257147005284","0.160186546058393","0.198327747952176"
"3 on scale 1-7 ","2005","Not Working","Urban Area","806","0.155923491736596","0.146059329592746","0.165787653880445"
"3 on scale 1-7 ","2005","Not Working","Rural Area","406","0.141741064304046","0.128459044499347","0.155023084108746"
"4 on scale 1-7","2005","Full Time","Urban Area","982","0.192083008960231","0.181555511025675","0.202610506894787"
"4 on scale 1-7","2005","Full Time","Rural Area","498","0.197401485045867","0.182203634656187","0.212599335435548"
"4 on scale 1-7","2005","Part Time","Urban Area","661","0.199971096093379","0.186238825164396","0.213703367022362"
"4 on scale 1-7","2005","Part Time","Rural Area","310","0.196497025360842","0.176741239122091","0.216252811599594"
"4 on scale 1-7","2005","Not Working","Urban Area","978","0.185958143465785","0.175379146593883","0.196537140337687"
"4 on scale 1-7","2005","Not Working","Rural Area","525","0.198795071561354","0.183597236580487","0.213992906542221"
"5 on scale 1-7","2005","Full Time","Urban Area","819","0.157285276447634","0.147555975331035","0.167014577564233"
"5 on scale 1-7","2005","Full Time","Rural Area","438","0.153365906426777","0.139607438657736","0.167124374195818"
"5 on scale 1-7","2005","Part Time","Urban Area","578","0.173146545198775","0.160156008364039","0.186137082033511"
"5 on scale 1-7","2005","Part Time","Rural Area","300","0.193990780127394","0.174330797333634","0.213650762921154"
"5 on scale 1-7","2005","Not Working","Urban Area","927","0.174544023450426","0.164223232786934","0.184864814113917"
"5 on scale 1-7","2005","Not Working","Rural Area","470","0.181030384162767","0.166367589824849","0.195693178500686"
"6 on scale 1-7","2005","Full Time","Urban Area","465","0.0836173102941356","0.0762198293672337","0.0910147912210376"
"6 on scale 1-7","2005","Full Time","Rural Area","243","0.0874062791817074","0.0766225782256657","0.0981899801377491"
"6 on scale 1-7","2005","Part Time","Urban Area","391","0.119872061709228","0.108720445823526","0.13102367759493"
"6 on scale 1-7","2005","Part Time","Rural Area","197","0.13439046827316","0.117432733734116","0.151348202812204"
"6 on scale 1-7","2005","Not Working","Urban Area","645","0.123150694322926","0.114215696862616","0.132085691783236"
"6 on scale 1-7","2005","Not Working","Rural Area","394","0.132146341996586","0.119250255602583","0.145042428390589"
"7 Strongly agree","2005","Full Time","Urban Area","202","0.0415677241987917","0.0362336855512642","0.0469017628463191"
"7 Strongly agree","2005","Full Time","Rural Area","109","0.0518826413483307","0.0434142704858462","0.0603510122108151"
"7 Strongly agree","2005","Part Time","Urban Area","210","0.0715652156652959","0.0627154330157123","0.0804149983148795"
"7 Strongly agree","2005","Part Time","Rural Area","101","0.0761877577291607","0.0629973859549147","0.0893781295034068"
"7 Strongly agree","2005","Not Working","Urban Area","435","0.0869277505206772","0.0792674587386411","0.0945880423027133"
"7 Strongly agree","2005","Not Working","Rural Area","214","0.0941172816925172","0.0829979730093229","0.105236590375711"
"1 Strongly disagree","2006","Full Time","Urban Area","","","",""
"1 Strongly disagree","2006","Full Time","Rural Area","","","",""
"1 Strongly disagree","2006","Part Time","Urban Area","","","",""
"1 Strongly disagree","2006","Part Time","Rural Area","","","",""
"1 Strongly disagree","2006","Not Working","Urban Area","","","",""
"1 Strongly disagree","2006","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2006","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2006","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2006","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2006","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2006","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2006","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2006","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2006","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2006","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2006","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2006","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2006","Not Working","Rural Area","","","",""
"4 on scale 1-7","2006","Full Time","Urban Area","","","",""
"4 on scale 1-7","2006","Full Time","Rural Area","","","",""
"4 on scale 1-7","2006","Part Time","Urban Area","","","",""
"4 on scale 1-7","2006","Part Time","Rural Area","","","",""
"4 on scale 1-7","2006","Not Working","Urban Area","","","",""
"4 on scale 1-7","2006","Not Working","Rural Area","","","",""
"5 on scale 1-7","2006","Full Time","Urban Area","","","",""
"5 on scale 1-7","2006","Full Time","Rural Area","","","",""
"5 on scale 1-7","2006","Part Time","Urban Area","","","",""
