"plh0221","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","1-pers.-HH","no migration background","344","0.128302700034624","0.115572243586407","0.141033156482841"
"1 Strongly disagree","2005","1-pers.-HH","direct migration background","29","","",""
"1 Strongly disagree","2005","1-pers.-HH","indirect migration background","9","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","no migration background","656","0.104374523805148","0.0967615758756825","0.111987471734614"
"1 Strongly disagree","2005","(Married) couple without C. ","direct migration background","73","0.116559374754547","0.0927022568687839","0.140416492640311"
"1 Strongly disagree","2005","(Married) couple without C. ","indirect migration background","15","","",""
"1 Strongly disagree","2005","Single parent ","no migration background","110","0.119558107412347","0.0983732492486057","0.140742965576089"
"1 Strongly disagree","2005","Single parent ","direct migration background","8","","",""
"1 Strongly disagree","2005","Single parent ","indirect migration background","9","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","no migration background","335","0.118063961771262","0.106520927955415","0.129606995587108"
"1 Strongly disagree","2005","Couple + C. LE 16 ","direct migration background","59","0.11650525482477","0.0891136469520787","0.143896862697461"
"1 Strongly disagree","2005","Couple + C. LE 16 ","indirect migration background","17","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","no migration background","267","0.0961332497830785","0.0856443648742064","0.106622134691951"
"1 Strongly disagree","2005","Couple + C. GT 16 ","direct migration background","55","0.116160164447271","0.0849157202526467","0.147404608641896"
"1 Strongly disagree","2005","Couple + C. GT 16 ","indirect migration background","21","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","no migration background","135","0.135193014144076","0.116541173776767","0.153844854511385"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","direct migration background","32","0.115112450181554","0.0779936343921815","0.152231265970927"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","indirect migration background","13","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","no migration background","536","0.195088390198332","0.180003816698061","0.210172963698602"
"2 on scale 1-7 ","2005","1-pers.-HH","direct migration background","38","0.182524607176228","0.130527615720386","0.234521598632069"
"2 on scale 1-7 ","2005","1-pers.-HH","indirect migration background","24","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","no migration background","1056","0.170183465120892","0.160826347047367","0.179540583194416"
"2 on scale 1-7 ","2005","(Married) couple without C. ","direct migration background","118","0.157778848398823","0.130677359438967","0.18488033735868"
"2 on scale 1-7 ","2005","(Married) couple without C. ","indirect migration background","25","","",""
"2 on scale 1-7 ","2005","Single parent ","no migration background","139","0.162625337293396","0.13852962835022","0.186721046236572"
"2 on scale 1-7 ","2005","Single parent ","direct migration background","14","","",""
"2 on scale 1-7 ","2005","Single parent ","indirect migration background","14","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","no migration background","611","0.196868336162175","0.182644260402687","0.211092411921663"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","direct migration background","93","0.172246679454695","0.140008635846814","0.204484723062576"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","indirect migration background","38","0.156341939268721","0.102686626030932","0.209997252506511"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","no migration background","599","0.186416272252896","0.172558821645756","0.200273722860036"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","direct migration background","62","0.125201633656236","0.0929303390566038","0.157472928255868"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","indirect migration background","31","0.116911991013244","0.073140187559038","0.16068379446745"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","no migration background","249","0.181847641842299","0.16080714940566","0.202888134278938"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","direct migration background","60","0.204802431256842","0.157867736607283","0.251737125906401"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","indirect migration background","21","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","no migration background","423","0.160135662827025","0.146175456784322","0.174095868869727"
"3 on scale 1-7 ","2005","1-pers.-HH","direct migration background","29","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","indirect migration background","13","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","no migration background","1015","0.152677420930943","0.143721625109655","0.161633216752232"
"3 on scale 1-7 ","2005","(Married) couple without C. ","direct migration background","110","0.163332687049001","0.135849401936058","0.190815972161945"
"3 on scale 1-7 ","2005","(Married) couple without C. ","indirect migration background","18","","",""
"3 on scale 1-7 ","2005","Single parent ","no migration background","152","0.160674456760544","0.136695828452308","0.184653085068781"
"3 on scale 1-7 ","2005","Single parent ","direct migration background","23","","",""
"3 on scale 1-7 ","2005","Single parent ","indirect migration background","20","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","no migration background","532","0.175372194287165","0.161768649135596","0.188975739438734"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","direct migration background","103","0.220629684797427","0.185226145081062","0.256033224513792"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","indirect migration background","29","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","no migration background","534","0.171489177901429","0.158076739056147","0.184901616746711"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","direct migration background","76","0.200433715088907","0.161397290492442","0.239470139685373"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","indirect migration background","42","0.179322407091509","0.127062758363375","0.231582055819642"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","no migration background","228","0.168675032969583","0.148248447120013","0.189101618819153"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","direct migration background","53","0.184257310560486","0.13916755508294","0.229347066038031"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","indirect migration background","20","","",""
"4 on scale 1-7","2005","1-pers.-HH","no migration background","511","0.202197471426824","0.186908481606762","0.217486461246886"
"4 on scale 1-7","2005","1-pers.-HH","direct migration background","38","0.179693364208152","0.128011961476214","0.23137476694009"
"4 on scale 1-7","2005","1-pers.-HH","indirect migration background","21","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","no migration background","1141","0.185104553258085","0.175433987487538","0.194775119028632"
"4 on scale 1-7","2005","(Married) couple without C. ","direct migration background","142","0.19207864398665","0.162791314485931","0.221365973487369"
"4 on scale 1-7","2005","(Married) couple without C. ","indirect migration background","18","","",""
"4 on scale 1-7","2005","Single parent ","no migration background","185","0.226377913964063","0.199052474686994","0.253703353241131"
"4 on scale 1-7","2005","Single parent ","direct migration background","33","0.280634301343075","0.201868386106514","0.359400216579636"
"4 on scale 1-7","2005","Single parent ","indirect migration background","11","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","no migration background","579","0.193594019947238","0.179460003709807","0.207728036184668"
"4 on scale 1-7","2005","Couple + C. LE 16 ","direct migration background","72","0.131134801381777","0.102315863824258","0.159953738939296"
"4 on scale 1-7","2005","Couple + C. LE 16 ","indirect migration background","38","0.239319372044899","0.176284356743798","0.302354387345999"
"4 on scale 1-7","2005","Couple + C. GT 16 ","no migration background","598","0.193654151691405","0.179593210690532","0.207715092692277"
"4 on scale 1-7","2005","Couple + C. GT 16 ","direct migration background","78","0.240191674923078","0.198534634890404","0.281848714955752"
"4 on scale 1-7","2005","Couple + C. GT 16 ","indirect migration background","45","0.293637216911392","0.231595705050135","0.355678728772648"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","no migration background","240","0.171443564948061","0.150884346003112","0.19200278389301"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","direct migration background","47","0.156560060946826","0.114297433549865","0.198822688343787"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","indirect migration background","32","0.154136956477238","0.0913384022216798","0.216935510732796"
"5 on scale 1-7","2005","1-pers.-HH","no migration background","407","0.153682044532179","0.13995359253733","0.167410496527029"
"5 on scale 1-7","2005","1-pers.-HH","direct migration background","41","0.254328465421479","0.195707707634289","0.312949223208668"
"5 on scale 1-7","2005","1-pers.-HH","indirect migration background","13","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","no migration background","1129","0.18398184299076","0.174334009931233","0.193629676050287"
"5 on scale 1-7","2005","(Married) couple without C. ","direct migration background","102","0.139238449178627","0.113500335947819","0.164976562409435"
"5 on scale 1-7","2005","(Married) couple without C. ","indirect migration background","22","","",""
"5 on scale 1-7","2005","Single parent ","no migration background","151","0.15125493200441","0.12785960608571","0.17465025792311"
"5 on scale 1-7","2005","Single parent ","direct migration background","22","","",""
"5 on scale 1-7","2005","Single parent ","indirect migration background","13","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","no migration background","500","0.1660246700985","0.152713824004798","0.179335516192202"
"5 on scale 1-7","2005","Couple + C. LE 16 ","direct migration background","97","0.206046583149377","0.171514482108927","0.240578684189826"
"5 on scale 1-7","2005","Couple + C. LE 16 ","indirect migration background","21","","",""
"5 on scale 1-7","2005","Couple + C. GT 16 ","no migration background","548","0.183215130633306","0.169450175090054","0.196980086176558"
"5 on scale 1-7","2005","Couple + C. GT 16 ","direct migration background","62","0.151103173753117","0.116179360556351","0.186026986949883"
"5 on scale 1-7","2005","Couple + C. GT 16 ","indirect migration background","39","0.219320158831285","0.162951373471336","0.275688944191233"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","no migration background","212","0.141390804001736","0.122384690445849","0.160396917557624"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","direct migration background","46","0.144762478092587","0.103840153232779","0.185684802952395"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","indirect migration background","21","","",""
"6 on scale 1-7","2005","1-pers.-HH","no migration background","264","0.0950575131263766","0.0838928161413774","0.106222210111376"
"6 on scale 1-7","2005","1-pers.-HH","direct migration background","18","","",""
"6 on scale 1-7","2005","1-pers.-HH","indirect migration background","10","","",""
"6 on scale 1-7","2005","(Married) couple without C. ","no migration background","770","0.121072541079323","0.112950003457903","0.129195078700743"
"6 on scale 1-7","2005","(Married) couple without C. ","direct migration background","93","0.143744813677909","0.117662063099077","0.169827564256741"
"6 on scale 1-7","2005","(Married) couple without C. ","indirect migration background","8","","",""
"6 on scale 1-7","2005","Single parent ","no migration background","102","0.109933093332023","0.0895081318248268","0.130358054839219"
"6 on scale 1-7","2005","Single parent ","direct migration background","11","","",""
"6 on scale 1-7","2005","Single parent ","indirect migration background","8","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","no migration background","326","0.107499080133908","0.0964188327380196","0.118579327529796"
"6 on scale 1-7","2005","Couple + C. LE 16 ","direct migration background","68","0.107332211689834","0.0809049141417704","0.133759509237898"
"6 on scale 1-7","2005","Couple + C. LE 16 ","indirect migration background","23","","",""
"6 on scale 1-7","2005","Couple + C. GT 16 ","no migration background","328","0.106932867333862","0.0959367855275162","0.117928949140209"
"6 on scale 1-7","2005","Couple + C. GT 16 ","direct migration background","40","0.108052972332934","0.0777806806878862","0.138325263977982"
"6 on scale 1-7","2005","Couple + C. GT 16 ","indirect migration background","20","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","no migration background","144","0.118640024882366","0.101000891408145","0.136279158356586"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","direct migration background","23","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","indirect migration background","10","","",""
