"plh0221","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","in school","58","0.100846293785036","0.0776969676695938","0.123995619900478"
"1 Strongly disagree","2005","16-34 y.","inadequately","","","",""
"1 Strongly disagree","2005","16-34 y.","general elemantary","75","0.0833163827634485","0.0645603922738418","0.102072373253055"
"1 Strongly disagree","2005","16-34 y.","middle vocational","245","0.099798444451408","0.0876411645951111","0.111955724307705"
"1 Strongly disagree","2005","16-34 y.","vocational + Abi","31","0.0730209101306433","0.0486278682038102","0.0974139520574764"
"1 Strongly disagree","2005","16-34 y.","higher vocational","30","0.114548611197119","0.0710583759736079","0.158038846420629"
"1 Strongly disagree","2005","16-34 y.","higher education","48","0.10986920998267","0.0830418614050318","0.136696558560308"
"1 Strongly disagree","2005","35-65 y.","in school","","","",""
"1 Strongly disagree","2005","35-65 y.","inadequately","","","",""
"1 Strongly disagree","2005","35-65 y.","general elemantary","86","0.108523820649586","0.0872863938867826","0.129761247412389"
"1 Strongly disagree","2005","35-65 y.","middle vocational","660","0.121057710803821","0.112772880506724","0.129342541100917"
"1 Strongly disagree","2005","35-65 y.","vocational + Abi","53","0.0911463992298785","0.0679811237796045","0.114311674680152"
"1 Strongly disagree","2005","35-65 y.","higher vocational","132","0.127476801403147","0.107677999408563","0.147275603397731"
"1 Strongly disagree","2005","35-65 y.","higher education","298","0.0993811247213432","0.0886396864976206","0.110122562945066"
"1 Strongly disagree","2005","66 and older","in school","","","",""
"1 Strongly disagree","2005","66 and older","inadequately","","","",""
"1 Strongly disagree","2005","66 and older","general elemantary","76","0.104298732415975","0.0823066047505568","0.126290860081393"
"1 Strongly disagree","2005","66 and older","middle vocational","263","0.134836103837035","0.119672778161974","0.149999429512096"
"1 Strongly disagree","2005","66 and older","vocational + Abi","","","",""
"1 Strongly disagree","2005","66 and older","higher vocational","35","0.139898874764125","0.0971554123530468","0.182642337175204"
"1 Strongly disagree","2005","66 and older","higher education","93","0.156650671195073","0.128962837475142","0.184338504915003"
"2 on scale 1-7 ","2005","16-34 y.","in school","118","0.169159241446526","0.140338962896907","0.197979519996146"
"2 on scale 1-7 ","2005","16-34 y.","inadequately","","","",""
"2 on scale 1-7 ","2005","16-34 y.","general elemantary","127","0.143709428762606","0.119901682886823","0.167517174638388"
"2 on scale 1-7 ","2005","16-34 y.","middle vocational","434","0.174192754871733","0.158809117402403","0.189576392341063"
"2 on scale 1-7 ","2005","16-34 y.","vocational + Abi","83","0.190301384475057","0.15349780626359","0.227104962686523"
"2 on scale 1-7 ","2005","16-34 y.","higher vocational","42","0.196778219373738","0.142488108037963","0.251068330709513"
"2 on scale 1-7 ","2005","16-34 y.","higher education","134","0.237466082460486","0.200961850428644","0.273970314492327"
"2 on scale 1-7 ","2005","35-65 y.","in school","","","",""
"2 on scale 1-7 ","2005","35-65 y.","inadequately","","","",""
"2 on scale 1-7 ","2005","35-65 y.","general elemantary","115","0.149646901089409","0.125290226244149","0.174003575934668"
"2 on scale 1-7 ","2005","35-65 y.","middle vocational","1007","0.170216300526747","0.160670986263676","0.179761614789818"
"2 on scale 1-7 ","2005","35-65 y.","vocational + Abi","132","0.191792277356672","0.160104060584697","0.223480494128647"
"2 on scale 1-7 ","2005","35-65 y.","higher vocational","216","0.205223226271798","0.181247560216322","0.229198892327273"
"2 on scale 1-7 ","2005","35-65 y.","higher education","728","0.2424917669499","0.227103768400104","0.257879765499696"
"2 on scale 1-7 ","2005","66 and older","in school","","","",""
"2 on scale 1-7 ","2005","66 and older","inadequately","","","",""
"2 on scale 1-7 ","2005","66 and older","general elemantary","108","0.142392810750608","0.117248810270489","0.167536811230726"
"2 on scale 1-7 ","2005","66 and older","middle vocational","313","0.17615654543456","0.159243807802875","0.193069283066246"
"2 on scale 1-7 ","2005","66 and older","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","66 and older","higher vocational","31","0.129173609281781","0.0878459775664557","0.170501240997107"
"2 on scale 1-7 ","2005","66 and older","higher education","118","0.153463337170711","0.126006892413532","0.18091978192789"
"3 on scale 1-7 ","2005","16-34 y.","in school","128","0.216579709838499","0.184913381965262","0.248246037711735"
"3 on scale 1-7 ","2005","16-34 y.","inadequately","","","",""
"3 on scale 1-7 ","2005","16-34 y.","general elemantary","160","0.17772856724699","0.151783709921687","0.203673424572293"
"3 on scale 1-7 ","2005","16-34 y.","middle vocational","445","0.200163887299755","0.183934653519682","0.216393121079828"
"3 on scale 1-7 ","2005","16-34 y.","vocational + Abi","89","0.186945266103411","0.150392142074022","0.2234983901328"
"3 on scale 1-7 ","2005","16-34 y.","higher vocational","40","0.200859898493861","0.146149161824101","0.255570635163621"
"3 on scale 1-7 ","2005","16-34 y.","higher education","112","0.174154653050033","0.141621231257185","0.206688074842882"
"3 on scale 1-7 ","2005","35-65 y.","in school","","","",""
"3 on scale 1-7 ","2005","35-65 y.","inadequately","","","",""
"3 on scale 1-7 ","2005","35-65 y.","general elemantary","118","0.150010959008872","0.125629895705641","0.174392022312104"
"3 on scale 1-7 ","2005","35-65 y.","middle vocational","928","0.148865028044681","0.139824313276126","0.157905742813235"
"3 on scale 1-7 ","2005","35-65 y.","vocational + Abi","111","0.172457595575184","0.142051753451566","0.202863437698802"
"3 on scale 1-7 ","2005","35-65 y.","higher vocational","181","0.170667661236462","0.148333237017428","0.193002085455495"
"3 on scale 1-7 ","2005","35-65 y.","higher education","558","0.179858969581271","0.166069413696106","0.193648525466435"
"3 on scale 1-7 ","2005","66 and older","in school","","","",""
"3 on scale 1-7 ","2005","66 and older","inadequately","","","",""
"3 on scale 1-7 ","2005","66 and older","general elemantary","97","0.1305314361151","0.106291546448913","0.154771325781288"
"3 on scale 1-7 ","2005","66 and older","middle vocational","292","0.146323361103254","0.130632538796152","0.162014183410357"
"3 on scale 1-7 ","2005","66 and older","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","66 and older","higher vocational","41","0.176197501196467","0.129251429745333","0.223143572647601"
"3 on scale 1-7 ","2005","66 and older","higher education","97","0.146889959063023","0.119923887795084","0.173856030330962"
"4 on scale 1-7","2005","16-34 y.","in school","125","0.170226152792222","0.141333699092614","0.199118606491831"
"4 on scale 1-7","2005","16-34 y.","inadequately","","","",""
"4 on scale 1-7","2005","16-34 y.","general elemantary","183","0.239386535754998","0.210426644272615","0.268346427237381"
"4 on scale 1-7","2005","16-34 y.","middle vocational","463","0.202372899519672","0.186076908514052","0.218668890525293"
"4 on scale 1-7","2005","16-34 y.","vocational + Abi","93","0.244831875741803","0.204517199400829","0.285146552082777"
"4 on scale 1-7","2005","16-34 y.","higher vocational","41","0.181306155362925","0.128694554370522","0.233917756355329"
"4 on scale 1-7","2005","16-34 y.","higher education","87","0.165463495067248","0.133585822482931","0.197341167651566"
"4 on scale 1-7","2005","35-65 y.","in school","","","",""
"4 on scale 1-7","2005","35-65 y.","inadequately","","","",""
"4 on scale 1-7","2005","35-65 y.","general elemantary","172","0.200144878399938","0.172826029832621","0.227463726967254"
"4 on scale 1-7","2005","35-65 y.","middle vocational","1150","0.194513701344891","0.184460337840512","0.20456706484927"
"4 on scale 1-7","2005","35-65 y.","vocational + Abi","120","0.243615914835164","0.209066176410216","0.278165653260112"
"4 on scale 1-7","2005","35-65 y.","higher vocational","214","0.202984712121469","0.179106608473367","0.226862815769571"
"4 on scale 1-7","2005","35-65 y.","higher education","553","0.184386724354758","0.170463272206087","0.198310176503429"
"4 on scale 1-7","2005","66 and older","in school","","","",""
"4 on scale 1-7","2005","66 and older","inadequately","","","",""
"4 on scale 1-7","2005","66 and older","general elemantary","145","0.193862681806329","0.165418217466663","0.222307146145996"
"4 on scale 1-7","2005","66 and older","middle vocational","325","0.16211659434949","0.14575416810331","0.17847902059567"
"4 on scale 1-7","2005","66 and older","vocational + Abi","","","",""
"4 on scale 1-7","2005","66 and older","higher vocational","62","0.223838832233008","0.172478065135929","0.275199599330087"
"4 on scale 1-7","2005","66 and older","higher education","111","0.172983399366817","0.144171066495504","0.201795732238129"
"5 on scale 1-7","2005","16-34 y.","in school","114","0.163042531789386","0.134644152032996","0.191440911545776"
"5 on scale 1-7","2005","16-34 y.","inadequately","","","",""
"5 on scale 1-7","2005","16-34 y.","general elemantary","148","0.184086604416505","0.1577840340646","0.21038917476841"
"5 on scale 1-7","2005","16-34 y.","middle vocational","399","0.171973365984093","0.156667517931766","0.18727921403642"
"5 on scale 1-7","2005","16-34 y.","vocational + Abi","72","0.184285235363696","0.147933779829066","0.220636690898326"
"5 on scale 1-7","2005","16-34 y.","higher vocational","30","0.219644815291803","0.16310933070291","0.276180299880696"
"5 on scale 1-7","2005","16-34 y.","higher education","81","0.180908228587972","0.1478858553602","0.213930601815744"
