"plh0221","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Full Time","West Germany","788","0.133305704247128","0.12476044822469","0.141850960269566"
"1 Strongly disagree","2005","Full Time","East Germany","203","0.114644945393065","0.100453337413587","0.128836553372543"
"1 Strongly disagree","2005","Part Time","West Germany","358","0.100161889752007","0.0906216061939953","0.109702173310018"
"1 Strongly disagree","2005","Part Time","East Germany","68","0.0733694632447999","0.057281040000192","0.0894578864894078"
"1 Strongly disagree","2005","Not Working","West Germany","631","0.109199269532368","0.10113709704369","0.117261442021045"
"1 Strongly disagree","2005","Not Working","East Germany","212","0.107683556080579","0.094413077218364","0.120954034942795"
"2 on scale 1-7 ","2005","Full Time","West Germany","1361","0.2162871979476","0.20593669100899","0.226637704886211"
"2 on scale 1-7 ","2005","Full Time","East Germany","409","0.194820181636528","0.17717773441354","0.212462628859515"
"2 on scale 1-7 ","2005","Part Time","West Germany","653","0.164055935248577","0.152287670781395","0.17582419971576"
"2 on scale 1-7 ","2005","Part Time","East Germany","192","0.161150619946236","0.138464485990781","0.183836753901691"
"2 on scale 1-7 ","2005","Not Working","West Germany","915","0.163377283008166","0.153820480798004","0.172934085218329"
"2 on scale 1-7 ","2005","Not Working","East Germany","287","0.137590290526565","0.122843308042802","0.152337273010328"
"3 on scale 1-7 ","2005","Full Time","West Germany","1154","0.176978255986703","0.167383512834057","0.186572999139349"
"3 on scale 1-7 ","2005","Full Time","East Germany","343","0.182809277237488","0.165592326209907","0.200026228265069"
"3 on scale 1-7 ","2005","Part Time","West Germany","638","0.16393796105255","0.152173098600811","0.175702823504289"
"3 on scale 1-7 ","2005","Part Time","East Germany","156","0.167989697815817","0.144921791218035","0.191057604413598"
"3 on scale 1-7 ","2005","Not Working","West Germany","885","0.148494310016787","0.139302508872199","0.157686111161375"
"3 on scale 1-7 ","2005","Not Working","East Germany","327","0.16274952458308","0.146946507209058","0.178552541957102"
"4 on scale 1-7","2005","Full Time","West Germany","1114","0.196426324526391","0.186438280710289","0.206414368342493"
"4 on scale 1-7","2005","Full Time","East Germany","366","0.180809873896742","0.163666399597935","0.197953348195549"
"4 on scale 1-7","2005","Part Time","West Germany","755","0.193884465155107","0.181321331252267","0.206447599057947"
"4 on scale 1-7","2005","Part Time","East Germany","216","0.224664975390608","0.198912742239008","0.250417208542207"
"4 on scale 1-7","2005","Not Working","West Germany","1094","0.189426645632748","0.179297597549758","0.199555693715739"
"4 on scale 1-7","2005","Not Working","East Germany","409","0.192002471030591","0.175140401445677","0.208864540615506"
"5 on scale 1-7","2005","Full Time","West Germany","905","0.14934887625993","0.140388124158132","0.158309628361728"
"5 on scale 1-7","2005","Full Time","East Germany","352","0.188277616596214","0.170863617345029","0.205691615847398"
"5 on scale 1-7","2005","Part Time","West Germany","682","0.177533219533567","0.16539019606775","0.189676242999384"
"5 on scale 1-7","2005","Part Time","East Germany","196","0.190787291122059","0.166543051029853","0.215031531214266"
"5 on scale 1-7","2005","Not Working","West Germany","1011","0.175225155806302","0.165398225696582","0.185052085916022"
"5 on scale 1-7","2005","Not Working","East Germany","386","0.181620514190983","0.165115638051233","0.198125390330732"
"6 on scale 1-7","2005","Full Time","West Germany","520","0.0822276054479702","0.0753213273850232","0.0891338835109173"
"6 on scale 1-7","2005","Full Time","East Germany","188","0.0970651955902313","0.0838779110094712","0.110252480170991"
"6 on scale 1-7","2005","Part Time","West Germany","468","0.127225613213589","0.116636341075157","0.137814885352021"
"6 on scale 1-7","2005","Part Time","East Germany","120","0.109981056734184","0.0906764447374767","0.129285668730892"
"6 on scale 1-7","2005","Not Working","West Germany","718","0.121346437352863","0.112905818511688","0.129787056194039"
"6 on scale 1-7","2005","Not Working","East Germany","321","0.143284305489136","0.128285035421317","0.158283575556954"
"7 Strongly agree","2005","Full Time","West Germany","236","0.0454260355842779","0.0401909359203534","0.0506611352482024"
"7 Strongly agree","2005","Full Time","East Germany","75","0.0415729096497326","0.0326813045630524","0.0504645147364128"
"7 Strongly agree","2005","Part Time","West Germany","250","0.0732009160446038","0.0649238028826389","0.0814780292065687"
"7 Strongly agree","2005","Part Time","East Germany","61","0.072056895746296","0.0561017433565292","0.0880120481360629"
"7 Strongly agree","2005","Not Working","West Germany","495","0.0929308986507648","0.0854258728127954","0.100435924488734"
"7 Strongly agree","2005","Not Working","East Germany","154","0.0750693380990662","0.0637885787765401","0.0863500974215923"
"1 Strongly disagree","2006","Full Time","West Germany","","","",""
"1 Strongly disagree","2006","Full Time","East Germany","","","",""
"1 Strongly disagree","2006","Part Time","West Germany","","","",""
"1 Strongly disagree","2006","Part Time","East Germany","","","",""
"1 Strongly disagree","2006","Not Working","West Germany","","","",""
"1 Strongly disagree","2006","Not Working","East Germany","","","",""
"2 on scale 1-7 ","2006","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2006","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2006","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2006","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2006","Not Working","West Germany","","","",""
"2 on scale 1-7 ","2006","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2006","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2006","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2006","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2006","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2006","Not Working","West Germany","","","",""
"3 on scale 1-7 ","2006","Not Working","East Germany","","","",""
"4 on scale 1-7","2006","Full Time","West Germany","","","",""
"4 on scale 1-7","2006","Full Time","East Germany","","","",""
"4 on scale 1-7","2006","Part Time","West Germany","","","",""
"4 on scale 1-7","2006","Part Time","East Germany","","","",""
"4 on scale 1-7","2006","Not Working","West Germany","","","",""
"4 on scale 1-7","2006","Not Working","East Germany","","","",""
"5 on scale 1-7","2006","Full Time","West Germany","","","",""
"5 on scale 1-7","2006","Full Time","East Germany","","","",""
"5 on scale 1-7","2006","Part Time","West Germany","","","",""
"5 on scale 1-7","2006","Part Time","East Germany","","","",""
"5 on scale 1-7","2006","Not Working","West Germany","","","",""
"5 on scale 1-7","2006","Not Working","East Germany","","","",""
"6 on scale 1-7","2006","Full Time","West Germany","","","",""
"6 on scale 1-7","2006","Full Time","East Germany","","","",""
"6 on scale 1-7","2006","Part Time","West Germany","","","",""
"6 on scale 1-7","2006","Part Time","East Germany","","","",""
"6 on scale 1-7","2006","Not Working","West Germany","","","",""
"6 on scale 1-7","2006","Not Working","East Germany","","","",""
"7 Strongly agree","2006","Full Time","West Germany","","","",""
"7 Strongly agree","2006","Full Time","East Germany","","","",""
"7 Strongly agree","2006","Part Time","West Germany","","","",""
"7 Strongly agree","2006","Part Time","East Germany","","","",""
"7 Strongly agree","2006","Not Working","West Germany","","","",""
"7 Strongly agree","2006","Not Working","East Germany","","","",""
"1 Strongly disagree","2007","Full Time","West Germany","","","",""
"1 Strongly disagree","2007","Full Time","East Germany","","","",""
"1 Strongly disagree","2007","Part Time","West Germany","","","",""
"1 Strongly disagree","2007","Part Time","East Germany","","","",""
"1 Strongly disagree","2007","Not Working","West Germany","","","",""
"1 Strongly disagree","2007","Not Working","East Germany","","","",""
"2 on scale 1-7 ","2007","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2007","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2007","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2007","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2007","Not Working","West Germany","","","",""
"2 on scale 1-7 ","2007","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2007","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2007","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2007","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2007","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2007","Not Working","West Germany","","","",""
"3 on scale 1-7 ","2007","Not Working","East Germany","","","",""
"4 on scale 1-7","2007","Full Time","West Germany","","","",""
"4 on scale 1-7","2007","Full Time","East Germany","","","",""
"4 on scale 1-7","2007","Part Time","West Germany","","","",""
"4 on scale 1-7","2007","Part Time","East Germany","","","",""
