"plh0221","year","e11103","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Full Time","991","0.130082888564621","0.122717893760017","0.137447883369225","1"
"1 Strongly disagree","2005","Part Time","426","0.095812415666695","0.0874970696674195","0.104127761665971","1"
"1 Strongly disagree","2005","Not Working","843","0.108880445510216","0.10198766342419","0.115773227596241","1"
"2 on scale 1-7 ","2005","Full Time","1770","0.212579726168718","0.203622209193993","0.221537243143443","2"
"2 on scale 1-7 ","2005","Not Working","1202","0.157953096363593","0.149882905045162","0.166023287682023","2"
"2 on scale 1-7 ","2005","Part Time","845","0.163584287276947","0.153134148818323","0.17403442573557","2"
"3 on scale 1-7 ","2005","Full Time","1497","0.17798530542553","0.16961087484896","0.186359736002099","3"
"3 on scale 1-7 ","2005","Part Time","794","0.164595718723271","0.154119663579167","0.175071773867374","3"
"3 on scale 1-7 ","2005","Not Working","1212","0.151492835126731","0.143559141587163","0.159426528666299","3"
"4 on scale 1-7","2005","Full Time","1480","0.193729277616995","0.185076381368131","0.20238217386586","4"
"4 on scale 1-7","2005","Not Working","1503","0.189968459794741","0.181287987954911","0.198648931634572","4"
"4 on scale 1-7","2005","Part Time","971","0.198881363497478","0.187604570146132","0.210158156848825","4"
"5 on scale 1-7","2005","Full Time","1257","0.156072083812055","0.148126263987433","0.164017903636676","5"
"5 on scale 1-7","2005","Part Time","878","0.179684881343053","0.16883846460727","0.190531298078835","5"
"5 on scale 1-7","2005","Not Working","1397","0.176570392850219","0.168132698333217","0.185008087367221","5"
"6 on scale 1-7","2005","Not Working","1039","0.125960976696298","0.118618627449861","0.133303325942734","6"
"6 on scale 1-7","2005","Part Time","588","0.124426137343059","0.115101276399998","0.13375099828612","6"
"6 on scale 1-7","2005","Full Time","708","0.084790138867702","0.0786911696603842","0.0908891080750197","6"
"7 Strongly agree","2005","Not Working","649","0.0891737936582034","0.0828672995061236","0.0954802878102832","7"
"7 Strongly agree","2005","Full Time","311","0.0447605795443793","0.0402334034183327","0.0492877556704258","7"
"7 Strongly agree","2005","Part Time","311","0.0730151961494975","0.0656652679643532","0.0803651243346419","7"
"1 Strongly disagree","2006","Full Time","","","","","1"
"1 Strongly disagree","2006","Part Time","","","","","1"
"1 Strongly disagree","2006","Not Working","","","","","1"
"2 on scale 1-7 ","2006","Not Working","","","","","2"
"2 on scale 1-7 ","2006","Full Time","","","","","2"
"2 on scale 1-7 ","2006","Part Time","","","","","2"
"3 on scale 1-7 ","2006","Full Time","","","","","3"
"3 on scale 1-7 ","2006","Part Time","","","","","3"
"3 on scale 1-7 ","2006","Not Working","","","","","3"
"4 on scale 1-7","2006","Not Working","","","","","4"
"4 on scale 1-7","2006","Full Time","","","","","4"
"4 on scale 1-7","2006","Part Time","","","","","4"
"5 on scale 1-7","2006","Not Working","","","","","5"
"5 on scale 1-7","2006","Full Time","","","","","5"
