"plh0221","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","1-pers.-HH","in school","1","","","","1"
"1 Strongly disagree","2005","1-pers.-HH","inadequately","3","","","","1"
"1 Strongly disagree","2005","1-pers.-HH","general elemantary","47","0.101763043712059","0.0732200212237793","0.130306066200338","1"
"1 Strongly disagree","2005","1-pers.-HH","middle vocational","219","0.138900705188296","0.121610904003058","0.156190506373533","1"
"1 Strongly disagree","2005","1-pers.-HH","vocational + Abi","11","","","","1"
"1 Strongly disagree","2005","1-pers.-HH","higher vocational","22","","","","1"
"1 Strongly disagree","2005","1-pers.-HH","higher education","78","0.133783517683535","0.105588744536524","0.161978290830547","1"
"1 Strongly disagree","2005","(Married) couple without C. ","in school","1","","","","1"
"1 Strongly disagree","2005","(Married) couple without C. ","inadequately","6","","","","1"
"1 Strongly disagree","2005","(Married) couple without C. ","general elemantary","63","0.0836620596646415","0.0630027571033234","0.10432136222596","1"
"1 Strongly disagree","2005","(Married) couple without C. ","middle vocational","402","0.112096755946898","0.101857708560298","0.122335803333497","1"
"1 Strongly disagree","2005","(Married) couple without C. ","vocational + Abi","29","","","","1"
"1 Strongly disagree","2005","(Married) couple without C. ","higher vocational","72","0.104850477066627","0.0793854763391618","0.130315477794092","1"
"1 Strongly disagree","2005","(Married) couple without C. ","higher education","167","0.111041795443229","0.0959050327994969","0.126178558086962","1"
"1 Strongly disagree","2005","Single parent ","in school","14","","","","1"
"1 Strongly disagree","2005","Single parent ","inadequately","4","","","","1"
"1 Strongly disagree","2005","Single parent ","general elemantary","25","","","","1"
"1 Strongly disagree","2005","Single parent ","middle vocational","60","0.0950842794992283","0.0701583879356988","0.120010171062758","1"
"1 Strongly disagree","2005","Single parent ","vocational + Abi","3","","","","1"
"1 Strongly disagree","2005","Single parent ","higher vocational","4","","","","1"
"1 Strongly disagree","2005","Single parent ","higher education","10","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","in school","","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","inadequately","5","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","general elemantary","25","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","middle vocational","211","0.124775757177951","0.109655651274035","0.139895863081866","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","vocational + Abi","28","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","higher vocational","54","0.143232301344532","0.109282404090574","0.177182198598491","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","higher education","87","0.10283209173124","0.0821807259370662","0.123483457525413","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","in school","24","","","","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","inadequately","7","","","","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","general elemantary","37","0.080392764744441","0.0546333567062315","0.106152172782651","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","middle vocational","174","0.103009314449623","0.088856316383608","0.117162312515639","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","vocational + Abi","16","","","","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","higher vocational","25","","","","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","higher education","51","0.0736221401661196","0.0532293749673764","0.0940149053648628","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","in school","17","","","","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","inadequately","5","","","","1"
