"plh0221","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","in school","Male","36","0.142145861552789","0.103273486209749","0.181018236895828","1"
"1 Strongly disagree","2005","in school","Female","22","","","","1"
"1 Strongly disagree","2005","inadequately","Male","18","","","","1"
"1 Strongly disagree","2005","inadequately","Female","18","","","","1"
"1 Strongly disagree","2005","general elemantary","Male","90","0.113524568687384","0.0912475204997418","0.135801616875026","1"
"1 Strongly disagree","2005","general elemantary","Female","147","0.0916837654469909","0.0776355440641076","0.105731986829874","1"
"1 Strongly disagree","2005","middle vocational","Male","699","0.147439394147778","0.137486940112249","0.157391848183306","1"
"1 Strongly disagree","2005","middle vocational","Female","469","0.0926789211142936","0.0849186893589994","0.100439152869588","1"
"1 Strongly disagree","2005","vocational + Abi","Male","60","0.124212430254191","0.0942343697020871","0.154190490806295","1"
"1 Strongly disagree","2005","vocational + Abi","Female","34","0.0611496819779635","0.0429660574839742","0.0793333064719529","1"
"1 Strongly disagree","2005","higher vocational","Male","130","0.153086476599837","0.1293771522648","0.176795800934874","1"
"1 Strongly disagree","2005","higher vocational","Female","67","0.091949388759685","0.0699545502498025","0.113944227269567","1"
"1 Strongly disagree","2005","higher education","Male","291","0.135777432016808","0.121793180611912","0.149761683421704","1"
"1 Strongly disagree","2005","higher education","Female","148","0.0815847897585901","0.0691415769313886","0.0940280025857917","1"
"2 on scale 1-7 ","2005","general elemantary","Female","206","0.132109085497014","0.1156253552901","0.148592815703928","2"
"2 on scale 1-7 ","2005","middle vocational","Male","995","0.197636468159343","0.186458061266808","0.208814875051878","2"
"2 on scale 1-7 ","2005","middle vocational","Female","759","0.148086615989031","0.138581458181704","0.157591773796358","2"
"2 on scale 1-7 ","2005","vocational + Abi","Male","100","0.194573461759828","0.158592200306293","0.230554723213363","2"
"2 on scale 1-7 ","2005","higher vocational","Male","190","0.23040750990648","0.202680058310898","0.258134961502063","2"
"2 on scale 1-7 ","2005","higher vocational","Female","99","0.126780143402106","0.101453435152489","0.152106851651723","2"
"2 on scale 1-7 ","2005","higher education","Male","595","0.239716661269746","0.222288584154806","0.257144738384686","2"
"2 on scale 1-7 ","2005","higher education","Female","385","0.205038007448787","0.186685358173594","0.223390656723981","2"
"2 on scale 1-7 ","2005","in school","Male","60","0.175565491079221","0.13321437079215","0.217916611366292","2"
"2 on scale 1-7 ","2005","in school","Female","58","0.163040321730886","0.123775067637819","0.202305575823954","2"
"2 on scale 1-7 ","2005","inadequately","Male","19","","","","2"
"2 on scale 1-7 ","2005","inadequately","Female","12","","","","2"
"2 on scale 1-7 ","2005","general elemantary","Male","144","0.172594345841833","0.146057342051656","0.199131349632009","2"
"2 on scale 1-7 ","2005","vocational + Abi","Female","138","0.207405945112508","0.176636392637466","0.23817549758755","2"
"3 on scale 1-7 ","2005","general elemantary","Male","138","0.148216195766784","0.123264970202554","0.173167421331014","3"
"3 on scale 1-7 ","2005","general elemantary","Female","237","0.154421357313346","0.136830489346097","0.172012225280595","3"
"3 on scale 1-7 ","2005","middle vocational","Male","850","0.16919519076234","0.158670622503958","0.179719759020723","3"
"3 on scale 1-7 ","2005","in school","Male","62","0.234229498396933","0.187084312266802","0.281374684527064","3"
"3 on scale 1-7 ","2005","in school","Female","66","0.199721540803699","0.157226167362628","0.242216914244771","3"
"3 on scale 1-7 ","2005","inadequately","Male","13","","","","3"
"3 on scale 1-7 ","2005","inadequately","Female","28","","","","3"
"3 on scale 1-7 ","2005","middle vocational","Female","815","0.149830360265266","0.140279193802078","0.159381526728455","3"
"3 on scale 1-7 ","2005","vocational + Abi","Male","105","0.208654932006435","0.171721565827827","0.245588298185043","3"
"3 on scale 1-7 ","2005","vocational + Abi","Female","108","0.144451219970703","0.117772304608072","0.171130135333333","3"
"3 on scale 1-7 ","2005","higher vocational","Male","158","0.19156440994362","0.165651788208523","0.217477031678717","3"
"3 on scale 1-7 ","2005","higher vocational","Female","104","0.151268781119553","0.123994640887654","0.178542921351453","3"
"3 on scale 1-7 ","2005","higher education","Male","428","0.180088078347785","0.164401121253763","0.195775035441807","3"
"3 on scale 1-7 ","2005","higher education","Female","339","0.162948486345388","0.146160072957952","0.179736899732823","3"
"4 on scale 1-7","2005","middle vocational","Male","872","0.19105124165014","0.180015634811389","0.202086848488891","4"
"4 on scale 1-7","2005","general elemantary","Female","325","0.199813737008648","0.180348271217575","0.219279202799721","4"
"4 on scale 1-7","2005","higher education","Female","378","0.202426648414909","0.184161317032966","0.220691979796853","4"
"4 on scale 1-7","2005","middle vocational","Female","1066","0.187161943165479","0.176724010434128","0.19759987589683","4"
"4 on scale 1-7","2005","vocational + Abi","Male","97","0.271943270624271","0.231500268801789","0.312386272446753","4"
"4 on scale 1-7","2005","in school","Male","67","0.181693268749283","0.138769808510435","0.224616728988131","4"
"4 on scale 1-7","2005","in school","Female","58","0.159273354207369","0.120377115963735","0.198169592451003","4"
"4 on scale 1-7","2005","vocational + Abi","Female","137","0.212015765213334","0.180996749254053","0.243034781172615","4"
"4 on scale 1-7","2005","higher vocational","Male","170","0.189087844385811","0.163303865266324","0.214871823505298","4"
"4 on scale 1-7","2005","higher vocational","Female","147","0.227855954514932","0.19592803048928","0.259783878540584","4"
"4 on scale 1-7","2005","higher education","Male","373","0.161046395413738","0.146040666282991","0.176052124544485","4"
"4 on scale 1-7","2005","inadequately","Male","15","","","","4"
"4 on scale 1-7","2005","inadequately","Female","22","","","","4"
"4 on scale 1-7","2005","general elemantary","Male","175","0.234281544836674","0.20453866894239","0.264024420730958","4"
"5 on scale 1-7","2005","higher vocational","Male","141","0.144832951982452","0.121659517715738","0.168006386249165","5"
"5 on scale 1-7","2005","higher vocational","Female","116","0.202272976077109","0.171696501442397","0.232849450711821","5"
"5 on scale 1-7","2005","higher education","Male","344","0.163982650543472","0.148867265238687","0.179098035848257","5"
"5 on scale 1-7","2005","higher education","Female","313","0.163734904881443","0.146913935622494","0.180555874140393","5"
"5 on scale 1-7","2005","in school","Male","47","0.126704081129024","0.0896749722026502","0.163733190055397","5"
"5 on scale 1-7","2005","in school","Female","67","0.197751148363853","0.155413893833415","0.24008840289429","5"
"5 on scale 1-7","2005","inadequately","Male","5","","","","5"
