"plh0221","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Not Employed","(0) in school","53","0.0934661008040848","0.0691613384690192","0.11777086313915"
"1 Strongly disagree","2005","Not Employed","(1a) inadequately completed","26","","",""
"1 Strongly disagree","2005","Not Employed","(1b) general elementary school","112","0.101755438336629","0.0843725820368273","0.11913829463643"
"1 Strongly disagree","2005","Not Employed","(1c) basic vocational qualification","342","0.123164357302446","0.110987762453179","0.135340952151713"
"1 Strongly disagree","2005","Not Employed","(2b) intermediate general qualification","21","","",""
"1 Strongly disagree","2005","Not Employed","(2a) intermediate vocational","108","0.0949931249434185","0.077935357592889","0.112050892293948"
"1 Strongly disagree","2005","Not Employed","(2c_gen) general maturity certificate","19","","",""
"1 Strongly disagree","2005","Not Employed","(2c_voc) vocational maturity certificate","37","0.100356288727812","0.0699851036069723","0.130727473848651"
"1 Strongly disagree","2005","Not Employed","(3a) lower tertiary education","56","0.12150093993304","0.0917419583298364","0.151259921536244"
"1 Strongly disagree","2005","Not Employed","(3b) higher tertiary education","58","0.0979995474130555","0.0727825789536244","0.123216515872487"
"1 Strongly disagree","2005","Employed","(0) in school","5","","",""
"1 Strongly disagree","2005","Employed","(1a) inadequately completed","11","","",""
"1 Strongly disagree","2005","Employed","(1b) general elementary school","74","0.094021179773138","0.0723539408321486","0.115688418714127"
"1 Strongly disagree","2005","Employed","(1c) basic vocational qualification","384","0.144760110396365","0.131956199186212","0.157564021606519"
"1 Strongly disagree","2005","Employed","(2b) intermediate general qualification","37","0.0989659662740943","0.0685388522946376","0.129393080253551"
"1 Strongly disagree","2005","Employed","(2a) intermediate vocational","406","0.112783970463916","0.102530205057578","0.123037735870255"
"1 Strongly disagree","2005","Employed","(2c_gen) general maturity certificate","43","0.0715838700305164","0.0484731717225311","0.0946945683385017"
"1 Strongly disagree","2005","Employed","(2c_voc) vocational maturity certificate","107","0.0976794691197657","0.0804230800673741","0.114935858172157"
"1 Strongly disagree","2005","Employed","(3a) lower tertiary education","132","0.124186241049538","0.105440622025341","0.142931860073736"
"1 Strongly disagree","2005","Employed","(3b) higher tertiary education","193","0.105878291109694","0.0923190079982692","0.119437574221119"
"2 on scale 1-7 ","2005","Not Employed","(0) in school","96","0.17122509151896","0.139771206695468","0.202678976342453"
"2 on scale 1-7 ","2005","Not Employed","(1a) inadequately completed","19","","",""
"2 on scale 1-7 ","2005","Not Employed","(1b) general elementary school","162","0.147551016267158","0.127159462058587","0.167942570475728"
"2 on scale 1-7 ","2005","Not Employed","(1c) basic vocational qualification","407","0.158791753590629","0.145249530340861","0.172333976840398"
"2 on scale 1-7 ","2005","Not Employed","(2b) intermediate general qualification","19","","",""
"2 on scale 1-7 ","2005","Not Employed","(2a) intermediate vocational","167","0.154670479825184","0.133634299044713","0.175706660605655"
"2 on scale 1-7 ","2005","Not Employed","(2c_gen) general maturity certificate","59","0.167129862353145","0.126123598275379","0.208136126430911"
"2 on scale 1-7 ","2005","Not Employed","(2c_voc) vocational maturity certificate","60","0.167385232286928","0.129651063045369","0.205119401528487"
"2 on scale 1-7 ","2005","Not Employed","(3a) lower tertiary education","76","0.157629175420049","0.124437623748415","0.190820727091684"
