"plh0221","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","1-pers.-HH","Urban Area","269","0.129458166413991","0.115024227329588","0.143892105498394"
"1 Strongly disagree","2005","1-pers.-HH","Rural Area","113","0.118894960668618","0.0974859598187477","0.140303961518488"
"1 Strongly disagree","2005","(Married) couple without C. ","Urban Area","512","0.107931356194944","0.0991071785944165","0.116755533795471"
"1 Strongly disagree","2005","(Married) couple without C. ","Rural Area","232","0.103118728914819","0.0905612126822394","0.115676245147399"
"1 Strongly disagree","2005","Single parent ","Urban Area","92","0.129631261817648","0.104993258963783","0.154269264671513"
"1 Strongly disagree","2005","Single parent ","Rural Area","35","0.0677828784667228","0.0428349592623762","0.0927307976710694"
"1 Strongly disagree","2005","Couple + C. LE 16 ","Urban Area","278","0.116119963992382","0.103668368042526","0.128571559942239"
"1 Strongly disagree","2005","Couple + C. LE 16 ","Rural Area","133","0.125126595823323","0.106103007073001","0.144150184573645"
"1 Strongly disagree","2005","Couple + C. GT 16 ","Urban Area","223","0.0964426214916391","0.0843442370547084","0.10854100592857"
"1 Strongly disagree","2005","Couple + C. GT 16 ","Rural Area","120","0.102210176207631","0.0860988009254121","0.118321551489849"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","Urban Area","133","0.139970218242176","0.119577728028339","0.160362708456013"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","Rural Area","47","0.100359401332956","0.0761136504209139","0.124605152244997"
"2 on scale 1-7 ","2005","1-pers.-HH","Urban Area","437","0.202410865129017","0.185135316652639","0.219686413605395"
"2 on scale 1-7 ","2005","1-pers.-HH","Rural Area","161","0.182142120226485","0.156612465100635","0.207671775352335"
"2 on scale 1-7 ","2005","(Married) couple without C. ","Urban Area","831","0.176462949255192","0.165621942269267","0.187303956241116"
"2 on scale 1-7 ","2005","(Married) couple without C. ","Rural Area","368","0.155235432222813","0.140282348406077","0.17018851603955"
"2 on scale 1-7 ","2005","Single parent ","Urban Area","113","0.158287208915355","0.131513788402156","0.185060629428553"
"2 on scale 1-7 ","2005","Single parent ","Rural Area","54","0.167229199667095","0.130192303188964","0.204266096145225"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","Urban Area","516","0.192115708532863","0.176803743409058","0.207427673656668"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","Rural Area","226","0.187757140025017","0.165303528277993","0.210210751772041"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","Urban Area","441","0.175602797102329","0.160009104161546","0.191196490043111"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","Rural Area","251","0.167168937797973","0.147323784644793","0.187014090951152"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","Urban Area","232","0.20024484070077","0.176723888990801","0.223765792410738"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","Rural Area","98","0.159028181063427","0.129519496336212","0.188536865790641"
"3 on scale 1-7 ","2005","1-pers.-HH","Urban Area","330","0.159892860338298","0.144134639115363","0.175651081561233"
"3 on scale 1-7 ","2005","1-pers.-HH","Rural Area","135","0.14998311149274","0.126365510025264","0.173600712960217"
"3 on scale 1-7 ","2005","(Married) couple without C. ","Urban Area","776","0.151658800555811","0.14145832606504","0.161859275046582"
"3 on scale 1-7 ","2005","(Married) couple without C. ","Rural Area","367","0.159054574336768","0.143952921465042","0.174156227208493"
"3 on scale 1-7 ","2005","Single parent ","Urban Area","123","0.165482436654116","0.138224518741353","0.192740354566878"
"3 on scale 1-7 ","2005","Single parent ","Rural Area","72","0.169665881958764","0.132414748770032","0.206917015147496"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","Urban Area","459","0.180347015883285","0.165403788551579","0.195290243214991"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","Rural Area","205","0.180422046078295","0.158312238514584","0.202531853642006"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","Urban Area","416","0.181846933795018","0.166038629714498","0.197655237875538"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","Rural Area","236","0.1663463415645","0.146540301044978","0.186152382084021"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","Urban Area","196","0.177543491999681","0.155083761181965","0.200003222817397"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","Rural Area","105","0.173976700908388","0.143387806561941","0.204565595254835"
"4 on scale 1-7","2005","1-pers.-HH","Urban Area","389","0.192501476597428","0.17554977806138","0.209453175133476"
"4 on scale 1-7","2005","1-pers.-HH","Rural Area","181","0.223221893260156","0.195678482744728","0.250765303775583"
"4 on scale 1-7","2005","(Married) couple without C. ","Urban Area","902","0.193416672520595","0.182184264775095","0.204649080266096"
"4 on scale 1-7","2005","(Married) couple without C. ","Rural Area","399","0.167693891551662","0.152267382520006","0.183120400583318"
"4 on scale 1-7","2005","Single parent ","Urban Area","145","0.222316224192052","0.191817190241984","0.252815258142121"
"4 on scale 1-7","2005","Single parent ","Rural Area","84","0.243665409088673","0.201059512439033","0.286271305738314"
"4 on scale 1-7","2005","Couple + C. LE 16 ","Urban Area","468","0.182691432611293","0.167672916411259","0.197709948811328"
"4 on scale 1-7","2005","Couple + C. LE 16 ","Rural Area","221","0.191231418967403","0.16861953300561","0.213843304929196"
"4 on scale 1-7","2005","Couple + C. GT 16 ","Urban Area","440","0.198956379244152","0.182594920327783","0.215317838160522"
"4 on scale 1-7","2005","Couple + C. GT 16 ","Rural Area","281","0.222273072670125","0.200159689025377","0.244386456314874"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","Urban Area","189","0.149070416911297","0.128137090681112","0.170003743141482"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","Rural Area","130","0.200736498444993","0.168415836410705","0.233057160479282"
"5 on scale 1-7","2005","1-pers.-HH","Urban Area","331","0.163723085037982","0.147813628909052","0.179632541166913"
"5 on scale 1-7","2005","1-pers.-HH","Rural Area","130","0.151306046373046","0.127602980209529","0.175009112536563"
"5 on scale 1-7","2005","(Married) couple without C. ","Urban Area","834","0.171663720367356","0.160940039328698","0.182387401406014"
"5 on scale 1-7","2005","(Married) couple without C. ","Rural Area","419","0.194807193577097","0.178453346468855","0.211161040685339"
"5 on scale 1-7","2005","Single parent ","Urban Area","123","0.166628147845994","0.139294815469736","0.193961480222252"
"5 on scale 1-7","2005","Single parent ","Rural Area","63","0.140648900485149","0.106144913866135","0.175152887104163"
"5 on scale 1-7","2005","Couple + C. LE 16 ","Urban Area","414","0.171421765150036","0.156773889217543","0.186069641082529"
"5 on scale 1-7","2005","Couple + C. LE 16 ","Rural Area","204","0.168083247161191","0.146582815623687","0.189583678698696"
"5 on scale 1-7","2005","Couple + C. GT 16 ","Urban Area","404","0.180481503861424","0.164719525056645","0.196243482666202"
"5 on scale 1-7","2005","Couple + C. GT 16 ","Rural Area","245","0.180936148903573","0.160461344728591","0.201410953078555"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","Urban Area","172","0.139971989453828","0.119579391214113","0.160364587693542"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","Rural Area","107","0.153961399292266","0.124839271779439","0.183083526805092"
"6 on scale 1-7","2005","1-pers.-HH","Urban Area","198","0.0918691751673831","0.0794502378055176","0.104288112529249"
"6 on scale 1-7","2005","1-pers.-HH","Rural Area","94","0.0935624823958028","0.0742996281983437","0.112825336593262"
"6 on scale 1-7","2005","(Married) couple without C. ","Urban Area","565","0.118463465555099","0.109273504712924","0.127653426397274"
"6 on scale 1-7","2005","(Married) couple without C. ","Rural Area","306","0.133031613777501","0.119008432262526","0.147054795292475"
"6 on scale 1-7","2005","Single parent ","Urban Area","64","0.0807497743251169","0.0607655858789495","0.100733962771284"
"6 on scale 1-7","2005","Single parent ","Rural Area","57","0.153246245566823","0.117495156611252","0.188997334522395"
"6 on scale 1-7","2005","Couple + C. LE 16 ","Urban Area","292","0.115166711669734","0.102759644863234","0.127573778476235"
"6 on scale 1-7","2005","Couple + C. LE 16 ","Rural Area","125","0.100195175660417","0.0829311293964092","0.117459221924425"
"6 on scale 1-7","2005","Couple + C. GT 16 ","Urban Area","237","0.107404148754382","0.0947144015825374","0.120093895926226"
"6 on scale 1-7","2005","Couple + C. GT 16 ","Rural Area","151","0.101146751089524","0.0851099194059299","0.117183582773119"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","Urban Area","109","0.11226186536025","0.0937071514415813","0.130816579278918"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","Rural Area","68","0.116189761832216","0.0903323215693564","0.142047202095076"
"7 Strongly agree","2005","1-pers.-HH","Urban Area","124","0.060144371315901","0.0499219591520913","0.0703667834797107"
"7 Strongly agree","2005","1-pers.-HH","Rural Area","64","0.0808893855831514","0.0628537898445374","0.0989249813217655"
"7 Strongly agree","2005","(Married) couple without C. ","Urban Area","330","0.0804030355510035","0.0726702445309059","0.0881358265711011"
"7 Strongly agree","2005","(Married) couple without C. ","Rural Area","162","0.0870585656193403","0.0754174471767083","0.0986996840619723"
"7 Strongly agree","2005","Single parent ","Urban Area","54","0.0769049462497182","0.0573615816823376","0.0964483108170988"
"7 Strongly agree","2005","Single parent ","Rural Area","25","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","Urban Area","116","0.0421374021604059","0.0343290319262955","0.0499457723945164"
"7 Strongly agree","2005","Couple + C. LE 16 ","Rural Area","48","0.0471843762843531","0.0349931169085376","0.0593756356601687"
"7 Strongly agree","2005","Couple + C. GT 16 ","Urban Area","126","0.0592656157510565","0.0495884112632109","0.068942820238902"
"7 Strongly agree","2005","Couple + C. GT 16 ","Rural Area","74","0.0599185717666742","0.0472955983092468","0.0725415452241016"
"7 Strongly agree","2005","Couple + C. LE and GT 16","Urban Area","81","0.0809371773319992","0.0649068524590305","0.096967502204968"
"7 Strongly agree","2005","Couple + C. LE and GT 16","Rural Area","35","0.0957480571257544","0.0720052647032383","0.119490849548271"
"1 Strongly disagree","2006","1-pers.-HH","Urban Area","","","",""
"1 Strongly disagree","2006","1-pers.-HH","Rural Area","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","Urban Area","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","Rural Area","","","",""
"1 Strongly disagree","2006","Single parent ","Urban Area","","","",""
"1 Strongly disagree","2006","Single parent ","Rural Area","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","Urban Area","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","Rural Area","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","Urban Area","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","Rural Area","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","Urban Area","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","Rural Area","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","Urban Area","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","Rural Area","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","Urban Area","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","Rural Area","","","",""
"2 on scale 1-7 ","2006","Single parent ","Urban Area","","","",""
"2 on scale 1-7 ","2006","Single parent ","Rural Area","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","Urban Area","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","Rural Area","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","Urban Area","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","Rural Area","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","Urban Area","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","Rural Area","","","",""
"3 on scale 1-7 ","2006","Single parent ","Urban Area","","","",""
"3 on scale 1-7 ","2006","Single parent ","Rural Area","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","Urban Area","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","Rural Area","","","",""
"4 on scale 1-7","2006","1-pers.-HH","Urban Area","","","",""
"4 on scale 1-7","2006","1-pers.-HH","Rural Area","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","Urban Area","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","Rural Area","","","",""
"4 on scale 1-7","2006","Single parent ","Urban Area","","","",""
"4 on scale 1-7","2006","Single parent ","Rural Area","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","Urban Area","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","Rural Area","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","Urban Area","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","Rural Area","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","Urban Area","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","Rural Area","","","",""
"5 on scale 1-7","2006","1-pers.-HH","Urban Area","","","",""
"5 on scale 1-7","2006","1-pers.-HH","Rural Area","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","Urban Area","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","Rural Area","","","",""
"5 on scale 1-7","2006","Single parent ","Urban Area","","","",""
"5 on scale 1-7","2006","Single parent ","Rural Area","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","Urban Area","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","Rural Area","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","Urban Area","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","Rural Area","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","Urban Area","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","Rural Area","","","",""
"6 on scale 1-7","2006","1-pers.-HH","Urban Area","","","",""
"6 on scale 1-7","2006","1-pers.-HH","Rural Area","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","Urban Area","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","Rural Area","","","",""
"6 on scale 1-7","2006","Single parent ","Urban Area","","","",""
"6 on scale 1-7","2006","Single parent ","Rural Area","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","Urban Area","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","Rural Area","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","Urban Area","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","Rural Area","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","Urban Area","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","Rural Area","","","",""
