"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","Rural Area","Female","7.61","8","3802","5","7","9","10","10","7.55","7.67","0","10","8","8"
"2006","Rural Area","Male","7.57","8","3478","5","7","9","10","10","7.5","7.64","0","10","8","8"
"2006","Urban Area","Female","7.53","8","7563","5","6","9","10","10","7.48","7.58","0","10","8","8"
"2006","Urban Area","Male","7.53","8","6857","5","7","9","10","10","7.48","7.58","0","10","8","8"
"2007","Rural Area","Female","7.58","8","3554","5","7","9","10","10","7.52","7.64","0","10","8","8"
"2007","Rural Area","Male","7.49","8","3298","4","7","9","10","10","7.42","7.56","0","10","8","8"
"2007","Urban Area","Female","7.52","8","7059","5","6","9","10","10","7.47","7.57","0","10","8","8"
"2007","Urban Area","Male","7.54","8","6354","5","7","9","10","10","7.49","7.59","0","10","8","8"
"2008","Rural Area","Female","7.73","8","3388","5","7","9","10","10","7.66","7.8","0","10","8","8"
"2008","Rural Area","Male","7.62","8","3139","5","7","9","10","10","7.55","7.69","0","10","8","8"
"2008","Urban Area","Female","7.64","8","6707","5","7","9","10","10","7.59","7.69","0","10","8","8"
"2008","Urban Area","Male","7.61","8","6040","5","7","9","10","10","7.56","7.66","0","10","8","8"
"2009","Rural Area","Female","7.7","8","3212","5","7","9","10","10","7.63","7.77","0","10","8","8"
"2009","Rural Area","Male","7.48","8","3005","5","6","9","10","10","7.41","7.55","0","10","8","8"
"2009","Urban Area","Female","7.72","8","6208","5","7","9","10","10","7.67","7.77","0","10","8","8"
"2009","Urban Area","Male","7.59","8","5569","5","7","9","10","10","7.54","7.64","0","10","8","8"
"2010","Rural Area","Female","7.78","8","4419","5","7","9","10","10","7.72","7.84","0","10","8","8"
"2010","Rural Area","Male","7.67","8","3764","5","7","9","10","10","7.61","7.73","0","10","8","8"
"2010","Urban Area","Female","7.68","8","8613","5","7","9","10","10","7.64","7.72","0","10","8","8"
"2010","Urban Area","Male","7.67","8","7113","5","7","9","10","10","7.63","7.71","0","10","8","8"
"2011","Rural Area","Female","7.76","8","4929","5","7","9","10","10","7.71","7.81","0","10","8","8"
"2011","Rural Area","Male","7.83","8","4117","5","7","9","10","10","7.77","7.89","0","10","8","8"
"2011","Urban Area","Female","7.76","8","9157","5","7","9","10","10","7.72","7.8","0","10","8","8"
"2011","Urban Area","Male","7.75","8","7447","5","7","9","10","10","7.71","7.79","0","10","8","8"
"2012","Rural Area","Female","7.83","8","5080","5","7","9","10","10","7.78","7.88","0","10","8","8"
"2012","Rural Area","Male","7.87","8","4306","5","7","9","10","10","7.81","7.93","0","10","8","8"
"2012","Urban Area","Female","7.83","8","9245","5","7","9","10","10","7.79","7.87","0","10","8","8"
"2012","Urban Area","Male","7.87","8","7557","5","7","9","10","10","7.83","7.91","0","10","8","8"
"2013","Rural Area","Female","7.81","8","4915","5","7","9","10","10","7.76","7.86","0","10","8","8"
"2013","Rural Area","Male","7.85","8","4155","5","7","9","10","10","7.79","7.91","0","10","8","9"
"2013","Urban Area","Female","7.81","8","8968","5","7","9","10","10","7.77","7.85","0","10","8","8"
"2013","Urban Area","Male","7.83","8","7295","5","7","9","10","10","7.79","7.87","0","10","8","8"
"2014","Rural Area","Female","7.82","8","4948","5","7","9","10","10","7.77","7.87","0","10","8","8"
"2014","Rural Area","Male","7.84","8","4260","5","7","9","10","10","7.79","7.89","0","10","8","8"
"2014","Urban Area","Female","7.84","8","9618","5","7","9","10","10","7.8","7.88","0","10","8","8"
"2014","Urban Area","Male","7.85","8","8068","5","7","9","10","10","7.81","7.89","0","10","8","8"
"2015","Rural Area","Female","7.72","8","4656","5","7","9","10","10","7.67","7.77","0","10","8","8"
"2015","Rural Area","Male","7.78","8","3974","5","7","9","10","10","7.72","7.84","0","10","8","8"
"2015","Urban Area","Female","7.81","8","8846","5","7","9","10","10","7.77","7.85","0","10","8","8"
"2015","Urban Area","Male","7.84","8","7402","5","7","9","10","10","7.8","7.88","0","10","8","8"
"2016","Rural Area","Female","7.79","8","4455","5","7","9","10","10","7.74","7.84","0","10","8","8"
"2016","Rural Area","Male","7.89","8","3827","5","7","9","10","10","7.83","7.95","0","10","8","8"
"2016","Urban Area","Female","7.86","8","8584","5","7","9","10","10","7.82","7.9","0","10","8","8"
"2016","Urban Area","Male","7.83","8","7150","5","7","9","10","10","7.79","7.87","0","10","8","8"
"2017","Rural Area","Female","7.79","8","4964","5","7","9","10","10","7.74","7.84","0","10","8","8"
"2017","Rural Area","Male","7.86","8","4349","5","7","9","10","10","7.81","7.91","0","10","8","8"
"2017","Urban Area","Female","7.85","8","9201","5","7","9","10","10","7.81","7.89","0","10","8","8"
"2017","Urban Area","Male","7.84","8","7771","5","7","9","10","10","7.8","7.88","0","10","8","8"
"2018","Rural Area","Female","7.76","8","4791","5","7","9","10","10","7.71","7.81","0","10","8","8"
"2018","Rural Area","Male","7.83","8","4150","5","7","9","10","10","7.77","7.89","0","10","8","8"
"2018","Urban Area","Female","7.86","8","8949","5","7","9","10","10","7.82","7.9","0","10","8","8"
"2018","Urban Area","Male","7.85","8","7538","5","7","9","10","10","7.81","7.89","0","10","8","8"
"2019","Rural Area","Female","7.78","8","4567","5","7","9","10","10","7.73","7.83","0","10","8","8"
"2019","Rural Area","Male","7.89","8","4202","5","7","9","10","10","7.84","7.94","0","10","8","8"
"2019","Urban Area","Female","7.9","8","8051","5","7","9","10","10","7.86","7.94","0","10","8","8"
"2019","Urban Area","Male","7.95","8","7203","5","7","9","10","10","7.91","7.99","0","10","8","8"
