"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","direct migration background","general elemantary","7.36","8","541","5","6","9","10","10","7.19","7.53","0","10","8","8"
"2006","direct migration background","higher education","7.51","8","364","5","7","9","10","10","7.31","7.71","0","10","8","8"
"2006","direct migration background","higher vocational","7.38","8","143","5","6","9","10","10","7.05","7.71","0","10","8","9"
"2006","direct migration background","in school","7.59","8","34","4","7","10","10","10","7.03","8.15","4","10","7","9"
"2006","direct migration background","inadequately","7.61","8","132","5","7","9","10","10","7.29","7.93","1","10","7","8"
"2006","direct migration background","middle vocational","7.51","8","895","4","6","9","10","10","7.38","7.64","0","10","8","8"
"2006","direct migration background","vocational + Abi","7.59","8","219","5","7","9","10","10","7.33","7.85","0","10","8","8"
"2006","indirect migration background","general elemantary","7.39","8","171","4","6","9","10","10","7.06","7.72","0","10","7","8"
"2006","indirect migration background","higher education","7.39","8","76","5","6","9","10","10","6.93","7.85","0","10","7","8"
"2006","indirect migration background","higher vocational","8.29","8","42","6","8","9","10","10","7.86","8.72","5","10","8","9"
"2006","indirect migration background","in school","7.9","8","57","5","7","9","10","10","7.41","8.39","3","10","7","8"
"2006","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2006","indirect migration background","middle vocational","7.17","8","342","5","6","9","10","10","6.96","7.38","0","10","8","8"
"2006","indirect migration background","vocational + Abi","7.39","8","50","2","7","9","10","10","6.68","8.1","0","10","8","9"
"2006","no migration background","general elemantary","7.42","8","1738","4","6","9","10","10","7.32","7.52","0","10","8","8"
"2006","no migration background","higher education","7.53","8","4088","5","7","9","10","10","7.47","7.59","0","10","8","8"
"2006","no migration background","higher vocational","7.53","8","1450","5","7","9","10","10","7.43","7.63","0","10","8","8"
"2006","no migration background","in school","7.65","8","299","5","7","9","10","10","7.43","7.87","0","10","8","8"
"2006","no migration background","inadequately","7.17","8","94","3","6","9","10","10","6.63","7.71","0","10","7","8"
"2006","no migration background","middle vocational","7.62","8","9700","5","7","9","10","10","7.58","7.66","0","10","8","8"
"2006","no migration background","vocational + Abi","7.69","8","934","5","7","9","10","10","7.57","7.81","0","10","8","8"
"2007","direct migration background","general elemantary","7.62","8","469","5","6","9","10","10","7.45","7.79","0","10","8","8"
"2007","direct migration background","higher education","7.49","8","344","5","7","9","10","10","7.27","7.71","0","10","8","8"
"2007","direct migration background","higher vocational","7.36","8","125","5","6","9","10","10","7.03","7.69","1","10","8","8"
"2007","direct migration background","in school","","","","","","","","","","","","","",""
"2007","direct migration background","inadequately","7.45","8","115","5","6","9","10","10","7.07","7.83","0","10","7","8"
"2007","direct migration background","middle vocational","7.69","8","788","5","7","9","10","10","7.55","7.83","0","10","8","8"
"2007","direct migration background","vocational + Abi","7.35","8","206","4","6","9","10","10","7.07","7.63","0","10","8","8"
"2007","indirect migration background","general elemantary","7.48","8","160","5","6","9","10","10","7.14","7.82","0","10","8","8"
"2007","indirect migration background","higher education","7.76","8","83","6","7","9","10","10","7.38","8.14","1","10","8","8"
"2007","indirect migration background","higher vocational","8.25","8.13","37","5","8","10","10","10","7.73","8.77","5","10","8","9"
"2007","indirect migration background","in school","7.79","8","45","5","7","9","10","10","7.23","8.35","3","10","7","8"
"2007","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2007","indirect migration background","middle vocational","7.62","8","326","5","6","9","10","10","7.41","7.83","1","10","8","8"
"2007","indirect migration background","vocational + Abi","7.14","8","51","2","7","9","10","10","6.57","7.71","1","10","7","8"
"2007","no migration background","general elemantary","7.33","8","1555","4","6","9","10","10","7.22","7.44","0","10","8","8"
"2007","no migration background","higher education","7.56","8","3920","5","7","9","10","10","7.5","7.62","0","10","8","8"
"2007","no migration background","higher vocational","7.6","8","1346","5","7","9","10","10","7.5","7.7","0","10","8","8"
"2007","no migration background","in school","7.63","8","271","5","7","9","10","10","7.44","7.82","0","10","8","8"
"2007","no migration background","inadequately","6.65","7","92","2","5","9","10","10","6.12","7.18","0","10","7","8"
"2007","no migration background","middle vocational","7.57","8","9081","5","7","9","10","10","7.53","7.61","0","10","8","8"
"2007","no migration background","vocational + Abi","7.45","8","898","4","7","9","10","10","7.32","7.58","0","10","8","8"
"2008","direct migration background","general elemantary","7.92","8","428","5","7","10","10","10","7.73","8.11","0","10","8","8"
"2008","direct migration background","higher education","7.58","8","313","5","7","9","10","10","7.35","7.81","0","10","8","8"
"2008","direct migration background","higher vocational","7.53","8","114","4","6","10","10","10","7.12","7.94","0","10","8","9"
"2008","direct migration background","in school","","","","","","","","","","","","","",""
"2008","direct migration background","inadequately","7.12","7","100","4","6","9","10","10","6.68","7.56","1","10","7","8"
"2008","direct migration background","middle vocational","7.75","8","711","5","7","9","10","10","7.6","7.9","0","10","8","8"
"2008","direct migration background","vocational + Abi","7.71","8","194","5","7","9","10","10","7.43","7.99","0","10","8","9"
"2008","indirect migration background","general elemantary","7.57","8","161","4","6","10","10","10","7.25","7.89","0","10","8","8"
"2008","indirect migration background","higher education","7.48","8","86","5","7","9","10","10","7.08","7.88","2","10","8","9"
"2008","indirect migration background","higher vocational","8.7","9","36","6","8","10","10","10","8.15","9.25","4","10","8","9"
"2008","indirect migration background","in school","7.64","8","53","3","7","9","10","10","7.15","8.13","3","10","7","9"
"2008","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2008","indirect migration background","middle vocational","7.55","8","319","4","7","9","10","10","7.32","7.78","0","10","8","8"
"2008","indirect migration background","vocational + Abi","7.14","8","41","3","7","9","10","10","6.41","7.87","0","10","7","9"
"2008","no migration background","general elemantary","7.61","8","1434","5","7","9","10","10","7.5","7.72","0","10","8","8"
"2008","no migration background","higher education","7.58","8","3781","5","7","9","10","10","7.52","7.64","0","10","8","8"
"2008","no migration background","higher vocational","7.77","8","1263","5","7","9","10","10","7.66","7.88","0","10","8","8"
"2008","no migration background","in school","7.92","8","286","6","7","9","10","10","7.72","8.12","0","10","8","8"
"2008","no migration background","inadequately","7.48","8","77","4","7","9","10","10","6.9","8.06","0","10","8","8"
"2008","no migration background","middle vocational","7.64","8","8664","5","7","9","10","10","7.6","7.68","0","10","8","8"
"2008","no migration background","vocational + Abi","7.57","8","861","5","7","9","10","10","7.43","7.71","0","10","8","8"
"2009","direct migration background","general elemantary","7.58","8","362","5","7","9","10","10","7.36","7.8","0","10","8","8"
