"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","direct migration background","Rural Area","7.75","8","423","5","7","9","10","10","7.56","7.94","0","10","8","8"
"2006","direct migration background","Urban Area","7.44","8","1950","5","6","9","10","10","7.35","7.53","0","10","8","8"
"2006","indirect migration background","Rural Area","7.44","8","115","5","6","9","10","10","7.05","7.83","0","10","8","9"
"2006","indirect migration background","Urban Area","7.31","8","693","5","6","9","10","10","7.16","7.46","0","10","8","8"
"2006","no migration background","Rural Area","7.58","8","6742","5","7","9","10","10","7.53","7.63","0","10","8","8"
"2006","no migration background","Urban Area","7.56","8","11777","5","7","9","10","10","7.52","7.6","0","10","8","8"
"2007","direct migration background","Rural Area","7.84","8","386","5","7","9","10","10","7.66","8.02","0","10","8","8"
"2007","direct migration background","Urban Area","7.52","8","1717","5","6","9","10","10","7.42","7.62","0","10","8","8"
"2007","indirect migration background","Rural Area","7.73","8","110","4","7","9","10","10","7.39","8.07","0","10","8","9"
"2007","indirect migration background","Urban Area","7.52","8","664","5","6","9","10","10","7.37","7.67","0","10","8","8"
"2007","no migration background","Rural Area","7.51","8","6356","5","7","9","10","10","7.46","7.56","0","10","8","8"
"2007","no migration background","Urban Area","7.54","8","11032","5","7","9","10","10","7.5","7.58","0","10","8","8"
"2008","direct migration background","Rural Area","7.89","8","349","5","7","10","10","10","7.68","8.1","0","10","8","8"
"2008","direct migration background","Urban Area","7.66","8","1558","5","7","9","10","10","7.56","7.76","0","10","8","8"
"2008","indirect migration background","Rural Area","8.14","8","113","5","7","10","10","10","7.82","8.46","3","10","8","9"
"2008","indirect migration background","Urban Area","7.47","8","658","4","6","9","10","10","7.31","7.63","0","10","8","8"
"2008","no migration background","Rural Area","7.64","8","6065","5","7","9","10","10","7.59","7.69","0","10","8","8"
"2008","no migration background","Urban Area","7.63","8","10531","5","7","9","10","10","7.59","7.67","0","10","8","8"
"2009","direct migration background","Rural Area","7.83","8","315","5","7","9","10","10","7.61","8.05","0","10","8","8"
"2009","direct migration background","Urban Area","7.67","8","1340","5","7","9","10","10","7.56","7.78","0","10","8","8"
"2009","indirect migration background","Rural Area","7.77","9","117","5","7","9","10","10","7.4","8.14","0","10","8","9"
"2009","indirect migration background","Urban Area","7.57","8","594","5","7","9","10","10","7.42","7.72","0","10","8","8"
"2009","no migration background","Rural Area","7.56","8","5785","5","7","9","10","10","7.51","7.61","0","10","8","8"
"2009","no migration background","Urban Area","7.66","8","9843","5","7","9","10","10","7.62","7.7","0","10","8","8"
"2010","direct migration background","Rural Area","8.18","9","610","5","7","10","10","10","8.04","8.32","0","10","9","9"
"2010","direct migration background","Urban Area","7.84","8","2283","5","7","9","10","10","7.76","7.92","0","10","9","9"
"2010","indirect migration background","Rural Area","7.66","8","198","5","7","9","10","10","7.36","7.96","0","10","8","9"
"2010","indirect migration background","Urban Area","7.64","8","946","5","7","9","10","10","7.52","7.76","0","10","8","9"
"2010","no migration background","Rural Area","7.68","8","7375","5","7","9","10","10","7.63","7.73","0","10","8","8"
"2010","no migration background","Urban Area","7.64","8","12497","5","7","9","10","10","7.61","7.67","0","10","8","8"
"2011","direct migration background","Rural Area","8.19","9","679","6","8","9","10","10","8.05","8.33","0","10","9","9"
"2011","direct migration background","Urban Area","7.9","8","2208","5","7","10","10","10","7.82","7.98","0","10","9","9"
"2011","indirect migration background","Rural Area","8.07","8","228","5","7","10","10","10","7.82","8.32","1","10","8","9"
"2011","indirect migration background","Urban Area","7.64","8","980","4","7","9","10","10","7.52","7.76","0","10","8","9"
"2011","no migration background","Rural Area","7.74","8","8139","5","7","9","10","10","7.7","7.78","0","10","8","8"
"2011","no migration background","Urban Area","7.74","8","13416","5","7","9","10","10","7.71","7.77","0","10","8","8"
"2012","direct migration background","Rural Area","8.18","8","721","6","7","10","10","10","8.04","8.32","0","10","9","9"
"2012","direct migration background","Urban Area","8.01","8","2166","5","7","9","10","10","7.93","8.09","0","10","9","9"
"2012","indirect migration background","Rural Area","7.75","8","230","5","7","10","10","10","7.48","8.02","0","10","8","9"
"2012","indirect migration background","Urban Area","8.04","8","983","6","7","10","10","10","7.93","8.15","0","10","8","9"
"2012","no migration background","Rural Area","7.81","8","8435","5","7","9","10","10","7.77","7.85","0","10","8","8"
"2012","no migration background","Urban Area","7.8","8","13653","5","7","9","10","10","7.77","7.83","0","10","8","8"
"2013","direct migration background","Rural Area","7.96","8","643","5","7","9","10","10","7.81","8.11","0","10","9","9"
"2013","direct migration background","Urban Area","7.87","8","2001","5","7","9","10","10","7.79","7.95","0","10","8","9"
"2013","indirect migration background","Rural Area","7.52","8","220","5","6","9","10","10","7.26","7.78","1","10","8","9"
"2013","indirect migration background","Urban Area","7.96","8","963","5","7","9","10","10","7.84","8.08","0","10","8","9"
"2013","no migration background","Rural Area","7.82","8","8207","5","7","9","10","10","7.78","7.86","0","10","8","8"
"2013","no migration background","Urban Area","7.81","8","13299","5","7","9","10","10","7.78","7.84","0","10","8","8"
"2014","direct migration background","Rural Area","8.31","9","1255","6","8","10","10","10","8.22","8.4","0","10","9","9"
"2014","direct migration background","Urban Area","8.04","8","3823","5","7","10","10","10","7.98","8.1","0","10","9","9"
"2014","indirect migration background","Rural Area","8.14","9","321","5","7","10","10","10","7.95","8.33","1","10","9","9"
"2014","indirect migration background","Urban Area","7.98","8","1463","5","7","9","10","10","7.88","8.08","0","10","8","9"
"2014","no migration background","Rural Area","7.77","8","7632","5","7","9","10","10","7.73","7.81","0","10","8","8"
"2014","no migration background","Urban Area","7.79","8","12400","5","7","9","10","10","7.76","7.82","0","10","8","8"
"2015","direct migration background","Rural Area","8.2","9","1082","5","8","10","10","10","8.09","8.31","0","10","9","9"
"2015","direct migration background","Urban Area","8.01","8","3204","5","7","10","10","10","7.95","8.07","0","10","8","9"
"2015","indirect migration background","Rural Area","7.78","8","296","5","7","9","10","10","7.55","8.01","0","10","8","9"
"2015","indirect migration background","Urban Area","8.06","8","1323","6","7","9","10","10","7.96","8.16","0","10","8","9"
