"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","direct migration background","7.49","8","2373","5","6","9","10","10","7.41","7.57","0","10","8","8"
"2006","indirect migration background","7.33","8","808","5","6","9","10","10","7.19","7.47","0","10","8","8"
"2006","no migration background","7.57","8","18519","5","7","9","10","10","7.54","7.6","0","10","8","8"
"2007","direct migration background","7.58","8","2103","5","7","9","10","10","7.49","7.67","0","10","8","8"
"2007","indirect migration background","7.55","8","774","5","6","9","10","10","7.41","7.69","0","10","8","8"
"2007","no migration background","7.53","8","17388","5","7","9","10","10","7.5","7.56","0","10","8","8"
"2008","direct migration background","7.71","8","1907","5","7","9","10","10","7.62","7.8","0","10","8","8"
"2008","indirect migration background","7.59","8","771","4","7","9","10","10","7.44","7.74","0","10","8","8"
"2008","no migration background","7.63","8","16596","5","7","9","10","10","7.6","7.66","0","10","8","8"
"2009","direct migration background","7.7","8","1655","5","7","9","10","10","7.6","7.8","0","10","8","8"
"2009","indirect migration background","7.61","8","711","5","7","9","10","10","7.47","7.75","0","10","8","8"
"2009","no migration background","7.63","8","15628","5","7","9","10","10","7.6","7.66","0","10","8","8"
"2010","direct migration background","7.91","8","2893","5","7","10","10","10","7.84","7.98","0","10","9","9"
"2010","indirect migration background","7.64","8","1144","5","7","9","10","10","7.53","7.75","0","10","8","9"
"2010","no migration background","7.66","8","19872","5","7","9","10","10","7.63","7.69","0","10","8","8"
"2011","direct migration background","7.96","8","2887","5","7","10","10","10","7.89","8.03","0","10","9","9"
"2011","indirect migration background","7.72","8","1208","5","7","9","10","10","7.61","7.83","0","10","8","9"
"2011","no migration background","7.74","8","21555","5","7","9","10","10","7.71","7.77","0","10","8","8"
"2012","direct migration background","8.05","8","2887","5","7","10","10","10","7.98","8.12","0","10","9","9"
"2012","indirect migration background","7.99","8","1213","5","7","10","10","10","7.88","8.1","0","10","8","9"
"2012","no migration background","7.8","8","22088","5","7","9","10","10","7.78","7.82","0","10","8","8"
"2013","direct migration background","7.89","8","2644","5","7","9","10","10","7.82","7.96","0","10","9","9"
"2013","indirect migration background","7.87","8","1183","5","7","9","10","10","7.76","7.98","0","10","8","9"
"2013","no migration background","7.81","8","21506","5","7","9","10","10","7.78","7.84","0","10","8","8"
"2014","direct migration background","8.1","8","5078","5","7","10","10","10","8.05","8.15","0","10","9","9"
"2014","indirect migration background","8","8","1784","5","7","9","10","10","7.91","8.09","0","10","8","9"
"2014","no migration background","7.78","8","20032","5","7","9","10","10","7.75","7.81","0","10","8","8"
"2015","direct migration background","8.05","8","4286","5","7","10","10","10","7.99","8.11","0","10","9","9"
"2015","indirect migration background","8.01","8","1619","5","7","9","10","10","7.92","8.1","0","10","8","9"
"2015","no migration background","7.75","8","18973","5","7","9","10","10","7.72","7.78","0","10","8","8"
"2016","direct migration background","8.07","8","4750","5","7","10","10","10","8.02","8.12","0","10","9","9"
"2016","indirect migration background","8.05","8","1543","6","7","9","10","10","7.95","8.15","0","10","8","9"
"2016","no migration background","7.78","8","17723","5","7","9","10","10","7.75","7.81","0","10","8","8"
"2017","direct migration background","8.04","8","4544","5","7","10","10","10","7.99","8.09","0","10","9","9"
"2017","indirect migration background","8","8","1678","5","7","9","10","10","7.91","8.09","0","10","8","8"
"2017","no migration background","7.79","8","20063","5","7","9","10","10","7.76","7.82","0","10","8","8"
"2018","direct migration background","8.01","8","4360","5","7","10","10","10","7.95","8.07","0","10","8","9"
"2018","indirect migration background","7.96","8","1682","5","7","9","10","10","7.87","8.05","0","10","8","8"
"2018","no migration background","7.79","8","19386","5","7","9","10","10","7.76","7.82","0","10","8","8"
"2019","direct migration background","8.06","8","3822","6","7","9","10","10","8","8.12","0","10","9","9"
"2019","indirect migration background","8.15","8.65","1694","6","7","10","10","10","8.06","8.24","0","10","8","9"
"2019","no migration background","7.82","8","19999","5","7","9","10","10","7.79","7.85","0","10","8","8"
