"year","e11102","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","Employed","Full Time","7.53","8","8307","5","7","9","10","10","7.49","7.57","0","10","8","8"
"2006","Employed","Not Working","","","","","","","","","","","","","",""
"2006","Employed","Part Time","7.5","8","4971","5","6","9","10","10","7.45","7.55","0","10","8","8"
"2006","Not Employed","Full Time","","","","","","","","","","","","","",""
"2006","Not Employed","Not Working","7.59","8","8422","5","7","9","10","10","7.55","7.63","0","10","8","8"
"2006","Not Employed","Part Time","","","","","","","","","","","","","",""
"2007","Employed","Full Time","7.5","8","7761","5","7","9","10","10","7.46","7.54","0","10","8","8"
"2007","Employed","Not Working","","","","","","","","","","","","","",""
"2007","Employed","Part Time","7.47","8","4673","5","7","9","10","10","7.41","7.53","0","10","8","8"
"2007","Not Employed","Full Time","","","","","","","","","","","","","",""
"2007","Not Employed","Not Working","7.6","8","7831","5","7","9","10","10","7.55","7.65","0","10","8","8"
"2007","Not Employed","Part Time","","","","","","","","","","","","","",""
"2008","Employed","Full Time","7.6","8","7467","5","7","9","10","10","7.56","7.64","0","10","8","8"
"2008","Employed","Not Working","","","","","","","","","","","","","",""
"2008","Employed","Part Time","7.57","8","4403","5","7","9","10","10","7.51","7.63","0","10","8","8"
"2008","Not Employed","Full Time","","","","","","","","","","","","","",""
"2008","Not Employed","Not Working","7.73","8","7404","5","7","9","10","10","7.68","7.78","0","10","8","8"
"2008","Not Employed","Part Time","","","","","","","","","","","","","",""
"2009","Employed","Full Time","7.54","8","6972","5","7","9","10","10","7.49","7.59","0","10","8","8"
"2009","Employed","Not Working","","","","","","","","","","","","","",""
"2009","Employed","Part Time","7.57","8","4213","5","7","9","10","10","7.51","7.63","0","10","8","8"
"2009","Not Employed","Full Time","","","","","","","","","","","","","",""
"2009","Not Employed","Not Working","7.77","8","6809","5","7","9","10","10","7.72","7.82","0","10","8","8"
"2009","Not Employed","Part Time","","","","","","","","","","","","","",""
"2010","Employed","Full Time","7.6","8","9206","5","7","9","10","10","7.56","7.64","0","10","8","8"
"2010","Employed","Not Working","","","","","","","","","","","","","",""
"2010","Employed","Part Time","7.7","8","6334","5","7","9","10","10","7.65","7.75","0","10","8","8"
"2010","Not Employed","Full Time","","","","","","","","","","","","","",""
"2010","Not Employed","Not Working","7.77","8","8369","5","7","9","10","10","7.73","7.81","0","10","8","8"
"2010","Not Employed","Part Time","","","","","","","","","","","","","",""
"2011","Employed","Full Time","7.75","8","9686","5","7","9","10","10","7.71","7.79","0","10","8","8"
"2011","Employed","Not Working","","","","","","","","","","","","","",""
"2011","Employed","Part Time","7.75","8","7067","5","7","9","10","10","7.71","7.79","0","10","8","8"
"2011","Not Employed","Full Time","","","","","","","","","","","","","",""
"2011","Not Employed","Not Working","7.79","8","8897","5","7","9","10","10","7.75","7.83","0","10","8","8"
"2011","Not Employed","Part Time","","","","","","","","","","","","","",""
"2012","Employed","Full Time","7.81","8","9913","5","7","9","10","10","7.77","7.85","0","10","8","8"
"2012","Employed","Not Working","","","","","","","","","","","","","",""
"2012","Employed","Part Time","7.87","8","7144","5","7","9","10","10","7.83","7.91","0","10","8","8"
"2012","Not Employed","Full Time","","","","","","","","","","","","","",""
"2012","Not Employed","Not Working","7.87","8","9131","5","7","9","10","10","7.83","7.91","0","10","8","8"
"2012","Not Employed","Part Time","","","","","","","","","","","","","",""
"2013","Employed","Full Time","7.84","8","9578","5","7","9","10","10","7.8","7.88","0","10","8","8"
"2013","Employed","Not Working","","","","","","","","","","","","","",""
"2013","Employed","Part Time","7.8","8","7085","5","7","9","10","10","7.76","7.84","0","10","8","8"
"2013","Not Employed","Full Time","","","","","","","","","","","","","",""
"2013","Not Employed","Not Working","7.82","8","8670","5","7","9","10","10","7.78","7.86","0","10","8","8"
"2013","Not Employed","Part Time","","","","","","","","","","","","","",""
