"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","direct migration background","Female","7.52","8","1271","4","7","9","10","10","7.41","7.63","0","10","8","8"
"2006","direct migration background","Male","7.46","8","1102","5","6","9","10","10","7.35","7.57","0","10","8","8"
"2006","indirect migration background","Female","7.42","8","421","5","6","9","10","10","7.22","7.62","0","10","8","8"
"2006","indirect migration background","Male","7.24","8","387","5","6","9","10","10","7.03","7.45","0","10","8","8"
"2006","no migration background","Female","7.57","8","9673","5","7","9","10","10","7.53","7.61","0","10","8","8"
"2006","no migration background","Male","7.57","8","8846","5","7","9","10","10","7.53","7.61","0","10","8","8"
"2007","direct migration background","Female","7.56","8","1133","5","6","9","10","10","7.44","7.68","0","10","8","8"
"2007","direct migration background","Male","7.61","8","970","5","7","9","10","10","7.48","7.74","0","10","8","8"
"2007","indirect migration background","Female","7.74","8","410","5","7","9","10","10","7.55","7.93","0","10","8","8"
"2007","indirect migration background","Male","7.36","8","364","5","6","9","10","10","7.15","7.57","0","10","8","8"
"2007","no migration background","Female","7.53","8","9070","5","7","9","10","10","7.49","7.57","0","10","8","8"
"2007","no migration background","Male","7.52","8","8318","5","7","9","10","10","7.48","7.56","0","10","8","8"
"2008","direct migration background","Female","7.68","8","1027","5","7","9","10","10","7.55","7.81","0","10","8","8"
"2008","direct migration background","Male","7.73","8","880","5","7","9","10","10","7.6","7.86","0","10","8","8"
"2008","indirect migration background","Female","7.68","8","400","4","7","10","10","10","7.47","7.89","0","10","8","9"
"2008","indirect migration background","Male","7.5","8","371","5","7","9","10","10","7.29","7.71","0","10","8","8"
"2008","no migration background","Female","7.67","8","8668","5","7","9","10","10","7.63","7.71","0","10","8","8"
"2008","no migration background","Male","7.6","8","7928","5","7","9","10","10","7.56","7.64","0","10","8","8"
"2009","direct migration background","Female","7.76","8","899","5","7","9","10","10","7.62","7.9","0","10","8","8"
"2009","direct migration background","Male","7.64","8","756","5","6","9","10","10","7.5","7.78","0","10","8","8"
"2009","indirect migration background","Female","7.84","8","368","5","7","9","10","10","7.64","8.04","0","10","8","8"
"2009","indirect migration background","Male","7.38","8","343","4","7","9","10","10","7.18","7.58","0","10","8","8"
"2009","no migration background","Female","7.7","8","8153","5","7","9","10","10","7.66","7.74","0","10","8","8"
"2009","no migration background","Male","7.56","8","7475","5","7","9","10","10","7.51","7.61","0","10","8","8"
"2010","direct migration background","Female","7.93","8","1599","5","7","10","10","10","7.83","8.03","0","10","9","9"
"2010","direct migration background","Male","7.88","8","1294","5","7","10","10","10","7.78","7.98","0","10","9","9"
