"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2006","direct migration background","(0) in school","7.59","8","34","4","7","10","10","7.03","8.15","7","9"
"2006","direct migration background","(1a) inadequately completed","7.59","8","147","5","7","9","10","7.28","7.9","7","8"
"2006","direct migration background","(1b) general elementary school","7.3","8","498","5","6","9","10","7.12","7.48","8","8"
"2006","direct migration background","(1c) basic vocational qualification","7.62","8","674","5","7","9","10","7.47","7.77","8","8"
"2006","direct migration background","(2a) intermediate vocational","7.82","8","150","5","7","9","10","7.52","8.12","8","9"
"2006","direct migration background","(2b) intermediate general qualification","7.84","8","44","5","8","9","9","7.28","8.4","8","9"
"2006","direct migration background","(2c_gen) general maturity certificate","7","8","117","3","5","9","10","6.59","7.41","8","8"
"2006","direct migration background","(2c_voc) vocational maturity certificate","7.49","8","286","4","7","9","10","7.25","7.73","8","8"
"2006","direct migration background","(3a) lower tertiary education","7.25","8","77","3","6","9","10","6.79","7.71","8","8"
"2006","direct migration background","(3b) higher tertiary education","7.58","8","287","5","7","9","10","7.35","7.81","8","8"
"2006","indirect migration background","(0) in school","7.9","8","57","5","7","9","10","7.41","8.39","7","8"
"2006","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2006","indirect migration background","(1b) general elementary school","7.21","8","108","4","6","9","10","6.78","7.64","7","8"
"2006","indirect migration background","(1c) basic vocational qualification","7.3","8","139","4","6","9","10","6.96","7.64","8","8"
"2006","indirect migration background","(2a) intermediate vocational","6.99","7","135","5","5","9","10","6.65","7.33","8","8"
"2006","indirect migration background","(2b) intermediate general qualification","7.63","8","66","5","7","9","10","7.13","8.13","7","9"
"2006","indirect migration background","(2c_gen) general maturity certificate","7.45","8","88","5","7","9","10","7.05","7.85","8","8"
"2006","indirect migration background","(2c_voc) vocational maturity certificate","7.5","8","63","5","7","9","10","6.91","8.09","8","9"
"2006","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
