"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2006","16-34 y.","direct migration background","7.63","8","537","4","7","9","10","7.46","7.8","8","8"
"2006","16-34 y.","indirect migration background","7.32","8","614","5","6","9","10","7.16","7.48","8","8"
"2006","16-34 y.","no migration background","7.54","8","3890","5","7","9","10","7.48","7.6","8","8"
"2006","35-65 y.","direct migration background","7.42","8","1444","5","6","9","10","7.32","7.52","8","8"
"2006","35-65 y.","indirect migration background","7.5","8","182","4","7","9","10","7.21","7.79","8","8"
"2006","35-65 y.","no migration background","7.53","8","10656","5","7","9","10","7.49","7.57","8","8"
"2006","66 and older","direct migration background","7.53","8","392","5","6","9","10","7.31","7.75","8","8"
"2006","66 and older","indirect migration background","","","","","","","","","","",""
"2006","66 and older","no migration background","7.67","8","3973","5","7","9","10","7.61","7.73","8","8"
"2007","16-34 y.","direct migration background","7.87","8","440","5","7","9","10","7.7","8.04","8","9"
"2007","16-34 y.","indirect migration background","7.5","8","580","5","6","9","10","7.34","7.66","8","8"
"2007","16-34 y.","no migration background","7.45","8","3607","5","6","9","10","7.39","7.51","8","8"
"2007","35-65 y.","direct migration background","7.45","8","1289","5","6","9","10","7.34","7.56","8","8"
"2007","35-65 y.","indirect migration background","7.89","8","183","5","7","10","10","7.59","8.19","8","8"
"2007","35-65 y.","no migration background","7.44","8","9880","5","7","9","10","7.4","7.48","8","8"
"2007","66 and older","direct migration background","7.65","8","374","5","6","9","10","7.44","7.86","8","8"
"2007","66 and older","indirect migration background","","","","","","","","","","",""
"2007","66 and older","no migration background","7.78","8","3901","5","7","9","10","7.72","7.84","8","8"
"2008","16-34 y.","direct migration background","7.94","8","369","5","7","9","10","7.75","8.13","8","9"
"2008","16-34 y.","indirect migration background","7.67","8","569","5","7","9","10","7.51","7.83","8","8"
"2008","16-34 y.","no migration background","7.58","8","3401","5","7","9","10","7.52","7.64","8","8"
"2008","35-65 y.","direct migration background","7.67","8","1165","5","7","9","10","7.55","7.79","8","8"
"2008","35-65 y.","indirect migration background","7.51","8","191","4","7","9","10","7.2","7.82","8","9"
"2008","35-65 y.","no migration background","7.54","8","9287","5","7","9","10","7.5","7.58","8","8"
"2008","66 and older","direct migration background","7.55","8","373","4","7","9","10","7.33","7.77","8","8"
"2008","66 and older","indirect migration background","","","","","","","","","","",""
"2008","66 and older","no migration background","7.88","8","3908","5","7","9","10","7.82","7.94","8","8"
"2009","16-34 y.","direct migration background","7.95","8","297","5","7","10","10","7.73","8.17","8","8"
"2009","16-34 y.","indirect migration background","7.64","8","514","5","7","9","10","7.48","7.8","8","8"
"2009","16-34 y.","no migration background","7.66","8","3156","5","7","9","10","7.6","7.72","8","8"
"2009","35-65 y.","direct migration background","7.67","8","1021","5","7","9","10","7.54","7.8","8","8"
"2009","35-65 y.","indirect migration background","7.5","8","191","3","7","9","10","7.19","7.81","8","8"
"2009","35-65 y.","no migration background","7.48","8","8647","5","7","9","10","7.44","7.52","8","8"
"2009","66 and older","direct migration background","7.55","8","337","4","6","9","10","7.32","7.78","8","8"
"2009","66 and older","indirect migration background","","","","","","","","","","",""
"2009","66 and older","no migration background","7.9","8","3825","5","7","10","10","7.84","7.96","8","8"
"2010","16-34 y.","direct migration background","8.13","9","929","5","7","10","10","8.01","8.25","9","9"
"2010","16-34 y.","indirect migration background","7.65","8","756","5","7","9","10","7.51","7.79","9","9"
"2010","16-34 y.","no migration background","7.69","8","4877","5","7","9","10","7.64","7.74","8","8"
"2010","35-65 y.","direct migration background","7.9","8","1645","5","7","9","10","7.81","7.99","8","9"
"2010","35-65 y.","indirect migration background","7.67","8","382","5","7","9","10","7.46","7.88","8","9"
"2010","35-65 y.","no migration background","7.54","8","11303","5","7","9","10","7.5","7.58","8","8"
"2010","66 and older","direct migration background","7.64","8","319","5","7","9","10","7.42","7.86","8","8"
"2010","66 and older","indirect migration background","","","","","","","","","","",""
"2010","66 and older","no migration background","7.87","8","3692","5","7","9","10","7.81","7.93","8","8"
"2011","16-34 y.","direct migration background","8.47","9","798","6","8","10","10","8.35","8.59","9","9"
"2011","16-34 y.","indirect migration background","7.61","8","734","4","7","9","10","7.47","7.75","8","9"
"2011","16-34 y.","no migration background","7.85","8","4747","5","7","9","10","7.8","7.9","8","8"
"2011","35-65 y.","direct migration background","7.83","8","1735","5","7","9","10","7.74","7.92","8","9"
"2011","35-65 y.","indirect migration background","8.05","9","468","5","7","9","10","7.88","8.22","8","9"
"2011","35-65 y.","no migration background","7.62","8","12751","5","7","9","10","7.59","7.65","8","8"
"2011","66 and older","direct migration background","7.77","8","354","5","7","9","10","7.56","7.98","8","9"
"2011","66 and older","indirect migration background","","","","","","","","","","",""
"2011","66 and older","no migration background","7.88","8","4057","5","7","9","10","7.82","7.94","8","8"
"2012","16-34 y.","direct migration background","8.46","9","718","7","8","10","10","8.33","8.59","9","9"
"2012","16-34 y.","indirect migration background","8.05","8","699","5","7","10","10","7.91","8.19","8","9"
"2012","16-34 y.","no migration background","7.82","8","4618","5","7","9","10","7.77","7.87","8","8"
"2012","35-65 y.","direct migration background","7.98","8","1782","5","7","10","10","7.89","8.07","8","9"
"2012","35-65 y.","indirect migration background","7.91","8","508","5","7","9","10","7.75","8.07","8","9"
"2012","35-65 y.","no migration background","7.72","8","13042","5","7","9","10","7.69","7.75","8","8"
"2012","66 and older","direct migration background","7.8","8","387","5","7","9","10","7.61","7.99","8","8"
"2012","66 and older","indirect migration background","","","","","","","","","","",""
"2012","66 and older","no migration background","7.96","8","4428","5","7","10","10","7.9","8.02","8","8"
"2013","16-34 y.","direct migration background","8.35","9","599","7","8","10","10","8.22","8.48","9","9"
"2013","16-34 y.","indirect migration background","7.93","8","656","5","7","9","10","7.79","8.07","8","9"
"2013","16-34 y.","no migration background","7.86","8","4344","5","7","9","10","7.81","7.91","8","8"
"2013","35-65 y.","direct migration background","7.82","8","1686","5","7","9","10","7.73","7.91","8","9"
"2013","35-65 y.","indirect migration background","7.8","8","522","5","7","9","10","7.63","7.97","8","9"
"2013","35-65 y.","no migration background","7.7","8","12639","5","7","9","10","7.67","7.73","8","8"
"2013","66 and older","direct migration background","7.74","8","359","5","7","9","10","7.53","7.95","8","8"
"2013","66 and older","indirect migration background","","","","","","","","","","",""
"2013","66 and older","no migration background","7.99","8","4523","5","7","10","10","7.94","8.04","8","9"
"2014","16-34 y.","direct migration background","8.59","9","1401","7","8","10","10","8.51","8.67","9","9"
"2014","16-34 y.","indirect migration background","8.11","9","1102","5","7","10","10","8","8.22","9","9"
"2014","16-34 y.","no migration background","7.87","8","4008","5","7","9","10","7.81","7.93","8","8"
"2014","35-65 y.","direct migration background","7.94","8","3247","5","7","10","10","7.88","8","9","9"
"2014","35-65 y.","indirect migration background","7.77","8","677","5","7","9","10","7.63","7.91","8","8"
"2014","35-65 y.","no migration background","7.65","8","11575","5","7","9","10","7.62","7.68","8","8"
"2014","66 and older","direct migration background","7.89","8","430","5","7","9","10","7.7","8.08","8","9"
"2014","66 and older","indirect migration background","","","","","","","","","","",""
"2014","66 and older","no migration background","7.98","8","4449","5","7","9","10","7.93","8.03","8","9"
"2015","16-34 y.","direct migration background","8.36","9","1067","7","8","10","10","8.26","8.46","9","9"
"2015","16-34 y.","indirect migration background","8.17","9","945","6","7","10","10","8.05","8.29","8","9"
"2015","16-34 y.","no migration background","7.83","8","3677","5","7","9","10","7.77","7.89","8","8"
"2015","35-65 y.","direct migration background","8.03","8","2798","5","7","10","10","7.96","8.1","9","9"
"2015","35-65 y.","indirect migration background","7.7","8","669","5","7","9","10","7.55","7.85","8","9"
"2015","35-65 y.","no migration background","7.65","8","10877","5","7","9","10","7.61","7.69","8","8"
"2015","66 and older","direct migration background","7.75","8","421","5","7","9","10","7.55","7.95","8","9"
"2015","66 and older","indirect migration background","","","","","","","","","","",""
"2015","66 and older","no migration background","7.87","8","4419","5","7","9","10","7.81","7.93","8","8"
"2016","16-34 y.","direct migration background","8.28","8","1328","6","8","10","10","8.19","8.37","9","9"
"2016","16-34 y.","indirect migration background","8.17","8","888","6","7","10","10","8.05","8.29","9","9"
"2016","16-34 y.","no migration background","7.89","8","3318","6","7","9","10","7.83","7.95","8","8"
"2016","35-65 y.","direct migration background","8.07","8","3029","5","7","10","10","8","8.14","9","9"
"2016","35-65 y.","indirect migration background","7.8","8","651","5","7","9","10","7.65","7.95","8","9"
"2016","35-65 y.","no migration background","7.68","8","10132","5","7","9","10","7.64","7.72","8","8"
"2016","66 and older","direct migration background","7.76","8","393","5","7","9","10","7.57","7.95","8","9"
"2016","66 and older","indirect migration background","","","","","","","","","","",""
"2016","66 and older","no migration background","7.9","8","4273","5","7","9","10","7.85","7.95","8","8"
"2017","16-34 y.","direct migration background","8.2","9","1122","5","7","10","10","8.1","8.3","9","9"
"2017","16-34 y.","indirect migration background","8.12","8","943","6","7","10","10","8","8.24","8","9"
"2017","16-34 y.","no migration background","7.93","8","4021","6","7","9","10","7.87","7.99","8","8"
"2017","35-65 y.","direct migration background","8.03","8","3000","5","7","10","10","7.96","8.1","9","9"
"2017","35-65 y.","indirect migration background","7.73","8","719","5","7","9","10","7.58","7.88","8","8"
"2017","35-65 y.","no migration background","7.68","8","11560","5","7","9","10","7.65","7.71","8","8"
"2017","66 and older","direct migration background","7.88","8","422","5","7","9","10","7.7","8.06","8","8"
"2017","66 and older","indirect migration background","","","","","","","","","","",""
"2017","66 and older","no migration background","7.89","8","4482","5","7","9","10","7.84","7.94","8","8"
"2018","16-34 y.","direct migration background","7.99","8","1025","5","7","10","10","7.87","8.11","9","9"
"2018","16-34 y.","indirect migration background","8.09","8","959","5","7","10","10","7.97","8.21","8","9"
"2018","16-34 y.","no migration background","7.93","8","3931","5","7","9","10","7.87","7.99","8","8"
"2018","35-65 y.","direct migration background","8.04","8","2895","5","7","10","10","7.97","8.11","8","9"
"2018","35-65 y.","indirect migration background","7.72","8","703","5","7","9","10","7.57","7.87","8","8"
"2018","35-65 y.","no migration background","7.67","8","10966","5","7","9","10","7.64","7.7","8","8"
"2018","66 and older","direct migration background","7.93","8","440","5","7","9","10","7.75","8.11","8","8"
"2018","66 and older","indirect migration background","","","","","","","","","","",""
"2018","66 and older","no migration background","7.91","8","4489","5","7","9","10","7.86","7.96","8","8"
"2019","16-34 y.","direct migration background","7.99","8","804","5","7","10","10","7.86","8.12","8","9"
"2019","16-34 y.","indirect migration background","8.41","9","873","6","8","10","10","8.29","8.53","8","9"
"2019","16-34 y.","no migration background","7.98","8","3698","6","7","9","10","7.92","8.04","8","8"
"2019","35-65 y.","direct migration background","8.1","8","2594","6","7","10","10","8.03","8.17","9","9"
"2019","35-65 y.","indirect migration background","7.7","8","787","5","7","9","10","7.57","7.83","8","8"
"2019","35-65 y.","no migration background","7.75","8","11642","5","7","9","10","7.72","7.78","8","8"
"2019","66 and older","direct migration background","7.99","8","424","6","7","9","10","7.82","8.16","8","9"
"2019","66 and older","indirect migration background","8.5","8.32","34","7","8","10","10","7.87","9.13","8","9"
"2019","66 and older","no migration background","7.84","8","4659","5","7","9","10","7.79","7.89","8","8"
