"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Employed","East Germany","4.65","4","3123","1","2","6","10","20","4.51","4.79","0","50","4","4"
"2003","Employed","West Germany","4.53","4","10574","1","2","6","10","20","4.46","4.6","0","50","4","4"
"2003","Not Employed","East Germany","4.11","3","2022","0","2","5","10","20","3.92","4.3","0","60","3","3"
"2003","Not Employed","West Germany","4.35","3","5846","0","2","5","10","20","4.23","4.47","0","99","3","4"
"2004","Employed","East Germany","","","","","","","","","","","","","",""
"2004","Employed","West Germany","","","","","","","","","","","","","",""
"2004","Not Employed","East Germany","","","","","","","","","","","","","",""
"2004","Not Employed","West Germany","","","","","","","","","","","","","",""
"2005","Employed","East Germany","","","","","","","","","","","","","",""
"2005","Employed","West Germany","","","","","","","","","","","","","",""
"2005","Not Employed","East Germany","","","","","","","","","","","","","",""
"2005","Not Employed","West Germany","","","","","","","","","","","","","",""
"2006","Employed","East Germany","","","","","","","","","","","","","",""
"2006","Employed","West Germany","","","","","","","","","","","","","",""
"2006","Not Employed","East Germany","","","","","","","","","","","","","",""
"2006","Not Employed","West Germany","","","","","","","","","","","","","",""
"2007","Employed","East Germany","","","","","","","","","","","","","",""
"2007","Employed","West Germany","","","","","","","","","","","","","",""
"2007","Not Employed","East Germany","","","","","","","","","","","","","",""
"2007","Not Employed","West Germany","","","","","","","","","","","","","",""
"2008","Employed","East Germany","4.47","4","2696","1","2","6","8","20","4.33","4.61","0","40","4","4"
"2008","Employed","West Germany","4.12","3","8946","1","2","5","8","16","4.05","4.19","0","80","3","4"
"2008","Not Employed","East Germany","4","3","1878","0","2","5","10","18","3.84","4.16","0","30","3","3"
"2008","Not Employed","West Germany","4","3","5288","0","2","5","8","20","3.89","4.11","0","90","3","3"
"2009","Employed","East Germany","","","","","","","","","","","","","",""
"2009","Employed","West Germany","","","","","","","","","","","","","",""
"2009","Not Employed","East Germany","","","","","","","","","","","","","",""
"2009","Not Employed","West Germany","","","","","","","","","","","","","",""
"2010","Employed","East Germany","","","","","","","","","","","","","",""
"2010","Employed","West Germany","","","","","","","","","","","","","",""
"2010","Not Employed","East Germany","","","","","","","","","","","","","",""
"2010","Not Employed","West Germany","","","","","","","","","","","","","",""
"2011","Employed","East Germany","4.83","4","2857","1","2","6","10","20","4.65","5.01","0","99","4","4"
"2011","Employed","West Germany","4.72","4","9612","1","2","5","10","20","4.63","4.81","0","200","4","4"
"2011","Not Employed","East Germany","3.92","3","1955","0","2","5","8","15","3.39","4.45","0","500","3","3"
"2011","Not Employed","West Germany","4.31","3","5949","0","2","5","10","20","4.2","4.42","0","60","3","3"
"2012","Employed","East Germany","","","","","","","","","","","","","",""
"2012","Employed","West Germany","","","","","","","","","","","","","",""
"2012","Not Employed","East Germany","","","","","","","","","","","","","",""
"2012","Not Employed","West Germany","","","","","","","","","","","","","",""
"2013","Employed","East Germany","4.31","3","3507","1","2","5","8","20","4.19","4.43","0","40","3","4"
"2013","Employed","West Germany","4.29","4","13101","1","2","5","8","15","4.23","4.35","0","99","3","4"
"2013","Not Employed","East Germany","3.75","3","2105","0","2","5","8","15","3.6","3.9","0","40","3","3"
"2013","Not Employed","West Germany","4.27","3","6527","0","2","5","10","20","4.18","4.36","0","80","3","3"
"2014","Employed","East Germany","","","","","","","","","","","","","",""
"2014","Employed","West Germany","","","","","","","","","","","","","",""
"2014","Not Employed","East Germany","","","","","","","","","","","","","",""
"2014","Not Employed","West Germany","","","","","","","","","","","","","",""
"2015","Employed","East Germany","4.08","3","3208","1","2","5","7","20","3.96","4.2","0","55","3","3"
"2015","Employed","West Germany","4.15","3","13335","1","2","5","8","18","4.09","4.21","0","99","3","3"
"2015","Not Employed","East Germany","3.6","3","2162","0","2","5","8","16","3.44","3.76","0","50","3","3"
"2015","Not Employed","West Germany","4.11","3","7992","0","2","5","9","20","4.02","4.2","0","99","3","3"
"2016","Employed","East Germany","","","","","","","","","","","","","",""
"2016","Employed","West Germany","","","","","","","","","","","","","",""
"2016","Not Employed","East Germany","","","","","","","","","","","","","",""
"2016","Not Employed","West Germany","","","","","","","","","","","","","",""
"2017","Employed","East Germany","4.27","3","3573","2","2","5","8","15","4.14","4.4","0","99","3","3"
"2017","Employed","West Germany","4.16","3","14420","1","2","5","8","15","4.11","4.21","0","99","3","3"
"2017","Not Employed","East Germany","3.4","3","2019","0","2","5","6","15","3.26","3.54","0","40","3","3"
"2017","Not Employed","West Germany","3.92","3","6530","0","2","5","8","20","3.83","4.01","0","50","3","3"
"2018","Employed","East Germany","4.47","4","3586","2","2","5","9","20","4.34","4.6","0","80","3","4"
"2018","Employed","West Germany","4.39","4","14333","1","2","5","8","18","4.32","4.46","0","99","3","3"
"2018","Not Employed","East Germany","3.66","3","2454","0","1","5","8","20","3.44","3.88","0","99","3","3"
"2018","Not Employed","West Germany","4.1","3","8898","0","2","5","10","20","3.99","4.21","0","99","3","3"
