"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Employed","direct migration background","4.6","4","1525","1","2","6","10","20","4.39","4.81","0","50","3","4"
"2003","Employed","indirect migration background","4.91","4","524","2","2","6","10","20","4.53","5.29","0","40","3","4"
"2003","Employed","no migration background","4.53","4","11648","1","2","6","10","20","4.46","4.6","0","50","4","4"
"2003","Not Employed","direct migration background","4.44","3","1025","0","2","5","10","20","4.09","4.79","0","99","3","3"
"2003","Not Employed","indirect migration background","4.72","4","238","2","3","5","10","20","4.14","5.3","0","35","4","4"
"2003","Not Employed","no migration background","4.26","3","6605","0","2","5","10","20","4.15","4.37","0","60","3","4"
"2004","Employed","direct migration background","","","","","","","","","","","","","",""
"2004","Employed","indirect migration background","","","","","","","","","","","","","",""
"2004","Employed","no migration background","","","","","","","","","","","","","",""
"2004","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2004","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2004","Not Employed","no migration background","","","","","","","","","","","","","",""
"2005","Employed","direct migration background","","","","","","","","","","","","","",""
"2005","Employed","indirect migration background","","","","","","","","","","","","","",""
"2005","Employed","no migration background","","","","","","","","","","","","","",""
"2005","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2005","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2005","Not Employed","no migration background","","","","","","","","","","","","","",""
"2006","Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Employed","no migration background","","","","","","","","","","","","","",""
"2006","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Not Employed","no migration background","","","","","","","","","","","","","",""
"2007","Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Employed","no migration background","","","","","","","","","","","","","",""
"2007","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Not Employed","no migration background","","","","","","","","","","","","","",""
"2008","Employed","direct migration background","3.89","3","1084","1","2","5","7","17","3.67","4.11","0","50","3","3"
"2008","Employed","indirect migration background","4.19","3","557","1","2","5","7","20","3.82","4.56","0","50","3","4"
"2008","Employed","no migration background","4.22","3","10001","1","2","5","8","18","4.15","4.29","0","80","3","4"
"2008","Not Employed","direct migration background","3.67","3","763","0","2","5","7","15","3.34","4","0","90","3","3"
"2008","Not Employed","indirect migration background","4.82","4","197","1","3","5","10","20","4.1","5.54","0","60","3","4"
"2008","Not Employed","no migration background","4.02","3","6206","0","2","5","9","20","3.93","4.11","0","50","3","3"
"2009","Employed","direct migration background","","","","","","","","","","","","","",""
"2009","Employed","indirect migration background","","","","","","","","","","","","","",""
"2009","Employed","no migration background","","","","","","","","","","","","","",""
"2009","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2009","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2009","Not Employed","no migration background","","","","","","","","","","","","","",""
"2010","Employed","direct migration background","","","","","","","","","","","","","",""
"2010","Employed","indirect migration background","","","","","","","","","","","","","",""
"2010","Employed","no migration background","","","","","","","","","","","","","",""
"2010","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2010","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2010","Not Employed","no migration background","","","","","","","","","","","","","",""
"2011","Employed","direct migration background","4.52","3","1132","1","2","5","10","25","4.19","4.85","0","99","3","4"
"2011","Employed","indirect migration background","5.27","4","561","2","3","6","10","30","4.79","5.75","0","60","4","4"
"2011","Employed","no migration background","4.75","4","10776","1","2","5","10","20","4.67","4.83","0","200","4","4"
"2011","Not Employed","direct migration background","4.05","3","824","0","2","5","10","30","3.74","4.36","0","40","3","3"
"2011","Not Employed","indirect migration background","5.39","4","220","2","2","5","10","30","4.68","6.1","0","46","4","5"
"2011","Not Employed","no migration background","4.23","3","6860","0","2","5","10","20","4.05","4.41","0","500","3","3"
"2012","Employed","direct migration background","","","","","","","","","","","","","",""
"2012","Employed","indirect migration background","","","","","","","","","","","","","",""
"2012","Employed","no migration background","","","","","","","","","","","","","",""
"2012","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2012","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2012","Not Employed","no migration background","","","","","","","","","","","","","",""
"2013","Employed","direct migration background","3.94","3","1703","1","2","5","8","18","3.75","4.13","0","50","3","3"
"2013","Employed","indirect migration background","4.61","4","869","2","3","5","10","20","4.37","4.85","0","50","3","4"
"2013","Employed","no migration background","4.32","4","14036","1","2","5","8","15","4.26","4.38","0","99","4","4"
"2013","Not Employed","direct migration background","4","3","930","0","2","5","8","20","3.72","4.28","0","80","3","3"
"2013","Not Employed","indirect migration background","4.45","4","311","2","3","5","8","12","4.05","4.85","0","30","4","4"
"2013","Not Employed","no migration background","4.18","3","7391","0","2","5","10","20","4.09","4.27","0","50","3","3"
"2014","Employed","direct migration background","","","","","","","","","","","","","",""
"2014","Employed","indirect migration background","","","","","","","","","","","","","",""
"2014","Employed","no migration background","","","","","","","","","","","","","",""
"2014","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2014","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2014","Not Employed","no migration background","","","","","","","","","","","","","",""
"2015","Employed","direct migration background","4.32","3","2983","1","2","5","8","25","4.14","4.5","0","99","3","3"
"2015","Employed","indirect migration background","4.17","4","1181","2","2","5","7","15","3.92","4.42","0","99","3","4"
"2015","Employed","no migration background","4.11","3","12379","1","2","5","8","15","4.06","4.16","0","55","3","3"
"2015","Not Employed","direct migration background","4.54","3","2916","0","2","5","10","30","4.34","4.74","0","99","3","3"
"2015","Not Employed","indirect migration background","4.18","4","499","1","2","5","7","15","3.9","4.46","0","30","3","4"
"2015","Not Employed","no migration background","3.9","3","6739","0","2","5","8","16","3.81","3.99","0","50","3","3"
"2016","Employed","direct migration background","","","","","","","","","","","","","",""
"2016","Employed","indirect migration background","","","","","","","","","","","","","",""
"2016","Employed","no migration background","","","","","","","","","","","","","",""
"2016","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2016","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2016","Not Employed","no migration background","","","","","","","","","","","","","",""
"2017","Employed","direct migration background","4.16","3","3225","1","2","5","8","20","4.01","4.31","0","99","3","3"
"2017","Employed","indirect migration background","4.1","4","1260","1","2","5","7","16","3.94","4.26","0","33","3","3"
"2017","Employed","no migration background","4.18","4","13508","2","2","5","8","15","4.12","4.24","0","99","3","4"
"2017","Not Employed","direct migration background","3.79","3","1419","0","2","5","8","25","3.59","3.99","0","50","3","3"
"2017","Not Employed","indirect migration background","4.08","3","448","2","2","5","7","20","3.74","4.42","0","30","3","4"
"2017","Not Employed","no migration background","3.82","3","6682","0","2","5","8","15","3.74","3.9","0","50","3","3"
"2018","Employed","direct migration background","4.42","3","3566","1","2","5","10","20","4.24","4.6","0","99","3","3"
"2018","Employed","indirect migration background","4.31","4","1304","2","2","5","8","15","4.15","4.47","0","32","3","3"
"2018","Employed","no migration background","4.41","4","13049","2","2","5","8","15","4.35","4.47","0","99","4","4"
"2018","Not Employed","direct migration background","4.14","3","4463","0","1","5","10","20","3.94","4.34","0","99","3","3"
"2018","Not Employed","indirect migration background","4.44","4","403","1","2","5","8","20","3.85","5.03","0","99","3","4"
"2018","Not Employed","no migration background","3.98","3","6486","0","2","5","9","20","3.89","4.07","0","50","3","3"
