"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"2003","(Married) couple without C.","(1a) inadequately completed","2.98","2","83","0","1","4","6","20","2.15","3.81","0","24","2","2"
"2003","(Married) couple without C.","(1b) general elementary school","3.91","3","666","0","1","5","10","20","3.58","4.24","0","32","3","3"
"2003","(Married) couple without C.","(1c) basic vocational qualification","4.5","3","2575","0","2","6","10","20","4.32","4.68","0","50","3","4"
"2003","(Married) couple without C.","(2a) intermediate vocational","4.6","4","1422","1","2","6","10","20","4.39","4.81","0","30","4","4"
"2003","(Married) couple without C.","(2b) intermediate general qualification","4.9","3","79","1","2","5","12","30","3.81","5.99","0","30","3","4"
"2003","(Married) couple without C.","(2c_gen) general maturity certificate","5.47","4","126","2","3","6","10","26","4.65","6.29","0","35","3","5"
"2003","(Married) couple without C.","(2c_voc) vocational maturity certificate","4.81","4","447","2","2","6","10","20","4.46","5.16","0","30","4","4"
"2003","(Married) couple without C.","(3a) lower tertiary education","4.88","4","670","1","2","6","10","20","4.56","5.2","0","30","4","4"
"2003","(Married) couple without C.","(3b) higher tertiary education","5.07","4","952","1","2","6","10","20","4.78","5.36","0","50","4","4"
"2003","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"2003","1-pers.-HH","(1a) inadequately completed","2.6","2","30","0","0","5","5","10","1.66","3.54","0","10","0","3"
"2003","1-pers.-HH","(1b) general elementary school","3.38","3","366","0","1","5","7","15","3.05","3.71","0","30","2","3"
"2003","1-pers.-HH","(1c) basic vocational qualification","4.07","3","910","0","2","5","9","20","3.78","4.36","0","60","3","3"
"2003","1-pers.-HH","(2a) intermediate vocational","4.61","4","627","1","2","5","10","20","4.31","4.91","0","30","3","4"
"2003","1-pers.-HH","(2b) intermediate general qualification","4.02","3","49","2","2","5","7","10","3.19","4.85","0","12","3","5"
"2003","1-pers.-HH","(2c_gen) general maturity certificate","4.71","4","130","3","3","5","8","10","4.27","5.15","0","15","4","5"
"2003","1-pers.-HH","(2c_voc) vocational maturity certificate","4.17","3","234","1","2","5","8","20","3.78","4.56","0","25","3","4"
"2003","1-pers.-HH","(3a) lower tertiary education","4.41","4","217","2","3","5","7","15","3.97","4.85","0","25","3","4"
"2003","1-pers.-HH","(3b) higher tertiary education","5.11","5","313","2","3","6","10","15","4.7","5.52","0","40","4","5"
"2003","Couple + C. GT 16 ","(0) in school","5.53","4","289","2","3","6","10","20","4.95","6.11","0","60","4","5"
"2003","Couple + C. GT 16 ","(1a) inadequately completed","5.45","3","48","1","2","5","20","20","4.09","6.81","0","20","2","4"
"2003","Couple + C. GT 16 ","(1b) general elementary school","4.27","3","320","0","2","6","10","20","3.85","4.69","0","20","3","4"
"2003","Couple + C. GT 16 ","(1c) basic vocational qualification","4.54","4","893","1","2","6","10","20","4.27","4.81","0","35","3","4"
"2003","Couple + C. GT 16 ","(2a) intermediate vocational","4.72","4","832","1","2","6","10","20","4.46","4.98","0","35","4","4"
"2003","Couple + C. GT 16 ","(2b) intermediate general qualification","5.54","4","218","2","3","7","10","20","4.96","6.12","0","30","4","5"
"2003","Couple + C. GT 16 ","(2c_gen) general maturity certificate","5.07","5","324","2","3","6","9","20","4.68","5.46","1","30","5","5"
"2003","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","4.36","3","212","1","2","5","10","20","3.89","4.83","0","20","3","4"
"2003","Couple + C. GT 16 ","(3a) lower tertiary education","4.31","3","252","1","2","6","9","16","3.89","4.73","0","20","3","4"
"2003","Couple + C. GT 16 ","(3b) higher tertiary education","4.87","4","392","1","2","6","10","20","4.42","5.32","0","40","4","4"
"2003","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"2003","Couple + C. LE 16","(1a) inadequately completed","3.19","3","42","0","2","4","6","10","2.52","3.86","0","10","2","3"
"2003","Couple + C. LE 16","(1b) general elementary school","3.74","3","254","1","2","5","7","15","3.32","4.16","0","20","3","3"
"2003","Couple + C. LE 16","(1c) basic vocational qualification","3.95","3","972","1","2","5","10","15","3.71","4.19","0","40","3","3"
"2003","Couple + C. LE 16","(2a) intermediate vocational","4.38","3","1364","1","2","5","9","20","4.19","4.57","0","40","3","4"
"2003","Couple + C. LE 16","(2b) intermediate general qualification","4.12","3","62","0","1","5","10","25","2.75","5.49","0","30","2","4"
"2003","Couple + C. LE 16","(2c_gen) general maturity certificate","4.56","4","80","2","2","5","10","20","3.72","5.4","0","20","3","5"
"2003","Couple + C. LE 16","(2c_voc) vocational maturity certificate","4.53","4","473","2","2","5","10","20","4.22","4.84","0","30","3","4"
"2003","Couple + C. LE 16","(3a) lower tertiary education","4.58","4","344","1","2","6","10","15","4.18","4.98","0","30","4","4"
"2003","Couple + C. LE 16","(3b) higher tertiary education","4.48","4","644","2","2","6","10","15","4.2","4.76","0","30","4","4"
"2003","Couple + C. LE and GT 16","(0) in school","5.35","4","231","2","3","6","10","30","4.72","5.98","0","40","4","5"
"2003","Couple + C. LE and GT 16","(1a) inadequately completed","","","","","","","","","","","","","",""
"2003","Couple + C. LE and GT 16","(1b) general elementary school","5.7","4","185","1","2","7","15","20","5.04","6.36","0","24","3","4"
"2003","Couple + C. LE and GT 16","(1c) basic vocational qualification","4.53","4","321","1","2","6","10","20","4.09","4.97","0","21","3","4"
"2003","Couple + C. LE and GT 16","(2a) intermediate vocational","4.48","3","379","1","2","5","10","20","4.09","4.87","0","30","3","4"
"2003","Couple + C. LE and GT 16","(2b) intermediate general qualification","5.39","4","114","2","3","6","10","20","4.39","6.39","0","50","4","5"
"2003","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","4.81","4","111","2","3","5","8","20","4.12","5.5","0","20","4","5"
"2003","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","4.98","4","89","1","2","6","10","25","4.05","5.91","0","25","3","5"
"2003","Couple + C. LE and GT 16","(3a) lower tertiary education","4.09","3","105","1","2","5","8","20","3.35","4.83","0","25","3","4"
"2003","Couple + C. LE and GT 16","(3b) higher tertiary education","5.1","4","170","2","3","6","10","20","4.46","5.74","0","30","4","5"
"2003","Single parent","(0) in school","4.93","4","66","2","3","7","10","15","4.15","5.71","1","15","4","5"
"2003","Single parent","(1a) inadequately completed","","","","","","","","","","","","","",""
"2003","Single parent","(1b) general elementary school","2.96","3","153","0","1","4","5","10","2.22","3.7","0","50","2","3"
"2003","Single parent","(1c) basic vocational qualification","4.26","3","237","0","2","5","10","28","3.72","4.8","0","37","3","4"
"2003","Single parent","(2a) intermediate vocational","4.12","3","270","1","2","5","9","15","3.69","4.55","0","30","3","4"
"2003","Single parent","(2b) intermediate general qualification","3.52","3","76","1","2","4","5","20","2.66","4.38","0","20","3","4"
"2003","Single parent","(2c_gen) general maturity certificate","4.59","4","54","2","3","5","8","15","3.51","5.67","1","25","3","5"
"2003","Single parent","(2c_voc) vocational maturity certificate","5.73","3","56","1","2","5","10","50","3.72","7.74","0","50","3","5"
"2003","Single parent","(3a) lower tertiary education","4.55","4","50","2","2","6","8","20","3.57","5.53","0","20","3","5"
"2003","Single parent","(3b) higher tertiary education","4.97","4.6","70","2","3","7","10","12","4.29","5.65","0","12","3","5"
"2004","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"2004","(Married) couple without C.","(1a) inadequately completed","","","","","","","","","","","","","",""
"2004","(Married) couple without C.","(1b) general elementary school","","","","","","","","","","","","","",""
"2004","(Married) couple without C.","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2004","(Married) couple without C.","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2004","(Married) couple without C.","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2004","(Married) couple without C.","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2004","(Married) couple without C.","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2004","(Married) couple without C.","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2004","(Married) couple without C.","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2004","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"2004","1-pers.-HH","(1a) inadequately completed","","","","","","","","","","","","","",""
"2004","1-pers.-HH","(1b) general elementary school","","","","","","","","","","","","","",""
"2004","1-pers.-HH","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2004","1-pers.-HH","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2004","1-pers.-HH","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2004","1-pers.-HH","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2004","1-pers.-HH","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2004","1-pers.-HH","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2004","1-pers.-HH","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2004","Couple + C. GT 16 ","(0) in school","","","","","","","","","","","","","",""
"2004","Couple + C. GT 16 ","(1a) inadequately completed","","","","","","","","","","","","","",""
"2004","Couple + C. GT 16 ","(1b) general elementary school","","","","","","","","","","","","","",""
"2004","Couple + C. GT 16 ","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2004","Couple + C. GT 16 ","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2004","Couple + C. GT 16 ","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2004","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2004","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2004","Couple + C. GT 16 ","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2004","Couple + C. GT 16 ","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2004","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"2004","Couple + C. LE 16","(1a) inadequately completed","","","","","","","","","","","","","",""
"2004","Couple + C. LE 16","(1b) general elementary school","","","","","","","","","","","","","",""
"2004","Couple + C. LE 16","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2004","Couple + C. LE 16","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2004","Couple + C. LE 16","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2004","Couple + C. LE 16","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2004","Couple + C. LE 16","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2004","Couple + C. LE 16","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2004","Couple + C. LE 16","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2004","Couple + C. LE and GT 16","(0) in school","","","","","","","","","","","","","",""
"2004","Couple + C. LE and GT 16","(1a) inadequately completed","","","","","","","","","","","","","",""
"2004","Couple + C. LE and GT 16","(1b) general elementary school","","","","","","","","","","","","","",""
"2004","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2004","Couple + C. LE and GT 16","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2004","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2004","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2004","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2004","Couple + C. LE and GT 16","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2004","Couple + C. LE and GT 16","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2004","Single parent","(0) in school","","","","","","","","","","","","","",""
"2004","Single parent","(1a) inadequately completed","","","","","","","","","","","","","",""
"2004","Single parent","(1b) general elementary school","","","","","","","","","","","","","",""
"2004","Single parent","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2004","Single parent","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2004","Single parent","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2004","Single parent","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2004","Single parent","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2004","Single parent","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2004","Single parent","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","(1b) general elementary school","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2005","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"2005","1-pers.-HH","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","1-pers.-HH","(1b) general elementary school","","","","","","","","","","","","","",""
"2005","1-pers.-HH","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2005","1-pers.-HH","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2005","1-pers.-HH","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2005","1-pers.-HH","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2005","1-pers.-HH","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2005","1-pers.-HH","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2005","1-pers.-HH","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","(0) in school","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","(1b) general elementary school","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","(1b) general elementary school","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","(0) in school","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","(1b) general elementary school","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2005","Single parent","(0) in school","","","","","","","","","","","","","",""
"2005","Single parent","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","Single parent","(1b) general elementary school","","","","","","","","","","","","","",""
"2005","Single parent","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2005","Single parent","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2005","Single parent","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2005","Single parent","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2005","Single parent","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2005","Single parent","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2005","Single parent","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","(1b) general elementary school","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2006","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"2006","1-pers.-HH","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","1-pers.-HH","(1b) general elementary school","","","","","","","","","","","","","",""
"2006","1-pers.-HH","(1c) basic vocational qualification","","","","","","","","","","","","","",""
