"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Baden-W?rttemberg","Rural Area","4.26","4","228","1","2","5","8","15","3.28","5.24","0","99","3","4"
"2003","Baden-W?rttemberg","Urban Area","5.19","4","2407","1","2","6","10","25","4.98","5.4","0","50","4","4"
"2003","Bavaria","Rural Area","3.97","3","1524","1","2","5","8","18","3.78","4.16","0","50","3","4"
"2003","Bavaria","Urban Area","4.52","4","1526","1","2","5","10","20","4.32","4.72","0","50","4","4"
"2003","Berlin","Rural Area","","","","","","","","","","","","","",""
"2003","Berlin","Urban Area","4.17","4","809","1","2","5","9","12","3.94","4.4","0","35","3","4"
"2003","Brandenburg","Rural Area","4.27","3","839","1","2","5","8","20","4.01","4.53","0","50","3","4"
"2003","Brandenburg","Urban Area","4.58","3","67","1","2","6","10","15","3.76","5.4","0","15","3","4"
"2003","Bremen","Rural Area","","","","","","","","","","","","","",""
"2003","Bremen","Urban Area","4.16","3","164","1","2","5","8","25","3.55","4.77","0","25","3","4"
"2003","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2003","Hamburg","Urban Area","4.44","4","293","1","2","5","10","20","3.94","4.94","0","30","4","4"
"2003","Hesse","Rural Area","5.21","4","263","1","2","6","10","30","4.75","5.67","0","30","3","4"
"2003","Hesse","Urban Area","4.45","4","1199","1","2","5","10","20","4.22","4.68","0","30","3","4"
"2003","Lower Saxony","Rural Area","4.84","4","912","1","2","6","10","20","4.58","5.1","0","30","3","4"
"2003","Lower Saxony","Urban Area","4.45","3.79","953","1","2","6","10","20","4.2","4.7","0","32","4","4"
"2003","Mecklenburg-Western Pomerania","Rural Area","3.88","3","437","1","2","5","8","15","3.53","4.23","0","40","3","4"
"2003","Mecklenburg-Western Pomerania","Urban Area","5.23","5","72","1","2","7","10","23","4.31","6.15","0","23","3","6"
"2003","North Rhine-Westphalia","Rural Area","4.34","4","104","2","3","6","7","15","3.73","4.95","0","20","3","5"
"2003","North Rhine-Westphalia","Urban Area","4.37","3","4440","1","2","5","10","20","4.26","4.48","0","40","3","4"
"2003","Rhineland-Palatinate,Saarland","Rural Area","4.05","3","314","0","2","5","10","20","3.61","4.49","0","36","2","3"
