"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Baden-W?rttemberg","direct migration background","5.27","4","580","1","2","6","10","30","4.69","5.85","0","99","3","4"
"2003","Baden-W?rttemberg","indirect migration background","4.85","4","195","1","2","6","10","25","4.04","5.66","0","40","4","5"
"2003","Baden-W?rttemberg","no migration background","5.06","4","1860","1","2","6","10","25","4.84","5.28","0","50","4","4"
"2003","Bavaria","direct migration background","4.48","4","389","1","2","5","8","35","4.05","4.91","0","37","3","4"
"2003","Bavaria","indirect migration background","5.04","4","120","2","3","5","10","20","4.27","5.81","0","30","3","5"
"2003","Bavaria","no migration background","4.18","3","2541","1","2","5","9","15","4.03","4.33","0","50","4","4"
"2003","Berlin","direct migration background","4.14","3","63","1","2","5","10","12","3.52","4.76","0","12","2","4"
"2003","Berlin","indirect migration background","4.5","4","36","2","3","5","8","10","3.67","5.33","1","11","3","5"
"2003","Berlin","no migration background","4.16","4","710","1","2","5","9","12","3.91","4.41","0","35","3","4"
"2003","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"2003","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"2003","Brandenburg","no migration background","4.27","3","890","1","2","5","8","20","4.02","4.52","0","50","3","4"
"2003","Bremen","direct migration background","","","","","","","","","","","","","",""
"2003","Bremen","indirect migration background","","","","","","","","","","","","","",""
"2003","Bremen","no migration background","4.23","3","137","1","2","5","8","25","3.64","4.82","0","25","3","4"
"2003","Hamburg","direct migration background","","","","","","","","","","","","","",""
"2003","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"2003","Hamburg","no migration background","4.42","3.22","262","1","2","5","10","20","3.87","4.97","0","30","4","4"
"2003","Hesse","direct migration background","4.42","4","244","0","2","5","10","20","3.91","4.93","0","30","3","4"
"2003","Hesse","indirect migration background","4.05","3","64","1","2","5","8","15","3.42","4.68","0","15","3","5"
"2003","Hesse","no migration background","4.68","4","1154","1","2","5","10","20","4.45","4.91","0","30","4","4"
"2003","Lower Saxony","direct migration background","4.35","4","200","0","2","6","10","15","3.76","4.94","0","25","3","4"
