"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","16-34 y.","college entrance qualification","4.84","4","1656","2","3","6","10","20","4.67","5.01","0","35","4","4"
"2003","16-34 y.","lower secondary degree","4.91","4","1133","1","2","6","10","20","4.67","5.15","0","50","3","4"
"2003","16-34 y.","no degree/no degree yet","5.12","4","651","2","3","6","10","20","4.76","5.48","0","60","4","5"
"2003","16-34 y.","Other degree","4.04","3","206","1","2","5","10","15","3.39","4.69","0","40","3","3"
"2003","16-34 y.","secondary school degree","4.67","4","1882","2","2","6","10","20","4.5","4.84","0","50","4","4"
"2003","35-65 y.","college entrance qualification","4.66","4","3194","2","2","6","10","20","4.53","4.79","0","40","4","4"
"2003","35-65 y.","lower secondary degree","4.11","3","4206","1","2","5","9","20","3.99","4.23","0","50","3","3"
"2003","35-65 y.","no degree/no degree yet","3.47","2","159","0","2","5","8","20","2.74","4.2","0","35","2","3"
"2003","35-65 y.","Other degree","4.9","3","832","1","2","6","10","30","4.57","5.23","0","50","3","3"
"2003","35-65 y.","secondary school degree","4.33","3","3895","1","2","5","9","20","4.21","4.45","0","40","3","4"
"2003","66 and older","college entrance qualification","5.46","4","482","1","2","6","11","26","4.96","5.96","0","50","4","4"
"2003","66 and older","lower secondary degree","3.98","3","2277","0","1","5","10","20","3.8","4.16","0","60","3","3"
"2003","66 and older","no degree/no degree yet","2.83","2","60","0","1","4","6","20","2.05","3.61","0","20","2","2"
"2003","66 and older","Other degree","4.25","3","169","0","1","5","10","20","2.9","5.6","0","99","2","4"
"2003","66 and older","secondary school degree","5","4","498","0","2","6","10","25","4.58","5.42","0","30","3","4"
"2004","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2004","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2004","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2004","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2004","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2004","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2004","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2004","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2004","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2004","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2004","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","66 and older","Other degree","","","","","","","","","","","","","",""
"2004","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2005","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2005","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2005","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2005","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2005","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2005","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2005","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2005","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2005","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2005","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2005","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","66 and older","Other degree","","","","","","","","","","","","","",""
"2005","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2006","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2006","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2006","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2006","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2006","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2006","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2006","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2006","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2006","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2006","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2006","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","66 and older","Other degree","","","","","","","","","","","","","",""
"2006","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2007","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2007","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2007","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2007","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2007","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2007","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2007","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2007","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2007","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2007","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2007","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","66 and older","Other degree","","","","","","","","","","","","","",""
"2007","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2008","16-34 y.","college entrance qualification","5.07","4","1424","2","3","6","10","20","4.89","5.25","0","40","4","5"
"2008","16-34 y.","lower secondary degree","4.08","3","656","1","2","5","8","15","3.8","4.36","0","40","3","3"
"2008","16-34 y.","no degree/no degree yet","5.59","5","381","2","3","6","10","20","5.09","6.09","0","60","5","5"
"2008","16-34 y.","Other degree","3.7","3","113","1","2","5","6","15","3.21","4.19","0","15","3","4"
"2008","16-34 y.","secondary school degree","4.53","4","1276","2","2","5","8","20","4.31","4.75","0","80","4","4"
"2008","35-65 y.","college entrance qualification","4.3","4","2909","2","2","5","8","18","4.18","4.42","0","50","4","4"
