"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Full Time","general elemantary","4.36","3","624","1","2","5","8","20","3.97","4.75","0","50","3","4"
"2003","Full Time","higher education","4.6","4","2452","2","2","6","10","15","4.45","4.75","0","40","4","4"
"2003","Full Time","higher vocational","4.7","4","801","1","2","6","10","25","4.44","4.96","0","30","4","4"
"2003","Full Time","in school","","","","","","","","","","","","","",""
"2003","Full Time","inadequately","3.35","2","61","0","2","5","6","12","2.66","4.04","0","12","2","3"
"2003","Full Time","middle vocational","4.52","4","4130","1","2","6","10","20","4.4","4.64","0","40","3","4"
"2003","Full Time","vocational + Abi","4.51","4","538","2","2","5","10","20","4.21","4.81","0","25","3","4"
"2003","Not Working","general elemantary","3.9","3","1420","0","2","5","10","20","3.65","4.15","0","99","3","3"
"2003","Not Working","higher education","5.1","4","943","1","2","6","10","22","4.79","5.41","0","50","4","4"
"2003","Not Working","higher vocational","4.28","4","469","0","2","5","10","20","3.92","4.64","0","30","3","4"
"2003","Not Working","in school","5.28","4","488","2","3","6","10","20","4.84","5.72","0","60","4","5"
"2003","Not Working","inadequately","3.06","2","153","0","1","4","6","20","2.32","3.8","0","35","2","3"
"2003","Not Working","middle vocational","4.28","3","4013","0","2","5","10","20","4.14","4.42","0","60","3","3"
"2003","Not Working","vocational + Abi","3.82","3","285","0","2","5","8","15","3.4","4.24","0","30","3","4"
"2003","Part Time","general elemantary","4.14","3","605","0","2","5","10","20","3.85","4.43","0","30","3","4"
"2003","Part Time","higher education","4.82","4","866","2","3","6","10","15","4.56","5.08","0","30","4","4"
"2003","Part Time","higher vocational","4.37","4","371","2","2","5","8","15","4.06","4.68","0","22","4","4"
"2003","Part Time","in school","5.98","5","114","3","4","8","10","15","5.34","6.62","0","20","5","6"
"2003","Part Time","inadequately","3.29","2","43","0","1","4","6","20","2.22","4.36","0","20","2","3"
"2003","Part Time","middle vocational","4.56","4","2641","1","2","6","10","20","4.41","4.71","0","50","4","4"
"2003","Part Time","vocational + Abi","5.13","4","317","2","3","6","10","20","4.68","5.58","0","50","4","4"
"2004","Full Time","general elemantary","","","","","","","","","","","","","",""
"2004","Full Time","higher education","","","","","","","","","","","","","",""
"2004","Full Time","higher vocational","","","","","","","","","","","","","",""
"2004","Full Time","in school","","","","","","","","","","","","","",""
"2004","Full Time","inadequately","","","","","","","","","","","","","",""
"2004","Full Time","middle vocational","","","","","","","","","","","","","",""
"2004","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2004","Not Working","general elemantary","","","","","","","","","","","","","",""
"2004","Not Working","higher education","","","","","","","","","","","","","",""
"2004","Not Working","higher vocational","","","","","","","","","","","","","",""
"2004","Not Working","in school","","","","","","","","","","","","","",""
"2004","Not Working","inadequately","","","","","","","","","","","","","",""
"2004","Not Working","middle vocational","","","","","","","","","","","","","",""
"2004","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2004","Part Time","general elemantary","","","","","","","","","","","","","",""
"2004","Part Time","higher education","","","","","","","","","","","","","",""
"2004","Part Time","higher vocational","","","","","","","","","","","","","",""
"2004","Part Time","in school","","","","","","","","","","","","","",""
"2004","Part Time","inadequately","","","","","","","","","","","","","",""
"2004","Part Time","middle vocational","","","","","","","","","","","","","",""
"2004","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2005","Full Time","general elemantary","","","","","","","","","","","","","",""
"2005","Full Time","higher education","","","","","","","","","","","","","",""
"2005","Full Time","higher vocational","","","","","","","","","","","","","",""
