"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","(0) in school","Female","5.62","5","306","2","3","7","10","20","5.22","6.02","0","25","4","5"
"2003","(0) in school","Male","5.18","4","297","2","3","6","10","30","4.53","5.83","0","60","4","5"
"2003","(1a) inadequately completed","Female","3.19","2","152","0","1","4","6","20","2.47","3.91","0","35","2","3"
"2003","(1a) inadequately completed","Male","3.28","3","113","0","1","5","6","19.8","2.67","3.89","0","20","2","3"
"2003","(1b) general elementary school","Female","3.67","3","1415","0","1","5","8","19","3.43","3.91","0","99","3","3"
"2003","(1b) general elementary school","Male","4.38","3","649","0","2","5","10","20","4.01","4.75","0","50","3","3"
"2003","(1c) basic vocational qualification","Female","4.29","3","2798","1","2","5","10","20","4.13","4.45","0","50","3","3"
"2003","(1c) basic vocational qualification","Male","4.34","3","3295","0","2","6","10","20","4.19","4.49","0","60","3","3"
"2003","(2a) intermediate vocational","Female","4.41","4","2861","1","2","5","9","20","4.28","4.54","0","40","4","4"
"2003","(2a) intermediate vocational","Male","4.62","4","2146","1","2","6","10","20","4.45","4.79","0","30","3","4"
"2003","(2b) intermediate general qualification","Female","4.37","3","362","1","2","5","10","25","3.98","4.76","0","30","3","4"
"2003","(2b) intermediate general qualification","Male","5.13","4","259","2","3","6","10","20","4.48","5.78","0","50","4","5"
"2003","(2c_gen) general maturity certificate","Female","4.82","4","446","2","3","5","9","20","4.47","5.17","0","35","4","5"
"2003","(2c_gen) general maturity certificate","Male","4.99","5","408","2","3","6","10","15","4.65","5.33","0","30","5","5"
"2003","(2c_voc) vocational maturity certificate","Female","4.53","4","849","2","2","5","10","20","4.29","4.77","0","50","4","4"
"2003","(2c_voc) vocational maturity certificate","Male","4.62","3","691","1","2","5","10","20","4.33","4.91","0","30","3","4"
"2003","(3a) lower tertiary education","Female","4.68","4","759","2","2","6","10","20","4.41","4.95","0","30","4","4"
"2003","(3a) lower tertiary education","Male","4.54","4","911","1","2","6","10","16","4.29","4.79","0","30","4","4"
"2003","(3b) higher tertiary education","Female","4.94","4","1097","2","3","6","10","15","4.71","5.17","0","40","4","4"
"2003","(3b) higher tertiary education","Male","4.9","4","1494","2","2","6","10","20","4.68","5.12","0","50","4","4"
"2004","(0) in school","Female","","","","","","","","","","","","","",""
"2004","(0) in school","Male","","","","","","","","","","","","","",""
"2004","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"2004","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"2004","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"2004","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"2004","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"2004","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"2004","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"2004","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"2004","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"2004","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"2004","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"2004","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"2004","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"2004","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"2004","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"2004","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"2004","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"2004","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"2005","(0) in school","Female","","","","","","","","","","","","","",""
"2005","(0) in school","Male","","","","","","","","","","","","","",""
"2005","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"2005","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"2005","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"2005","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"2005","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"2005","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"2005","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"2005","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"2005","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"2005","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"2005","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"2005","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"2005","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"2005","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"2005","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
