"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","(Married) couple without C.","direct migration background","4.43","3","716","0","2","5","10","20","4.1","4.76","0","30","3","3"
"2003","(Married) couple without C.","indirect migration background","4.44","4","119","1","3","5","8","15","3.72","5.16","0","35","3","5"
"2003","(Married) couple without C.","no migration background","4.57","4","6223","0","2","6","10","20","4.46","4.68","0","50","4","4"
"2003","1-pers.-HH","direct migration background","3.93","3","227","1","2","5","7","20","3.44","4.42","0","25","3","4"
"2003","1-pers.-HH","indirect migration background","4.45","4","82","2","3","5","7","10","3.9","5","0","10","3","5"
"2003","1-pers.-HH","no migration background","4.27","3","2588","1","2","5","9","20","4.12","4.42","0","60","3","4"
"2003","Couple + C. GT 16 ","direct migration background","5.35","4","422","1","2","8","10","20","4.94","5.76","0","35","3","4"
"2003","Couple + C. GT 16 ","indirect migration background","5.38","4","180","2","3","6","10","25","4.65","6.11","0","30","4","5"
"2003","Couple + C. GT 16 ","no migration background","4.62","4","3251","1","2","6","10","20","4.48","4.76","0","60","4","4"
"2003","Couple + C. LE 16","direct migration background","4.11","3","643","1","2","5","10","15","3.8","4.42","0","35","3","3"
"2003","Couple + C. LE 16","indirect migration background","4.37","3","168","0","2","6","10","15","3.62","5.12","0","40","3","4"
"2003","Couple + C. LE 16","no migration background","4.28","3","3444","1","2","5","10","20","4.16","4.4","0","40","3","4"
"2003","Couple + C. LE and GT 16","direct migration background","5.21","4","291","1","2","7","10","20","4.69","5.73","0","25","3","4"
"2003","Couple + C. LE and GT 16","indirect migration background","6.07","4","125","2","3","8","10","20","5.25","6.89","0","30","4","5"
"2003","Couple + C. LE and GT 16","no migration background","4.71","4","1381","1","2","6","10","20","4.49","4.93","0","50","4","4"
"2003","Single parent","direct migration background","4.94","3","135","0","2","5","10","50","3.92","5.96","0","50","3","4"
"2003","Single parent","indirect migration background","4.19","3.91","63","2","3","5","7","20","3.17","5.21","0","25","3","4"
"2003","Single parent","no migration background","4.01","3","885","1","2","5","8","15","3.76","4.26","0","50","3","4"
"2004","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2004","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2004","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2004","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2004","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2004","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2004","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2004","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2004","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2004","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2004","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2004","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2004","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2004","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2004","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2004","Single parent","direct migration background","","","","","","","","","","","","","",""
"2004","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2004","Single parent","no migration background","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2005","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2005","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2005","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2005","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2005","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2005","Single parent","direct migration background","","","","","","","","","","","","","",""
"2005","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2005","Single parent","no migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2006","Single parent","direct migration background","","","","","","","","","","","","","",""
"2006","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2006","Single parent","no migration background","","","","","","","","","","","","","",""
