"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","16-34 y.","(Married) couple without C.","4.47","4","1008","1","2","5","8","15","4.27","4.67","0","35","4","4"
"2003","16-34 y.","1-pers.-HH","5.18","5","664","2","3","6","10","15","4.91","5.45","0","40","4","5"
"2003","16-34 y.","Couple + C. GT 16 ","5.26","4","1432","2","3","6","10","20","5.05","5.47","0","60","4","5"
"2003","16-34 y.","Couple + C. LE 16","4.17","3","1362","1","2","5","10","15","3.99","4.35","0","30","3","4"
"2003","16-34 y.","Couple + C. LE and GT 16","5.77","5","661","2","3","7","10","20","5.42","6.12","0","50","4","5"
"2003","16-34 y.","Single parent","4.2","3","457","1","2","5","9","20","3.81","4.59","0","50","3","4"
"2003","35-65 y.","(Married) couple without C.","4.46","4","3934","1","2","6","10","20","4.32","4.6","0","50","4","4"
"2003","35-65 y.","1-pers.-HH","4.14","3","1220","1","2","5","8","20","3.94","4.34","0","30","3","4"
"2003","35-65 y.","Couple + C. GT 16 ","4.49","4","2248","1","2","6","10","20","4.33","4.65","0","40","3","4"
"2003","35-65 y.","Couple + C. LE 16","4.3","3","2890","1","2","5","10","20","4.16","4.44","0","40","3","4"
"2003","35-65 y.","Couple + C. LE and GT 16","4.4","3","1134","1","2","5","10","20","4.17","4.63","0","30","3","4"
"2003","35-65 y.","Single parent","4.26","3","561","1","2","5","8","30","3.92","4.6","0","50","3","4"
"2003","66 and older","(Married) couple without C.","4.73","4","2116","0","2","6","10","24","4.52","4.94","0","50","3","4"
"2003","66 and older","1-pers.-HH","3.87","3","1013","0","2","5","8","20","3.61","4.13","0","60","3","3"
"2003","66 and older","Couple + C. GT 16 ","3.99","3","173","0","1","4","10","25","3.26","4.72","0","30","2","4"
"2003","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2003","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2003","66 and older","Single parent","2.82","2","65","0","1","4","5","15","2.18","3.46","0","15","2","3"
"2004","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2004","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2004","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2004","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2004","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2004","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","66 and older","Single parent","","","","","","","","","","","","","",""
"2005","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
