"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","direct migration background","Female","4.45","3","1331","1","2","5","10","20","4.17","4.73","0","99","3","3"
"2003","direct migration background","Male","4.62","3","1219","0","2","6","10","20","4.36","4.88","0","35","3","4"
"2003","indirect migration background","Female","4.47","4","397","2","3","5","10","15","4.11","4.83","0","35","3","4"
"2003","indirect migration background","Male","5.23","4","365","1","2","6","10","20","4.7","5.76","0","40","4","5"
"2003","no migration background","Female","4.33","4","9443","1","2","5","10","20","4.25","4.41","0","50","4","4"
"2003","no migration background","Male","4.52","4","8810","1","2","6","10","20","4.43","4.61","0","60","4","4"
"2004","direct migration background","Female","","","","","","","","","","","","","",""
"2004","direct migration background","Male","","","","","","","","","","","","","",""
"2004","indirect migration background","Female","","","","","","","","","","","","","",""
"2004","indirect migration background","Male","","","","","","","","","","","","","",""
"2004","no migration background","Female","","","","","","","","","","","","","",""
"2004","no migration background","Male","","","","","","","","","","","","","",""
"2005","direct migration background","Female","","","","","","","","","","","","","",""
"2005","direct migration background","Male","","","","","","","","","","","","","",""
"2005","indirect migration background","Female","","","","","","","","","","","","","",""
"2005","indirect migration background","Male","","","","","","","","","","","","","",""
"2005","no migration background","Female","","","","","","","","","","","","","",""
"2005","no migration background","Male","","","","","","","","","","","","","",""
"2006","direct migration background","Female","","","","","","","","","","","","","",""
"2006","direct migration background","Male","","","","","","","","","","","","","",""
"2006","indirect migration background","Female","","","","","","","","","","","","","",""
"2006","indirect migration background","Male","","","","","","","","","","","","","",""
"2006","no migration background","Female","","","","","","","","","","","","","",""
"2006","no migration background","Male","","","","","","","","","","","","","",""
"2007","direct migration background","Female","","","","","","","","","","","","","",""
"2007","direct migration background","Male","","","","","","","","","","","","","",""
"2007","indirect migration background","Female","","","","","","","","","","","","","",""
"2007","indirect migration background","Male","","","","","","","","","","","","","",""
"2007","no migration background","Female","","","","","","","","","","","","","",""
"2007","no migration background","Male","","","","","","","","","","","","","",""
"2008","direct migration background","Female","3.71","3","988","1","2","5","7","15","3.44","3.98","0","90","3","3"
"2008","direct migration background","Male","3.9","3","859","1","2","5","7","17","3.66","4.14","0","50","3","3"
"2008","indirect migration background","Female","3.65","3","392","1","2","5","7","12","3.3","4","0","50","3","4"
"2008","indirect migration background","Male","5.01","4","362","1","2","6","10","20","4.43","5.59","0","60","4","5"
"2008","no migration background","Female","4.02","3","8467","1","2","5","8","16","3.95","4.09","0","80","3","4"
"2008","no migration background","Male","4.28","3","7740","1","2","5","10","20","4.2","4.36","0","50","3","4"
"2009","direct migration background","Female","","","","","","","","","","","","","",""
"2009","direct migration background","Male","","","","","","","","","","","","","",""
"2009","indirect migration background","Female","","","","","","","","","","","","","",""
"2009","indirect migration background","Male","","","","","","","","","","","","","",""
"2009","no migration background","Female","","","","","","","","","","","","","",""
"2009","no migration background","Male","","","","","","","","","","","","","",""
"2010","direct migration background","Female","","","","","","","","","","","","","",""
"2010","direct migration background","Male","","","","","","","","","","","","","",""
"2010","indirect migration background","Female","","","","","","","","","","","","","",""
"2010","indirect migration background","Male","","","","","","","","","","","","","",""
"2010","no migration background","Female","","","","","","","","","","","","","",""
"2010","no migration background","Male","","","","","","","","","","","","","",""
"2011","direct migration background","Female","3.97","3","1095","1","2","5","8","20","3.72","4.22","0","40","3","3"
"2011","direct migration background","Male","4.78","3","861","0","2","6","10","30","4.35","5.21","0","99","3","3"
"2011","indirect migration background","Female","4.48","4","410","2","3","5","8","15","4.03","4.93","0","50","3","4"
"2011","indirect migration background","Male","6","5","371","2","3","7","10","30","5.34","6.66","0","60","4","5"
"2011","no migration background","Female","4.48","4","9259","1","2","5","10","20","4.39","4.57","0","200","4","4"
"2011","no migration background","Male","4.61","4","8377","1","2","6","10","20","4.46","4.76","0","500","3","4"
"2012","direct migration background","Female","","","","","","","","","","","","","",""
"2012","direct migration background","Male","","","","","","","","","","","","","",""
"2012","indirect migration background","Female","","","","","","","","","","","","","",""
"2012","indirect migration background","Male","","","","","","","","","","","","","",""
"2012","no migration background","Female","","","","","","","","","","","","","",""
"2012","no migration background","Male","","","","","","","","","","","","","",""
"2013","direct migration background","Female","3.93","3","1485","1","2","5","7","20","3.76","4.1","0","50","3","3"
"2013","direct migration background","Male","4","3","1148","1","2","5","8","20","3.72","4.28","0","80","3","3"
"2013","indirect migration background","Female","4.22","4","651","2","3","5","7","20","4","4.44","0","30","3","4"
"2013","indirect migration background","Male","4.91","4","529","2","3","6","10","20","4.54","5.28","0","50","4","4"
"2013","no migration background","Female","4.19","3.29","11701","1","2","5","8","15","4.13","4.25","0","40","3","4"
"2013","no migration background","Male","4.34","3","9726","1","2","5","10","20","4.26","4.42","0","99","3","4"
"2014","direct migration background","Female","","","","","","","","","","","","","",""
"2014","direct migration background","Male","","","","","","","","","","","","","",""
"2014","indirect migration background","Female","","","","","","","","","","","","","",""
"2014","indirect migration background","Male","","","","","","","","","","","","","",""
"2014","no migration background","Female","","","","","","","","","","","","","",""
"2014","no migration background","Male","","","","","","","","","","","","","",""
"2015","direct migration background","Female","4.16","3","3182","1","2","5","8","20","3.99","4.33","0","99","3","3"
"2015","direct migration background","Male","4.68","3","2717","1","2","5","10","40","4.47","4.89","0","99","3","3"
"2015","indirect migration background","Female","3.86","3","912","1","2","5","6","12","3.67","4.05","0","30","3","3"
"2015","indirect migration background","Male","4.45","4","768","2","2","5","7","20","4.09","4.81","0","99","3","4"
"2015","no migration background","Female","3.94","3","10343","1","2","5","7","15","3.88","4","0","50","3","3"
"2015","no migration background","Male","4.12","3","8775","1","2","5","8","20","4.05","4.19","0","55","3","3"
"2016","direct migration background","Female","","","","","","","","","","","","","",""
"2016","direct migration background","Male","","","","","","","","","","","","","",""
"2016","indirect migration background","Female","","","","","","","","","","","","","",""
"2016","indirect migration background","Male","","","","","","","","","","","","","",""
"2016","no migration background","Female","","","","","","","","","","","","","",""
"2016","no migration background","Male","","","","","","","","","","","","","",""
"2017","direct migration background","Female","3.86","3","2570","1","2","5","8","20","3.74","3.98","0","30","3","3"
"2017","direct migration background","Male","4.24","3","2074","1","2","5","10","24","4.01","4.47","0","99","3","3"
"2017","indirect migration background","Female","4.06","4","921","2","2","5","7","20","3.86","4.26","0","33","3","4"
"2017","indirect migration background","Male","4.12","4","787","1","2","5","7","20","3.9","4.34","0","30","3","4"
"2017","no migration background","Female","4","3","10807","1","2","5","8","15","3.94","4.06","0","50","3","3"
"2017","no migration background","Male","4.1","3","9383","1","2","5","8","16","4.02","4.18","0","99","3","3"
"2018","direct migration background","Female","3.81","3","3820","1","2","5","7","20","3.68","3.94","0","99","3","3"
"2018","direct migration background","Male","4.86","3","4209","0","2","5","10","35","4.63","5.09","0","99","3","3"
"2018","indirect migration background","Female","4.33","4","935","2","2","5","8","20","4.14","4.52","0","30","3","4"
"2018","indirect migration background","Male","4.35","4","772","2","2","5","8","18","4.01","4.69","0","99","3","4"
"2018","no migration background","Female","4.22","3","10477","1","2","5","8","18","4.15","4.29","0","80","3","4"
"2018","no migration background","Male","4.29","4","9058","1","2","5","9","20","4.21","4.37","0","99","3","3"
