"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Full Time","college entrance qualification","4.68","4","2765","2","3","6","10","20","4.54","4.82","0","40","4","4"
"2003","Full Time","lower secondary degree","4.44","3","2275","1","2","6","10","20","4.27","4.61","0","50","3","4"
"2003","Full Time","no degree/no degree yet","3.31","3","65","1","2","5","5","10","2.71","3.91","0","10","2","3"
"2003","Full Time","Other degree","4.7","3","410","1","2","6","10","20","4.26","5.14","0","35","3","4"
"2003","Full Time","secondary school degree","4.5","4","3074","1","2","5","10","20","4.36","4.64","0","50","4","4"
"2003","Not Working","college entrance qualification","4.98","4","1213","1","2","6","10","20","4.71","5.25","0","50","4","4"
"2003","Not Working","lower secondary degree","3.99","3","3885","0","2","5","10","20","3.86","4.12","0","60","3","3"
"2003","Not Working","no degree/no degree yet","4.53","4","646","1","2","5","10","20","4.14","4.92","0","60","4","4"
"2003","Not Working","Other degree","4.6","3","494","0","1","5","10","30","3.99","5.21","0","99","3","3"
"2003","Not Working","secondary school degree","4.48","3","1526","1","2","5","10","20","4.27","4.69","0","35","3","4"
"2003","Part Time","college entrance qualification","4.89","4","1354","2","3","6","10","15","4.71","5.07","0","30","4","4"
"2003","Part Time","lower secondary degree","4.28","3","1456","1","2","5","10","20","4.07","4.49","0","50","3","3"
"2003","Part Time","no degree/no degree yet","5.08","4","159","1","2","6","10","20","4.51","5.65","0","20","4","5"
"2003","Part Time","Other degree","4.65","3","303","1","2","6","10","20","4.15","5.15","0","50","3","4"
"2003","Part Time","secondary school degree","4.57","4","1675","1","2","5","10","20","4.4","4.74","0","40","4","4"
"2004","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2004","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2004","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","Full Time","Other degree","","","","","","","","","","","","","",""
"2004","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2004","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2004","Not Working","lower secondary degree","","","","","","","","","","","","","",""
