"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","direct migration background","5.9","6","1368","2","4","8","10","10","5.75","6.05","0","10","6","7"
"1984","16-34 y.","indirect migration background","5.7","5","96","3","5","8","9","10","5.23","6.17","0","10","5","7"
"1984","16-34 y.","no migration background","6.15","7","2977","2","5","8","10","10","6.05","6.25","0","10","6","7"
"1984","35-65 y.","direct migration background","6.26","7","1978","2","5","8","10","10","6.14","6.38","0","10","6","7"
"1984","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1984","35-65 y.","no migration background","6.61","7","4317","3","5","8","10","10","6.53","6.69","0","10","7","7"
"1984","66 and older","direct migration background","6.35","7","34","2","5","9","10","10","5.35","7.35","1","10","5","8"
"1984","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1984","66 and older","no migration background","6.86","7","1233","3","5","9","10","10","6.72","7","0","10","7","7"
"1985","16-34 y.","direct migration background","6.09","6","1121","2","5","8","10","10","5.94","6.24","0","10","6","7"
"1985","16-34 y.","indirect migration background","6.64","6.36","115","4","5","8","10","10","6.19","7.09","0","10","6","8"
"1985","16-34 y.","no migration background","6.27","7","2778","3","5","8","9","10","6.18","6.36","0","10","7","7"
"1985","35-65 y.","direct migration background","6.17","7","1738","3","5","8","9","10","6.05","6.29","0","10","6","7"
"1985","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1985","35-65 y.","no migration background","6.54","7","3992","3","5","8","10","10","6.47","6.61","0","10","7","7"
"1985","66 and older","direct migration background","6.35","6","37","2","5","9","10","10","5.36","7.34","0","10","5","8"
"1985","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1985","66 and older","no migration background","6.95","7","1065","4","5","9","10","10","6.81","7.09","0","10","7","8"
"1986","16-34 y.","direct migration background","6.27","7","1084","3","5","8","9","10","6.12","6.42","0","10","6","7"
"1986","16-34 y.","indirect migration background","5.87","6","125","2","5","8","9","10","5.45","6.29","0","10","6","7"
"1986","16-34 y.","no migration background","6.3","7","2786","3","5","8","9","10","6.21","6.39","0","10","7","7"
"1986","35-65 y.","direct migration background","6.28","7","1688","3","5","8","9","10","6.17","6.39","0","10","6","7"
"1986","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1986","35-65 y.","no migration background","6.61","7","3763","4","5","8","10","10","6.54","6.68","0","10","7","7"
"1986","66 and older","direct migration background","7.18","7","50","5","6","8","10","10","6.57","7.79","2","10","6","8"
"1986","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1986","66 and older","no migration background","7.03","7","984","4","5","9","10","10","6.89","7.17","0","10","7","8"
"1987","16-34 y.","direct migration background","6.27","7","1057","3","5","8","9","10","6.13","6.41","0","10","6","7"
"1987","16-34 y.","indirect migration background","6.12","6","144","3","5","8","9","10","5.72","6.52","0","10","6","8"
"1987","16-34 y.","no migration background","6.3","7","2749","3","5","8","9","10","6.21","6.39","0","10","7","7"
"1987","35-65 y.","direct migration background","6.28","7","1695","3","5","8","9","10","6.17","6.39","0","10","6","7"
"1987","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1987","35-65 y.","no migration background","6.57","7","3645","3","5","8","9","10","6.5","6.64","0","10","7","7"
"1987","66 and older","direct migration background","7.5","8","55","5","6","10","10","10","6.8","8.2","0","10","7","8"
"1987","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1987","66 and older","no migration background","7.1","7","1022","4","6","9","10","10","6.97","7.23","0","10","7","8"
"1988","16-34 y.","direct migration background","6.18","6.18","1008","3","5","8","9","10","6.03","6.33","0","10","6","7"
"1988","16-34 y.","indirect migration background","5.99","6","187","2","5","8","9","10","5.65","6.33","0","10","6","7"
"1988","16-34 y.","no migration background","6.36","7","2562","3","5","8","9","10","6.27","6.45","0","10","7","7"
"1988","35-65 y.","direct migration background","6.19","6","1596","3","5","8","9","10","6.08","6.3","0","10","6","7"
"1988","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1988","35-65 y.","no migration background","6.59","7","3476","4","5","8","9","10","6.52","6.66","0","10","7","7"
"1988","66 and older","direct migration background","6.96","7","63","4","5","9","10","10","6.36","7.56","1","10","6","8"
"1988","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1988","66 and older","no migration background","6.99","7","984","4","5","9","10","10","6.85","7.13","0","10","7","8"
"1989","16-34 y.","direct migration background","6.09","6","950","3","5","8","9","10","5.94","6.24","0","10","6","7"
"1989","16-34 y.","indirect migration background","6.66","7","223","2","5","9","10","10","6.36","6.96","0","10","7","8"
"1989","16-34 y.","no migration background","6.42","7","2520","3","5","8","9","10","6.33","6.51","0","10","7","7"
"1989","35-65 y.","direct migration background","6.21","6","1564","3","5","8","9","10","6.1","6.32","0","10","6","7"
"1989","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1989","35-65 y.","no migration background","6.63","7","3291","4","5","8","9","10","6.56","6.7","0","10","7","7"
"1989","66 and older","direct migration background","7.02","7.7","69","5","5","8","10","10","6.5","7.54","0","10","6","8"
"1989","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1989","66 and older","no migration background","7.06","7","951","4","5","9","10","10","6.92","7.2","0","10","7","8"
"1990","16-34 y.","direct migration background","6.06","6","917","3","5","8","9","10","5.91","6.21","0","10","6","7"
"1990","16-34 y.","indirect migration background","6.38","7","258","3","5","8","9","10","6.12","6.64","0","10","6","7"
"1990","16-34 y.","no migration background","6.18","7","4070","3","5","8","9","10","6.11","6.25","0","10","6","6"
"1990","35-65 y.","direct migration background","6.23","6","1646","3","5","8","9","10","6.12","6.34","0","10","6","7"
"1990","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1990","35-65 y.","no migration background","6.53","7","5408","3","5","8","9","10","6.47","6.59","0","10","7","7"
"1990","66 and older","direct migration background","7.01","7","105","4","5","9","10","10","6.51","7.51","0","10","6","8"
"1990","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1990","66 and older","no migration background","6.8","7","1377","4","5","9","10","10","6.67","6.93","0","10","7","7"
"1991","16-34 y.","direct migration background","6.21","7","878","3","5","8","9","10","6.06","6.36","0","10","7","7"
"1991","16-34 y.","indirect migration background","6.69","7","306","3","5","8","9","10","6.45","6.93","0","10","7","7"
"1991","16-34 y.","no migration background","6.19","7","3880","3","5","8","9","10","6.11","6.27","0","10","6","6"
"1991","35-65 y.","direct migration background","6.41","7","1622","3","5","8","9","10","6.3","6.52","0","10","6","7"
"1991","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","no migration background","6.41","7","5340","3","5","8","9","10","6.35","6.47","0","10","6","7"
"1991","66 and older","direct migration background","6.93","7","123","4","5","9","10","10","6.47","7.39","0","10","6","8"
"1991","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1991","66 and older","no migration background","6.99","7","1350","4","5","8","10","10","6.87","7.11","0","10","7","8"
"1992","16-34 y.","direct migration background","6.1","6","829","3","5","8","8","10","5.95","6.25","0","10","6","7"
"1992","16-34 y.","indirect migration background","6.29","7","362","3","5","8","9","10","6.06","6.52","0","10","6","7"
"1992","16-34 y.","no migration background","6.19","7","3702","3","5","8","9","10","6.12","6.26","0","10","6","6"
"1992","35-65 y.","direct migration background","6.25","7","1582","3","5","8","9","10","6.14","6.36","0","10","6","7"
"1992","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1992","35-65 y.","no migration background","6.35","7","5280","3","5","8","9","10","6.29","6.41","0","10","6","6"
"1992","66 and older","direct migration background","6.42","6.43","138","3","5","8","10","10","6","6.84","0","10","6","7"
"1992","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1992","66 and older","no migration background","6.67","7","1328","4","5","8","10","10","6.55","6.79","0","10","7","7"
"1993","16-34 y.","direct migration background","5.88","6","788","3","4","7","8","10","5.72","6.04","0","10","6","6"
"1993","16-34 y.","indirect migration background","5.93","6","401","3","5","7","9","10","5.71","6.15","0","10","6","6"
"1993","16-34 y.","no migration background","6.06","6","3481","3","5","8","9","10","5.98","6.14","0","10","6","6"
