"year","hgtyp1hh","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","Female","7.08","7","1347","4","5","9","10","10","6.95","7.21","0","10","7","8"
"1984","(Married) couple without C.","Male","6.78","7","1349","4","5","9","10","10","6.65","6.91","0","10","7","7"
"1984","1-pers.-HH","Female","6.26","7","791","2","5","8","10","10","6.06","6.46","0","10","6","7"
"1984","1-pers.-HH","Male","6.16","7","540","2","5","8","10","10","5.93","6.39","0","10","6","7"
"1984","Couple + C. GT 16 ","Female","6.7","7","872","3","5","8","10","10","6.53","6.87","0","10","7","7"
"1984","Couple + C. GT 16 ","Male","6.37","7","1051","3","5","8","10","10","6.21","6.53","0","10","7","7"
"1984","Couple + C. LE 16","Female","6.69","7","1534","3","5","8","10","10","6.56","6.82","0","10","7","7"
"1984","Couple + C. LE 16","Male","6.41","7","1534","3","5","8","10","10","6.28","6.54","0","10","6","7"
"1984","Couple + C. LE and GT 16","Female","6.58","7","763","3","5","8","10","10","6.4","6.76","0","10","6","7"
"1984","Couple + C. LE and GT 16","Male","6.2","7","882","3","5","8","10","10","6.02","6.38","0","10","6","7"
"1984","Single parent","Female","4.99","5","374","1","3","7","9","10","4.71","5.27","0","10","5","5"
"1984","Single parent","Male","5.62","5","191","1","4","8","9","10","5.21","6.03","0","10","5","6"
"1985","(Married) couple without C.","Female","6.93","7","1208","4","5","9","10","10","6.8","7.06","0","10","7","7"
"1985","(Married) couple without C.","Male","6.78","7","1208","4","5","8","10","10","6.64","6.92","0","10","7","7"
"1985","1-pers.-HH","Female","6.27","7","704","3","5","8","10","10","6.08","6.46","0","10","6","7"
"1985","1-pers.-HH","Male","6.3","6","468","3","5","8","10","10","6.07","6.53","0","10","6","7"
"1985","Couple + C. GT 16 ","Female","6.7","7","885","3","5","8","10","10","6.53","6.87","0","10","7","7"
"1985","Couple + C. GT 16 ","Male","6.47","7","1074","3","5","8","9","10","6.32","6.62","0","10","7","7"
"1985","Couple + C. LE 16","Female","6.59","7","1329","3","5","8","10","10","6.46","6.72","0","10","7","7"
"1985","Couple + C. LE 16","Male","6.39","7","1337","3","5","8","9","10","6.26","6.52","0","10","7","7"
"1985","Couple + C. LE and GT 16","Female","6.66","7","647","3","5","8","10","10","6.48","6.84","0","10","7","7"
"1985","Couple + C. LE and GT 16","Male","6.28","7","773","3","5","8","9","10","6.12","6.44","0","10","6","7"
"1985","Single parent","Female","5.38","5","348","2","4","7","9","10","5.1","5.66","0","10","5","6"
"1985","Single parent","Male","5.61","6","181","1","4","8","9","10","5.2","6.02","0","10","5","7"
"1986","(Married) couple without C.","Female","7.06","7","1189","4","5","9","10","10","6.94","7.18","0","10","7","8"
"1986","(Married) couple without C.","Male","6.94","7","1187","4","5","8","10","10","6.82","7.06","0","10","7","7"
"1986","1-pers.-HH","Female","6.37","7","662","3","5","8","10","10","6.17","6.57","0","10","6","7"
"1986","1-pers.-HH","Male","6.37","7","455","3","5","8","10","10","6.15","6.59","0","10","6","7"
"1986","Couple + C. GT 16 ","Female","6.65","7","914","4","5","8","10","10","6.5","6.8","0","10","7","7"
"1986","Couple + C. GT 16 ","Male","6.43","7","1140","3","5","8","9","10","6.29","6.57","0","10","7","7"
"1986","Couple + C. LE 16","Female","6.65","7","1199","4","5","8","9","10","6.52","6.78","0","10","7","7"
"1986","Couple + C. LE 16","Male","6.51","7","1197","4","5","8","9","10","6.38","6.64","0","10","7","7"
"1986","Couple + C. LE and GT 16","Female","6.54","7","635","3","5","8","9","10","6.36","6.72","0","10","7","7"
"1986","Couple + C. LE and GT 16","Male","6.38","7","734","3","5","8","9","10","6.21","6.55","0","10","6","7"
"1986","Single parent","Female","5.45","5","330","2","4","7","8","10","5.18","5.72","0","10","5","6"
"1986","Single parent","Male","5.98","6","178","2","4","8","9","10","5.62","6.34","0","10","6","7"
"1987","(Married) couple without C.","Female","7.14","7","1174","5","6","9","10","10","7.02","7.26","0","10","7","8"
"1987","(Married) couple without C.","Male","6.97","7","1178","4","5","8","10","10","6.85","7.09","0","10","7","7"
"1987","1-pers.-HH","Female","6.36","7","668","3","5","8","10","10","6.16","6.56","0","10","6","7"
"1987","1-pers.-HH","Male","6.13","7","447","3","5","8","10","10","5.9","6.36","0","10","6","7"
"1987","Couple + C. GT 16 ","Female","6.58","7","939","4","5","8","9","10","6.44","6.72","0","10","7","7"
"1987","Couple + C. GT 16 ","Male","6.5","7","1172","3","5","8","9","10","6.37","6.63","0","10","7","7"
"1987","Couple + C. LE 16","Female","6.66","7","1178","4","5","8","9","10","6.54","6.78","0","10","7","7"
"1987","Couple + C. LE 16","Male","6.47","7","1179","4","5","8","9","10","6.35","6.59","0","10","7","7"
"1987","Couple + C. LE and GT 16","Female","6.52","7","574","4","5","8","9","10","6.33","6.71","0","10","6","7"
"1987","Couple + C. LE and GT 16","Male","6.37","7","655","3","5","8","9","10","6.2","6.54","0","10","7","7"
"1987","Single parent","Female","5.52","5","328","2","4","7","8","10","5.25","5.79","0","10","5","6"
"1987","Single parent","Male","6.05","6","190","2","5","8","9","10","5.69","6.41","0","10","6","7"
"1988","(Married) couple without C.","Female","7.04","7","1140","4","6","8","10","10","6.92","7.16","0","10","7","7"
"1988","(Married) couple without C.","Male","6.92","7","1141","4","6","8","10","10","6.79","7.05","0","10","7","7"
"1988","1-pers.-HH","Female","6.32","7","635","3","5","8","10","10","6.12","6.52","0","10","6","7"
"1988","1-pers.-HH","Male","6.15","7","433","2","5","8","9","10","5.91","6.39","0","10","6","7"
"1988","Couple + C. GT 16 ","Female","6.75","7","950","4","5","8","10","10","6.61","6.89","0","10","7","7"
"1988","Couple + C. GT 16 ","Male","6.57","7","1205","3","5","8","9","10","6.44","6.7","0","10","7","7"
"1988","Couple + C. LE 16","Female","6.66","7","1115","4","5","8","9","10","6.53","6.79","0","10","7","7"
"1988","Couple + C. LE 16","Male","6.41","7","1112","4","5","8","9","10","6.28","6.54","0","10","7","7"
