"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","direct migration background","Rural Area","6.33","6","344","3","5","8","10","10","6.06","6.6","0","10","6","7"
"1985","direct migration background","Urban Area","6.12","6","2552","2","5","8","10","10","6.02","6.22","0","10","6","7"
"1985","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1985","indirect migration background","Urban Area","6.36","6","122","3","5","8","10","10","5.9","6.82","0","10","6","8"
"1985","no migration background","Rural Area","6.42","7","1865","3","5","8","10","10","6.31","6.53","0","10","7","7"
"1985","no migration background","Urban Area","6.57","7","5970","3","5","8","10","10","6.51","6.63","0","10","7","7"
"1986","direct migration background","Rural Area","6.75","7","348","3","5","8","10","10","6.49","7.01","0","10","7","7"
"1986","direct migration background","Urban Area","6.27","7","2474","3","5","8","9","10","6.18","6.36","0","10","6","7"
"1986","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1986","indirect migration background","Urban Area","6.13","6","133","3","5","8","8","10","5.72","6.54","0","10","6","7"
"1986","no migration background","Rural Area","6.49","7","1786","3","5","8","10","10","6.38","6.6","0","10","7","7"
"1986","no migration background","Urban Area","6.62","7","5747","3","5","8","10","10","6.56","6.68","0","10","7","7"
"1987","direct migration background","Rural Area","6.27","6","355","4","5","8","10","10","6.03","6.51","0","10","6","7"
"1987","direct migration background","Urban Area","6.38","7","2452","3","5","8","9","10","6.29","6.47","0","10","6","7"
"1987","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1987","indirect migration background","Urban Area","6.38","7","153","3","5","8","8","10","6","6.76","0","10","6","8"
"1987","no migration background","Rural Area","6.53","7","1751","3","5","8","9","10","6.42","6.64","0","10","7","7"
"1987","no migration background","Urban Area","6.61","7","5665","3","5","8","10","10","6.55","6.67","0","10","7","7"
"1988","direct migration background","Rural Area","6.26","6.34","330","3","5","8","9","10","5.99","6.53","0","10","6","7"
"1988","direct migration background","Urban Area","6.25","6.55","2337","3","5","8","9","10","6.15","6.35","0","10","6","7"
"1988","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1988","indirect migration background","Urban Area","6.29","7","187","3","5","8","9","10","5.95","6.63","0","10","6","7"
"1988","no migration background","Rural Area","6.54","7","1636","3","5","8","9","10","6.43","6.65","0","10","7","7"
"1988","no migration background","Urban Area","6.62","7","5386","4","5","8","10","10","6.56","6.68","0","10","7","7"
"1989","direct migration background","Rural Area","6.08","6","314","3","5","8","8","10","5.82","6.34","0","10","6","7"
"1989","direct migration background","Urban Area","6.28","6","2269","3","5","8","9","10","6.19","6.37","0","10","6","6"
"1989","indirect migration background","Rural Area","7.05","7.52","31","2","6","9","9","10","6.17","7.93","2","10","6","9"
"1989","indirect migration background","Urban Area","6.76","7","223","4","5","8","9","10","6.47","7.05","0","10","7","7"
"1989","no migration background","Rural Area","6.54","7","1556","3","5","8","10","10","6.43","6.65","0","10","7","7"
"1989","no migration background","Urban Area","6.68","7","5206","4","5","8","9","10","6.62","6.74","0","10","7","7"
"1990","direct migration background","Rural Area","6.27","6","406","3","5","8","9","10","6.05","6.49","0","10","6","7"
"1990","direct migration background","Urban Area","6.26","6","2261","3","5","8","9","10","6.17","6.35","0","10","6","7"
"1990","indirect migration background","Rural Area","6.64","7","37","4","5","8","9","10","5.93","7.35","1","10","7","8"
"1990","indirect migration background","Urban Area","6.64","7","250","4","5","8","9","10","6.38","6.9","0","10","6","7"
"1990","no migration background","Rural Area","6.26","7","4224","3","5","8","9","10","6.19","6.33","0","10","6","6"
"1990","no migration background","Urban Area","6.56","7","6545","3","5","8","9","10","6.5","6.62","0","10","7","7"
"1991","direct migration background","Rural Area","6.12","6.35","399","3","5","8","9","10","5.88","6.36","0","10","6","7"
"1991","direct migration background","Urban Area","6.48","7","2223","3","5","8","9","10","6.39","6.57","0","10","7","7"
"1991","indirect migration background","Rural Area","6.59","7","42","2","6","8","9","10","5.84","7.34","0","10","6","8"
"1991","indirect migration background","Urban Area","6.67","7","295","3","5","8","10","10","6.43","6.91","0","10","7","7"
"1991","no migration background","Rural Area","5.96","6","4152","2","5","8","9","10","5.88","6.04","0","10","6","6"
"1991","no migration background","Urban Area","6.7","7","6330","4","5","8","9","10","6.64","6.76","0","10","7","7"
"1992","direct migration background","Rural Area","5.88","6","398","2","5","8","9","10","5.65","6.11","0","10","6","6"
"1992","direct migration background","Urban Area","6.32","7","2150","3","5","8","9","10","6.23","6.41","0","10","6","7"
"1992","indirect migration background","Rural Area","6.13","6","55","2","4","8","10","10","5.47","6.79","1","10","6","8"
"1992","indirect migration background","Urban Area","6.22","7","337","4","5","8","9","10","5.98","6.46","0","10","6","7"
"1992","no migration background","Rural Area","5.97","6","3936","3","5","8","9","10","5.9","6.04","0","10","6","6"
"1992","no migration background","Urban Area","6.55","7","6257","4","5","8","9","10","6.5","6.6","0","10","7","7"
"1993","direct migration background","Rural Area","6.05","7","392","2","5","8","9","10","5.81","6.29","0","10","6","7"
"1993","direct migration background","Urban Area","6.2","6","2060","3","5","8","9","10","6.1","6.3","0","10","6","6"
"1993","indirect migration background","Rural Area","5.55","5","65","2","5","7","8","10","4.94","6.16","0","10","5","7"
"1993","indirect migration background","Urban Area","6.25","6","367","4","5","8","9","10","6.03","6.47","0","10","6","7"
"1993","no migration background","Rural Area","6.1","6","3808","3","5","8","9","10","6.03","6.17","0","10","6","6"
"1993","no migration background","Urban Area","6.45","7","6138","3","5","8","9","10","6.39","6.51","0","10","7","7"
"1994","direct migration background","Rural Area","5.82","6","370","2","5","8","9","10","5.57","6.07","0","10","6","7"
"1994","direct migration background","Urban Area","5.85","6","1961","3","4","8","9","10","5.75","5.95","0","10","6","6"
"1994","indirect migration background","Rural Area","6.61","8","66","2","5","9","9","10","5.93","7.29","0","10","7","8"
"1994","indirect migration background","Urban Area","5.74","6","403","3","4","8","8","10","5.52","5.96","0","10","6","7"
"1994","no migration background","Rural Area","6.08","6","3752","3","5","8","9","10","6","6.16","0","10","6","6"
"1994","no migration background","Urban Area","6.36","7","6080","3","5","8","9","10","6.3","6.42","0","10","7","7"
"1995","direct migration background","Rural Area","6.03","6","456","3","5","8","9","10","5.81","6.25","0","10","6","7"
"1995","direct migration background","Urban Area","5.97","6","2301","3","5","8","9","10","5.88","6.06","0","10","6","6"
"1995","indirect migration background","Rural Area","6.42","6.09","72","4","5","8","9","10","5.9","6.94","0","10","6","8"
"1995","indirect migration background","Urban Area","5.85","6","418","3","4","7","8","10","5.64","6.06","0","10","6","7"
"1995","no migration background","Rural Area","6.22","7","3833","3","5","8","9","10","6.15","6.29","0","10","6","6"
"1995","no migration background","Urban Area","6.4","7","5977","3","5","8","9","10","6.34","6.46","0","10","7","7"
"1996","direct migration background","Rural Area","6.18","6","442","3","5","8","9","10","5.97","6.39","0","10","6","7"
"1996","direct migration background","Urban Area","5.96","6","2146","3","5","8","9","10","5.86","6.06","0","10","6","6"
"1996","indirect migration background","Rural Area","6.52","6.9","81","4","5","8","9","10","6.02","7.02","0","10","6","7"
