"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","direct migration background","6.29","6.37","2399","3","5","8","10","10","6.19","6.39","0","10","6","7"
"1984","Employed","indirect migration background","5.93","5","69","4","5","8","10","10","5.3","6.56","0","10","5","7"
"1984","Employed","no migration background","6.5","7","5017","3","5","8","10","10","6.43","6.57","0","10","7","7"
"1984","Not Employed","direct migration background","5.83","6","981","2","4","8","10","10","5.65","6.01","0","10","5","6"
"1984","Not Employed","indirect migration background","6.13","5.49","53","3","5","8","9","10","5.54","6.72","2","10","6","8"
"1984","Not Employed","no migration background","6.52","7","3510","3","5","9","10","10","6.43","6.61","0","10","7","7"
"1985","Employed","direct migration background","6.32","7","2025","3","5","8","9","10","6.22","6.42","0","10","7","7"
"1985","Employed","indirect migration background","6.5","6","69","3","5","8","10","10","5.93","7.07","0","10","6","8"
"1985","Employed","no migration background","6.51","7","4659","3","5","8","10","10","6.44","6.58","0","10","7","7"
"1985","Not Employed","direct migration background","5.85","6","871","2","4","8","10","10","5.67","6.03","0","10","6","6"
"1985","Not Employed","indirect migration background","6.2","6","69","3","5","8","9","10","5.52","6.88","0","10","6","8"
"1985","Not Employed","no migration background","6.55","7","3176","3","5","8","10","10","6.46","6.64","0","10","7","7"
"1986","Employed","direct migration background","6.4","7","1987","3","5","8","9","10","6.3","6.5","0","10","7","7"
"1986","Employed","indirect migration background","5.82","5.26","89","1","5","8","8","10","5.32","6.32","0","10","6","7"
"1986","Employed","no migration background","6.57","7","4570","4","5","8","9","10","6.51","6.63","0","10","7","7"
"1986","Not Employed","direct migration background","6.22","7","835","2","5","8","10","10","6.04","6.4","0","10","6","6"
"1986","Not Employed","indirect migration background","6.9","7.26","61","5","5","8","8","10","6.29","7.51","2","10","6","8"
"1986","Not Employed","no migration background","6.61","7","2963","3","5","8","10","10","6.52","6.7","0","10","7","7"
"1987","Employed","direct migration background","6.36","7","1972","3","5","8","9","10","6.26","6.46","0","10","7","7"
"1987","Employed","indirect migration background","6.54","6.8","100","3","5","8","9","10","6.07","7.01","0","10","6","8"
"1987","Employed","no migration background","6.5","7","4593","3","5","8","9","10","6.44","6.56","0","10","7","7"
"1987","Not Employed","direct migration background","6.38","7","835","3","5","8","10","10","6.21","6.55","0","10","6","6"
"1987","Not Employed","indirect migration background","6.7","7","74","4","6","8","9","10","6.14","7.26","0","10","6","7"
"1987","Not Employed","no migration background","6.71","7","2823","3","5","8","10","10","6.62","6.8","0","10","7","7"
"1988","Employed","direct migration background","6.31","7","1863","3","5","8","9","10","6.21","6.41","0","10","7","7"
"1988","Employed","indirect migration background","6.22","6.87","124","4","5","8","8","10","5.84","6.6","0","10","6","7"
"1988","Employed","no migration background","6.56","7","4401","4","5","8","9","10","6.5","6.62","0","10","7","7"
"1988","Not Employed","direct migration background","6.13","6","804","2","5","8","10","10","5.95","6.31","0","10","6","6"
"1988","Not Employed","indirect migration background","6.52","7","92","2","5","9","10","10","5.99","7.05","0","10","6","8"
"1988","Not Employed","no migration background","6.65","7","2621","3","5","8","10","10","6.56","6.74","0","10","7","7"
"1989","Employed","direct migration background","6.31","7","1784","4","5","8","9","10","6.21","6.41","0","10","6","7"
"1989","Employed","indirect migration background","6.92","7","151","4","5","9","9","10","6.58","7.26","0","10","7","8"
"1989","Employed","no migration background","6.62","7","4283","4","5","8","9","10","6.56","6.68","0","10","7","7"
"1989","Not Employed","direct migration background","6.14","6","799","3","5","8","9","10","5.97","6.31","0","10","5","6"
"1989","Not Employed","indirect migration background","6.66","7","103","2","6","8","9","10","6.19","7.13","0","10","7","8"
"1989","Not Employed","no migration background","6.68","7","2479","3","5","8","10","10","6.59","6.77","0","10","7","7"
"1990","Employed","direct migration background","6.34","6.15","1733","4","5","8","9","10","6.24","6.44","0","10","6","7"
"1990","Employed","indirect migration background","6.48","7","175","4","5","8","9","10","6.15","6.81","0","10","7","7"
"1990","Employed","no migration background","6.68","7","4223","4","5","8","9","10","6.62","6.74","0","10","7","7"
"1990","Not Employed","direct migration background","6.29","7","794","3","5","8","10","10","6.12","6.46","0","10","6","6"
"1990","Not Employed","indirect migration background","6.83","7","111","4","5","8","10","10","6.44","7.22","0","10","6","7"
"1990","Not Employed","no migration background","6.77","7","2390","4","5","8","10","10","6.68","6.86","0","10","7","7"
"1991","Employed","direct migration background","6.66","7","1730","4","5","8","9","10","6.56","6.76","0","10","7","7"
"1991","Employed","indirect migration background","6.63","7","212","3","5","8","9","10","6.35","6.91","0","10","7","8"
"1991","Employed","no migration background","6.87","7","4212","4","6","8","9","10","6.81","6.93","0","10","7","7"
"1991","Not Employed","direct migration background","6.4","7","750","3","5","8","10","10","6.23","6.57","0","10","6","7"
"1991","Not Employed","indirect migration background","6.83","7","122","3","5","8","10","10","6.44","7.22","0","10","7","8"
"1991","Not Employed","no migration background","7.01","7","2340","4","6","8","10","10","6.92","7.1","0","10","7","8"
"1992","Employed","direct migration background","6.41","7","1752","4","5","8","9","10","6.31","6.51","0","10","6","7"
"1992","Employed","indirect migration background","6.4","7","248","3","5","8","9","10","6.12","6.68","0","10","6","7"
"1992","Employed","no migration background","6.34","7","7063","3","5","8","9","10","6.29","6.39","0","10","6","6"
"1992","Not Employed","direct migration background","5.92","6","797","3","4","8","9","10","5.75","6.09","0","10","6","6"
"1992","Not Employed","indirect migration background","5.91","5","144","3","5","8","9","10","5.52","6.3","0","10","6","7"
"1992","Not Employed","no migration background","6.4","7","3247","3","5","8","9","10","6.32","6.48","0","10","6","7"
"1993","Employed","direct migration background","6.34","7","1649","4","5","8","9","10","6.24","6.44","0","10","6","7"
"1993","Employed","indirect migration background","5.98","6","290","3","5","8","9","10","5.71","6.25","0","10","6","7"
"1993","Employed","no migration background","6.36","7","6606","3","5","8","9","10","6.31","6.41","0","10","6","7"
"1993","Not Employed","direct migration background","5.88","6","803","2","4","8","10","10","5.71","6.05","0","10","5","6"
"1993","Not Employed","indirect migration background","6.4","6.56","142","4","5","8","10","10","6.06","6.74","0","10","5","7"
"1993","Not Employed","no migration background","6.31","7","3340","3","5","8","9","10","6.23","6.39","0","10","6","7"
"1994","Employed","direct migration background","5.94","6","1511","3","5","8","9","10","5.83","6.05","0","10","6","6"
"1994","Employed","indirect migration background","5.83","6","315","3","4","8","8","10","5.56","6.1","0","10","6","7"
"1994","Employed","no migration background","6.22","7","6396","3","5","8","9","10","6.17","6.27","0","10","6","7"
"1994","Not Employed","direct migration background","5.7","6","820","2","4","8","9","10","5.53","5.87","0","10","5","6"
"1994","Not Employed","indirect migration background","5.95","6","154","3","4","8","9","10","5.6","6.3","0","10","6","7"
"1994","Not Employed","no migration background","6.34","7","3436","3","5","8","10","10","6.26","6.42","0","10","6","7"
"1995","Employed","direct migration background","6.06","6","1676","3","5","8","9","10","5.96","6.16","0","10","6","6"
"1995","Employed","indirect migration background","5.78","6","332","3","4","8","8","10","5.54","6.02","0","10","6","7"
"1995","Employed","no migration background","6.27","7","6388","3","5","8","9","10","6.22","6.32","0","10","6","7"
"1995","Not Employed","direct migration background","5.88","6","1081","2","4","8","9","10","5.73","6.03","0","10","5","6"
"1995","Not Employed","indirect migration background","6.24","6","158","4","5","8","9","10","5.9","6.58","0","10","6","7"
"1995","Not Employed","no migration background","6.43","7","3422","3","5","8","10","10","6.35","6.51","0","10","7","7"
"1996","Employed","direct migration background","6.08","6","1578","3","5","8","9","10","5.97","6.19","0","10","6","7"
"1996","Employed","indirect migration background","6.01","6","359","3","5","8","9","10","5.76","6.26","0","10","6","7"
"1996","Employed","no migration background","6.32","7","6398","3","5","8","9","10","6.27","6.37","0","10","7","7"
"1996","Not Employed","direct migration background","5.89","6","1010","2","4","8","9","10","5.74","6.04","0","10","6","6"
"1996","Not Employed","indirect migration background","6.42","6","169","4","5","8","9","10","6.08","6.76","0","10","6","7"
"1996","Not Employed","no migration background","6.45","7","3343","3","5","8","10","10","6.37","6.53","0","10","7","7"
"1997","Employed","direct migration background","5.93","6","1458","3","5","8","9","10","5.82","6.04","0","10","6","6"
"1997","Employed","indirect migration background","5.8","6","362","3","5","7","8","10","5.57","6.03","0","10","6","7"
"1997","Employed","no migration background","6.13","6","6215","3","5","8","9","10","6.08","6.18","0","10","6","6"
"1997","Not Employed","direct migration background","5.68","6","1000","2","4","8","9","10","5.53","5.83","0","10","5","6"
"1997","Not Employed","indirect migration background","5.91","6","181","3","5","7","8","10","5.58","6.24","0","10","5","6"
"1997","Not Employed","no migration background","6.21","7","3401","3","5","8","9","10","6.13","6.29","0","10","6","7"
"1998","Employed","direct migration background","6.06","6","1387","3","5","8","9","10","5.95","6.17","0","10","6","6"
"1998","Employed","indirect migration background","5.82","6","386","2","4","8","9","10","5.59","6.05","0","10","6","7"
"1998","Employed","no migration background","6.22","7","6969","3","5","8","9","10","6.17","6.27","0","10","6","7"
"1998","Not Employed","direct migration background","5.77","6","996","2","4","8","9","10","5.62","5.92","0","10","5","6"
"1998","Not Employed","indirect migration background","6.18","6.57","192","3","5","8","9","10","5.84","6.52","0","10","6","7"
"1998","Not Employed","no migration background","6.35","7","4034","3","5","8","9","10","6.28","6.42","0","10","7","7"
"1999","Employed","direct migration background","6.07","6","1297","3","5","8","9","10","5.96","6.18","0","10","6","6"
"1999","Employed","indirect migration background","5.91","6","410","3","4","8","9","10","5.68","6.14","0","10","6","7"
"1999","Employed","no migration background","6.28","7","6950","3","5","8","9","10","6.23","6.33","0","10","7","7"
"1999","Not Employed","direct migration background","5.88","6","893","2","4","8","9","10","5.72","6.04","0","10","5","6"
"1999","Not Employed","indirect migration background","6.1","6","176","3","5","8","9","10","5.74","6.46","0","10","5","7"
"1999","Not Employed","no migration background","6.45","7","3727","3","5","8","10","10","6.37","6.53","0","10","7","7"
"2000","Employed","direct migration background","6.2","7","1961","3","5","8","9","10","6.1","6.3","0","10","6","7"
"2000","Employed","indirect migration background","6.11","6","571","3","5","8","8","10","5.93","6.29","0","10","6","7"
"2000","Employed","no migration background","6.48","7","12420","3","5","8","9","10","6.44","6.52","0","10","7","7"
"2000","Not Employed","direct migration background","5.88","6","1346","3","4","8","9","10","5.75","6.01","0","10","6","6"
"2000","Not Employed","indirect migration background","6.41","6","228","3","5","8","10","10","6.09","6.73","0","10","6","7"
"2000","Not Employed","no migration background","6.63","7","7236","3","5","8","10","10","6.57","6.69","0","10","7","7"
"2001","Employed","direct migration background","6.24","7","1784","3","5","8","9","10","6.14","6.34","0","10","6","7"
"2001","Employed","indirect migration background","6.4","7","535","4","5","8","9","10","6.22","6.58","0","10","6","7"
"2001","Employed","no migration background","6.54","7","11407","3","5","8","9","10","6.5","6.58","0","10","7","7"
"2001","Not Employed","direct migration background","5.85","6","1138","3","4","8","9","10","5.71","5.99","0","10","6","6"
"2001","Not Employed","indirect migration background","6.54","7","224","3","5","9","10","10","6.23","6.85","0","10","6","7"
"2001","Not Employed","no migration background","6.73","7","6602","3","5","8","10","10","6.67","6.79","0","10","7","7"
"2002","Employed","direct migration background","5.98","6","1694","3","5","7","8","10","5.88","6.08","0","10","6","7"
"2002","Employed","indirect migration background","5.78","6","532","3","4","7","8","10","5.6","5.96","0","10","6","7"
"2002","Employed","no migration background","6.32","7","12418","3","5","8","9","10","6.28","6.36","0","10","7","7"
"2002","Not Employed","direct migration background","5.73","6","1092","3","4","8","9","10","5.59","5.87","0","10","6","6"
"2002","Not Employed","indirect migration background","6.01","6","222","3","4","8","9","10","5.69","6.33","0","10","6","7"
"2002","Not Employed","no migration background","6.43","7","6765","3","5","8","9","10","6.38","6.48","0","10","7","7"
"2003","Employed","direct migration background","5.73","6","1570","3","4","7","8","10","5.62","5.84","0","10","6","6"
"2003","Employed","indirect migration background","5.9","6","531","3","5","8","9","10","5.71","6.09","0","10","6","7"
"2003","Employed","no migration background","6.23","7","11829","3","5","8","9","10","6.19","6.27","0","10","7","7"
"2003","Not Employed","direct migration background","5.51","6","1051","2","4","7","9","10","5.37","5.65","0","10","6","6"
"2003","Not Employed","indirect migration background","5.46","6","229","2","3","8","9","10","5.11","5.81","0","10","6","7"
"2003","Not Employed","no migration background","6.37","7","6714","3","5","8","9","10","6.31","6.43","0","10","7","7"
"2004","Employed","direct migration background","5.78","6","1455","3","4","7","8","10","5.67","5.89","0","10","6","6"
"2004","Employed","indirect migration background","5.7","6","533","3","4","7","8","10","5.52","5.88","0","10","6","6"
"2004","Employed","no migration background","6.13","7","11296","3","5","8","9","10","6.09","6.17","0","10","7","7"
"2004","Not Employed","direct migration background","5.53","6","1059","2","4","7","8","10","5.39","5.67","0","10","5","6"
"2004","Not Employed","indirect migration background","5.71","6","245","2","5","7","9","10","5.41","6.01","0","10","5","6"
"2004","Not Employed","no migration background","6.03","6","6657","3","5","8","9","10","5.97","6.09","0","10","6","7"
"2005","Employed","direct migration background","5.6","6","1358","2","4","7","8","10","5.48","5.72","0","10","6","6"
"2005","Employed","indirect migration background","5.57","6","536","3","4","7","8","10","5.38","5.76","0","10","6","6"
"2005","Employed","no migration background","6.14","7","10813","3","5","8","9","10","6.1","6.18","0","10","7","7"
"2005","Not Employed","direct migration background","5.37","5","1000","2","4","7","8","10","5.22","5.52","0","10","5","6"
"2005","Not Employed","indirect migration background","5.75","6","266","2","5","8","8","10","5.45","6.05","0","10","6","7"
"2005","Not Employed","no migration background","6.15","7","6449","3","5","8","9","10","6.09","6.21","0","10","7","7"
"2006","Employed","direct migration background","5.71","6","1351","3","4","7","8","10","5.59","5.83","0","10","6","6"
"2006","Employed","indirect migration background","5.67","6","556","2","4","7","8","10","5.48","5.86","0","10","6","6"
"2006","Employed","no migration background","6.12","7","11415","3","5","8","9","10","6.08","6.16","0","10","7","7"
"2006","Not Employed","direct migration background","5.22","5","1009","2","4","7","8","10","5.08","5.36","0","10","5","6"
"2006","Not Employed","indirect migration background","5.26","5","242","1","3","7","9","10","4.94","5.58","0","10","5","6"
"2006","Not Employed","no migration background","6.1","6","7128","3","5","8","9","10","6.04","6.16","0","10","7","7"
"2007","Employed","direct migration background","5.74","6","1242","3","4","7","8","10","5.63","5.85","0","10","6","6"
"2007","Employed","indirect migration background","5.69","6","544","2","4","8","9","10","5.5","5.88","0","10","6","7"
"2007","Employed","no migration background","6.21","7","10685","3","5","8","9","10","6.17","6.25","0","10","7","7"
"2007","Not Employed","direct migration background","5.02","5","874","2","3","7","8","10","4.86","5.18","0","10","5","5"
"2007","Not Employed","indirect migration background","5.56","6","219","2","4","7","8","10","5.24","5.88","0","10","6","6"
"2007","Not Employed","no migration background","6.1","7","6741","3","5","8","9","10","6.04","6.16","0","10","7","7"
"2008","Employed","direct migration background","5.79","6","1105","3","5","7","8","10","5.66","5.92","0","10","6","7"
"2008","Employed","indirect migration background","5.83","6","559","3","4","8","9","10","5.65","6.01","0","10","6","7"
"2008","Employed","no migration background","6.19","7","10126","3","5","8","9","10","6.15","6.23","0","10","7","7"
"2008","Not Employed","direct migration background","5.25","5","790","2","4","7","8","10","5.08","5.42","0","10","5","6"
"2008","Not Employed","indirect migration background","5.77","6","189","2","4","8","8","10","5.43","6.11","0","10","5","7"
"2008","Not Employed","no migration background","6.18","7","6343","3","5","8","9","10","6.12","6.24","0","10","7","7"
"2009","Employed","direct migration background","5.91","6","972","3","5","8","8","10","5.77","6.05","0","10","6","6"
"2009","Employed","indirect migration background","5.88","6","510","3","4","8","9","10","5.68","6.08","0","10","6","7"
"2009","Employed","no migration background","6.25","7","9630","3","5","8","9","10","6.21","6.29","0","10","7","7"
"2009","Not Employed","direct migration background","5.21","5","673","2","4","7","8","10","5.03","5.39","0","10","5","6"
"2009","Not Employed","indirect migration background","5.83","6","176","2","5","8","9","10","5.46","6.2","0","10","6","7"
"2009","Not Employed","no migration background","6.24","7","5865","3","5","8","9","10","6.18","6.3","0","10","7","7"
"2010","Employed","direct migration background","6.04","6","1695","3","5","8","9","10","5.93","6.15","0","10","6","6"
"2010","Employed","indirect migration background","5.77","6","790","2","4","8","9","10","5.61","5.93","0","10","6","7"
"2010","Employed","no migration background","6.35","7","12969","3","5","8","9","10","6.31","6.39","0","10","7","7"
"2010","Not Employed","direct migration background","5.44","5","1194","2","4","7","9","10","5.3","5.58","0","10","5","6"
"2010","Not Employed","indirect migration background","5.16","5","325","2","3","7","8","10","4.86","5.46","0","10","5","6"
"2010","Not Employed","no migration background","6.36","7","6780","3","5","8","9","10","6.3","6.42","0","10","7","7"
"2011","Employed","direct migration background","6.43","7","1731","3","5","8","9","10","6.32","6.54","0","10","6","7"
"2011","Employed","indirect migration background","6.32","7","838","3","5","8","9","10","6.16","6.48","0","10","7","7"
"2011","Employed","no migration background","6.54","7","14152","3","5","8","9","10","6.5","6.58","0","10","7","7"
"2011","Not Employed","direct migration background","5.67","6","1156","2","4","8","9","10","5.52","5.82","0","10","6","6"
"2011","Not Employed","indirect migration background","5.58","5","339","2","3","8","9","10","5.28","5.88","0","10","6","7"
"2011","Not Employed","no migration background","6.37","7","7374","3","5","8","9","10","6.31","6.43","0","10","7","7"
"2012","Employed","direct migration background","6.48","7","1792","3","5","8","9","10","6.38","6.58","0","10","7","7"
"2012","Employed","indirect migration background","6.57","7","876","3","5","8","9","10","6.42","6.72","0","10","7","7"
"2012","Employed","no migration background","6.65","7","14379","4","5","8","9","10","6.61","6.69","0","10","7","7"
"2012","Not Employed","direct migration background","5.89","6","1097","3","4","8","9","10","5.75","6.03","0","10","6","6"
"2012","Not Employed","indirect migration background","5.67","6","318","2","4","8","9","10","5.39","5.95","0","10","6","7"
"2012","Not Employed","no migration background","6.45","7","7739","3","5","8","9","10","6.4","6.5","0","10","7","7"
"2013","Employed","direct migration background","6.56","7","1731","4","5","8","9","10","6.46","6.66","0","10","7","7"
"2013","Employed","indirect migration background","6.7","7","868","4","6","8","9","10","6.55","6.85","0","10","7","7"
"2013","Employed","no migration background","6.77","7","14187","4","5","8","9","10","6.73","6.81","0","10","7","7"
"2013","Not Employed","direct migration background","6.06","6","4634","2","5","8","9","10","5.99","6.13","0","10","6","6"
"2013","Not Employed","indirect migration background","6.11","6.39","1218","2","5","8","10","10","5.97","6.25","0","10","6","7"
"2013","Not Employed","no migration background","6.58","7","7782","3","5","8","9","10","6.53","6.63","0","10","7","7"
"2014","Employed","direct migration background","6.45","7","3404","3","5","8","9","10","6.38","6.52","0","10","7","7"
