"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","East Germany","","","","","","","","","","","","","",""
"1984","direct migration background","West Germany","6.13","6","3380","2","5","8","10","10","6.04","6.22","0","10","6","7"
"1984","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1984","indirect migration background","West Germany","6.01","5","122","3","5","8","9","10","5.58","6.44","0","10","6","7"
"1984","no migration background","East Germany","","","","","","","","","","","","","",""
"1984","no migration background","West Germany","6.51","7","8527","3","5","8","10","10","6.46","6.56","0","10","7","7"
"1985","direct migration background","East Germany","","","","","","","","","","","","","",""
"1985","direct migration background","West Germany","6.15","6","2896","3","5","8","10","10","6.06","6.24","0","10","6","7"
"1985","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1985","indirect migration background","West Germany","6.36","6","138","3","5","8","10","10","5.92","6.8","0","10","6","7"
"1985","no migration background","East Germany","","","","","","","","","","","","","",""
"1985","no migration background","West Germany","6.53","7","7835","3","5","8","10","10","6.48","6.58","0","10","7","7"
"1986","direct migration background","East Germany","","","","","","","","","","","","","",""
"1986","direct migration background","West Germany","6.34","7","2822","3","5","8","9","10","6.25","6.43","0","10","6","7"
"1986","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1986","indirect migration background","West Germany","6.29","7","150","3","5","8","8","10","5.91","6.67","0","10","6","7"
"1986","no migration background","East Germany","","","","","","","","","","","","","",""
"1986","no migration background","West Germany","6.59","7","7533","3","5","8","10","10","6.54","6.64","0","10","7","7"
"1987","direct migration background","East Germany","","","","","","","","","","","","","",""
"1987","direct migration background","West Germany","6.37","7","2807","3","5","8","9","10","6.29","6.45","0","10","6","7"
"1987","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1987","indirect migration background","West Germany","6.6","7","174","4","5","8","9","10","6.24","6.96","0","10","7","8"
"1987","no migration background","East Germany","","","","","","","","","","","","","",""
"1987","no migration background","West Germany","6.59","7","7416","3","5","8","10","10","6.54","6.64","0","10","7","7"
"1988","direct migration background","East Germany","","","","","","","","","","","","","",""
"1988","direct migration background","West Germany","6.25","6.87","2667","3","5","8","9","10","6.16","6.34","0","10","6","7"
